交差点番号,管理者名,交差点名,地先名,緯度,経度
6443213779,201059,,帯広市南町南７線,42.8970764508664 ,143.1752544178830 
6443213788,201059,西１８南５,帯広市西１８条南５丁目,42.9042336311369 ,143.1667339045300 
6443213799,201207,,帯広市別府町零号,42.8424024060525 ,143.1316659421680 
6443213800,201059,八千代帯広線交点,帯広市別府,42.8610922171085 ,143.1434762074860 
6443213801,201059,別府町南１３線,帯広市別府町南１３線,42.8678084236504 ,143.1538206868760 
6443213814,201059,,幕別町字途別１５８,42.8740937763247 ,143.2357129065970 
6443213819,201059,,幕別町札内みずほ町１９３,42.8996784176711 ,143.2424398598140 
6443213821,201059,,幕別町字依田２３３,42.8987239060837 ,143.2288953080110 
6443213825,201643,,幕別町札内北栄町５８,42.9142722652776 ,143.2358353712840 
6443213871,201207,,帯広市東四条南十五丁目２,42.9162504005665 ,143.2125040186290 
6443213920,201207,,帯広市清流西二丁目１４,42.8717426058210 ,143.1928627513980 
6443213921,201207,,帯広市清流西三丁目１,42.8717426058210 ,143.1928627513980 
6443213930,201643,,幕別町札内北栄町２,42.9190842777462 ,143.2385806542820 
6443213931,201643,,幕別町札内堤町,42.9145223490610 ,143.2391892196810 
6443213952,201643,,幕別町札内北栄町２４,42.9169678761694 ,143.2388640951840 
6443213959,201207,,帯広市清流東二丁目１６,42.8714385128763 ,143.1939543386710 
6443213960,201207,,帯広市清流西二丁目１５,42.8727049390986 ,143.1913711589420 
6443213966,1040810038,,帯広市清流東二丁目１６,42.8711052594695 ,143.1951250873000 
6443214006,201059,,帯広市別府町南１８線,42.8494806829565 ,143.1306155944170 
6443214201,201207,,帯広市西十四条南三十丁目２,42.8955602948489 ,143.1849119747730 
644321F001,201207,,帯広市西３条南３５丁目,42.8905365487386 ,143.2039939017010 
644321F002,201059,,帯広市西３条南３５丁目,42.8918988786580 ,143.2038271645620 
6443220023,1040810038,,幕別町字千住１７１,42.9174942445131 ,143.2809769307810 
6443220036,1040810038,本町,幕別町止若,42.9101977116112 ,143.3569580438910 
6443220038,201059,,幕別町止若,42.9078605043120 ,143.3572748293930 
6443220041,201643,,幕別町軍岡,42.8997115245090 ,143.3583710776810 
6443220042,1040810038,,幕別町本町,42.9102727491228 ,143.3583245827580 
6443220044,201059,,幕別町本町,42.9079313797742 ,143.3587621909800 
6443220045,1040810038,,幕別町幸町３１,42.9103644501569 ,143.3596577902430 
6443220046,201643,,幕別町本町,42.9091770986263 ,143.3598120178930 
6443220058,201643,,幕別町札内春日町８７,42.9087322553954 ,143.2649080977630 
6443220066,201643,,幕別町字日新２２,42.8565964436550 ,143.2521041938210 
6443220075,201643,,幕別町字依田,42.8863600220130 ,143.2668843263980 
6443220077,201643,,幕別町字千住,42.9007293047441 ,143.2722704374520 
6443220081,201643,,幕別町字千住３９７,42.9060165143121 ,143.2824900168970 
6443220087,201643,,幕別町字千住５８０,42.9041921396116 ,143.2944015580930 
6443220088,201643,,幕別町字千住５８０,42.9041921396116 ,143.2944015580930 
6443220090,1040810038,,幕別町字千住１０１,42.9189239263442 ,143.3011875187610 
6443220091,201643,,幕別町字千住５７４,42.9033175481910 ,143.3033091437380 
6443220094,201643,,幕別町字相川７１３,42.9099713479726 ,143.3161159040310 
6443220095,201643,,幕別町字相川８８２,42.9022098236143 ,143.3172704555120 
6443220100,201643,,幕別町字相川５９６,42.9114135307904 ,143.3363848203280 
6443220101,201059,,幕別町字猿別９０,42.9008231743960 ,143.3373479008970 
6443220108,201643,,幕別町字軍岡,42.8979242474447 ,143.3585878374650 
6443220109,201643,,幕別町字軍岡,42.8929790319390 ,143.3592172590580 
6443220116,201643,,幕別町緑町,42.8999575615276 ,143.3652204454660 
6443220126,201643,,幕別町幸町２５,42.9115059743059 ,143.3595160643560 
6443220225,201059,,幕別町札内泉町,42.9108025799592 ,143.2572919876090 
6443220238,201059,,幕別町字千住,42.9111485097839 ,143.2613582658290 
6443220244,201643,,幕別町字依田,42.9068324012350 ,143.2624542718700 
6443220251,201643,,幕別町札内春日町,42.9092196867993 ,143.2646205930190 
6443220252,201643,,幕別町字衣田,42.9011331732449 ,143.2649335734750 
6443220277,201643,,幕別町字相川７５０,42.9109216923337 ,143.3295979627480 
6443220278,201643,,幕別町寿町１１５,42.9014444085607 ,143.3513174369740 
6443220325,201059,,幕別町本町,42.9078938871356 ,143.3588455191730 
6443220409,201059,,幕別町札内文京町３３,42.9049654077439 ,143.2462100207800 
6443220410,201059,,幕別町字依田３２６－１１,42.9000035290584 ,143.2468727729610 
6443220411,201059,,幕別町字依田３２６－１,42.8977496445743 ,143.2471728875730 
6443220416,1040810038,,幕別町札内共栄町,42.9155560594864 ,143.2539544895260 
6443220421,1040810038,,幕別町札内青葉町,42.9160312318856 ,143.2607121835100 
6443220429,1040810038,,幕別町字千住１３２,42.9179902470405 ,143.2877096258820 
6443220441,201643,,幕別町字依田５６６,42.8726322449102 ,143.2590400624000 
6443220449,201643,,幕別町字千住３９７,42.9049668773365 ,143.2894394565560 
6443220450,201643,,幕別町字千住３０５,42.9090085034347 ,143.3025796844900 
6443220522,201059,,幕別町寿町,42.9023192952318 ,143.3510882358130 
6443220524,201059,,幕別町字寿町,42.8994821290575 ,143.3508426033860 
6443220525,201643,,幕別町字軍岡１３,42.8983529483112 ,143.3464305718480 
6443220526,201059,,幕別町字軍岡１９,42.8994362703195 ,143.3499343547310 
6443220585,201643,,幕別町字千住５７９,42.9087542527528 ,143.2992091709310 
6443230003,1040810038,明野,幕別町明野,42.9113731149178 ,143.3729523627930 
6443230005,1040810038,,幕別町明野,42.9006875540859 ,143.3920346523060 
6443230013,201059,,池田町字昭栄南８線２７５,42.9114010478739 ,143.4590112831650 
6443230041,201644,,池田町字川合４２９,42.9167906477611 ,143.4175063434230 
6443230046,201059,,池田町字川合,42.9032011474530 ,143.4329724767000 
6443230050,201644,,池田町字川合６８,42.9115547357595 ,143.4455333191020 
6443230051,201059,,池田町字川合,42.9041264976517 ,143.4465003680720 
6443230053,201644,,池田町清見,42.9179084896436 ,143.4558778203070 
6443230065,201059,,豊頃町北栄,42.8619079768339 ,143.4872493702790 
6443230073,201645,,豊頃町北栄,42.8613327795708 ,143.4794417746540 
6443240003,201059,,豊頃町字十弗１１,42.8558010153116 ,143.5058772491080 
6443240008,201059,,浦幌町字幾千世,42.8428480112750 ,143.6161181754190 
6443240021,201059,,浦幌町字幾千世,42.8738232780224 ,143.6111291633570 
6443260002,1040810038,,浦幌町上厚内,42.8378957719715 ,143.7764416314440 
6443260007,1040810038,,浦幌町直別,42.8504260842930 ,143.8535672727140 
6443260008,1040810038,,浦幌町直別,42.8514886653783 ,143.8596333296510 
6443270018,1040810039,本町１,釧路市音別,42.8896407376678 ,143.9319411045000 
6443300018,201059,,芽室町字平和,43.0003133552544 ,143.0339940388800 
6443300027,201059,,芽室町芽室太,42.9382296050641 ,143.0461301713950 
6443300047,201059,,芽室町西士狩北４線,42.9431801379225 ,143.0795351726500 
6443300054,201059,,帯広市西２５条北１丁目,42.9277954945456 ,143.1089876420180 
6443300055,201207,,帯広市西２５条北１丁目,42.9296494299128 ,143.1087708786030 
6443300087,201637,,芽室町芽室基線,42.9223602995555 ,143.0346072081310 
6443300090,201637,,芽室町芽室基線,42.9228313047220 ,143.0413690669870 
6443300095,201059,,芽室町芽室基線,42.9233481377242 ,143.0481309230160 
6443300107,201637,,芽室町西士狩北５線,42.9505792110512 ,143.0785681290250 
6443300111,201637,,芽室町東芽室基線１７,42.9262408281315 ,143.0886937405740 
6443300115,201637,,芽室町東芽室基線７,42.9271620084669 ,143.1022216266280 
6443300117,201637,,芽室町東芽室基線６,42.9224875933233 ,143.1028176993150 
6443300182,201637,,芽室町東四条九丁目１,42.9198403982496 ,143.0531556883220 
6443300202,201637,,芽室町東１０条１０丁目,42.9235778063895 ,143.0637836597320 
6443300218,201637,,芽室町東芽室基線１１,42.9267201663673 ,143.0954680981280 
6443300219,201637,,芽室町東芽室基線１２,42.9220040900270 ,143.0960766722410 
6443300225,201637,,芽室町東芽室北１線７,42.9297158534872 ,143.1018340014320 
6443300226,201637,,芽室町東芽室基線,42.9259954878008 ,143.1023716862470 
6443300230,201637,,芽室町東芽室基線,42.9263080993953 ,143.1067796015720 
6443300232,201207,,帯広市西２５条南１丁目,42.9229919322758 ,143.1097003789910 
6443300234,201207,,帯広市西２５条北２丁目,42.9291995771633 ,143.1115123257290 
6443300249,201207,,帯広市西２５条北２丁目,42.9302704135940 ,143.1154202386700 
6443300250,201207,,帯広市西２４条北１丁目,42.9302704135940 ,143.1154202386700 
6443300252,201207,,帯広市西２４条北１丁目,42.9282998276231 ,143.1156953374900 
6443300263,201207,,帯広市西２４条北２丁目,42.9333034476170 ,143.1173990361080 
6443300267,201207,,帯広市西２４条北２丁目,42.9308704189270 ,143.1177158268790 
6443300272,201207,,帯広市西２４条北１丁目,42.9308704189270 ,143.1177158268790 
6443300273,201207,,帯広市西２４条北１丁目,42.9297914212964 ,143.1188574581050 
6443300275,201207,,帯広市西２４条北１丁目,42.9285207462565 ,143.1189991917220 
6443300318,1430109700,芽室インター,芽室町祥栄,42.9684883755314 ,143.0439992991700 
6443300338,201637,,芽室町東芽室基線２３,42.9257239941837 ,143.0819110528360 
6443300339,201637,,芽室町東芽室北１線１８,42.9274865040579 ,143.0884895142460 
6443300340,201637,,芽室町東芽室基線,42.9274865040579 ,143.0884895142460 
6443300342,201637,,芽室町西士狩北５線,42.9565664200780 ,143.0913332651670 
6443300343,201637,,芽室町東芽室基線,42.9265367805264 ,143.0932641421900 
6443300345,201637,,芽室町東芽室北１線１１,42.9292281834424 ,143.0950763095500 
6443300346,201637,,芽室町東芽室北１線１２,42.9279575092646 ,143.0952430408550 
6443300347,201637,,芽室町東芽室北１線６,42.9284535123383 ,143.1020215636820 
6443300363,1040810038,１００号線,芽室町芽室基線,42.9198147857960 ,143.0349615021480 
6443300371,1040810038,４４９号線,芽室町芽室基線,42.9202482952041 ,143.0417150308040 
6443300373,1040810038,本通８丁目,芽室町芽室,42.9206609214013 ,143.0469187009840 
6443300375,1040810038,東１条１０丁目,芽室町東１条１０丁目,42.9206609214013 ,143.0469187009840 
6443300377,1040810038,,芽室町東四条十丁目１,42.9211194048808 ,143.0529931229010 
6443300385,1040810038,西２４南１,帯広市西２４条北１丁目,42.9257168183061 ,143.1160496342420 
6443300394,201637,,芽室町東芽室基線,42.9242870187249 ,143.0922727062450 
6443300411,1040810038,,芽室町東芽室基線１７番２７,42.9237786370169 ,143.0890313644600 
6443300415,1040810038,,芽室町東芽室基線１１番１５,42.9242829709558 ,143.0957682238660 
6443300417,1040810038,基線西１６号,芽室町東芽室基線５番４,42.9247706415511 ,143.1025425809710 
6443300420,1040810038,,芽室町東芽室基線,42.9252666459250 ,143.1093586004990 
6443300427,1430109700,帯広ＪＣＴ,芽室町字西士狩,42.9704773836292 ,143.0956028381260 
6443300434,1040810038,,帯広市西２５条北２丁目,42.9324948864622 ,143.1077957881580 
6443300454,1040810038,基線西１９号,芽室町東芽室基線２３番４,42.9232743014251 ,143.0822445096170 
6443300467,201059,,帯広市西２５条北１丁目,42.9296077754789 ,143.1089833620120 
6443300471,1040810038,町道東８条本通,芽室町町道東８条本通,42.9214486903813 ,143.0576801784080 
6443300477,1040810038,,芽室町東１０条１０丁目,42.9217779633517 ,143.0619964341320 
6443300490,201207,,帯広市西２５条北２丁目,42.9321618433022 ,143.1151701425480 
6443300496,201637,,芽室町東芽室北１線１８,42.9287321818164 ,143.0883394496830 
6443300497,201637,,芽室町東芽室北１線２５,42.9282653416803 ,143.0815525925500 
6443300501,201637,,芽室町東芽室北１線,42.9295491332726 ,143.0996592084750 
6443300502,201637,,芽室町東芽室北１線,42.9304488636578 ,143.0949095813740 
6443300504,201637,,芽室町東芽室北１線,42.9307698137726 ,143.0995008128710 
6443300505,201637,,芽室町東芽室北１線,42.9307698137726 ,143.0995008128710 
6443300506,201637,,芽室町東芽室北１線,42.9312080621811 ,143.0994491279120 
6443300553,201637,,芽室町東芽室北１線,42.9287744554171 ,143.1064044807240 
6443300559,201637,,芽室町東１２条１０丁目,42.9243444462912 ,143.0657292690860 
6443300560,201637,,芽室町東１１条１０丁目,42.9243444462912 ,143.0657292690860 
644330F001,201637,,芽室町東芽室北１線２４,42.9269696709532 ,143.0817318242620 
644330F002,201207,,帯広市西２５条北２丁目,42.9320492903854 ,143.1132078269660 
644330F003,201207,,帯広市西２５条北２丁目,42.9320492903854 ,143.1132078269660 
644330F004,201207,,帯広市西２５条北２丁目,42.9301911545469 ,143.1124121821700 
644330F005,201207,,帯広市西２５条北２丁目,42.9301911545469 ,143.1124121821700 
644330F006,201637,,芽室町東芽室北１線,42.9316403808688 ,143.0947470213150 
644330F007,201059,,芽室町北明,43.0009307536331 ,143.0577918449150 
644330F009,201637,,芽室町東１２条１０丁目,42.9235028842657 ,143.0658168139140 
6443310008,201207,,帯広市西２３条北２丁目,42.9365406928485 ,143.1214193028410 
6443310009,201207,,帯広市西２３条北２丁目,42.9311871963293 ,143.1221112431100 
6443310011,201207,,帯広市西２２条北１丁目,42.9287500027337 ,143.1224655307580 
6443310018,201637,,芽室町西士狩北五線１５,42.9515057139035 ,143.1262054300910 
6443310021,201059,西２２北２,帯広市西２３条北１,42.9316790331209 ,143.1288814337760 
6443310023,201059,西２２北１,帯広市西２３条北１,42.9292460068119 ,143.1292690515150 
6443310032,201637,,芽室町西土狩北５線,42.9542806051843 ,143.1328838186580 
6443310035,201207,,帯広市西２１条北２丁目,42.9366577862880 ,143.1344222870810 
6443310036,201207,,帯広市西２２条北１丁目,42.9321583571940 ,143.1352308299590 
6443310038,201207,,帯広市西２２条北１丁目,42.9296878330062 ,143.1355476231470 
6443310039,201207,,帯広市西２２条北１丁目,42.9321667092988 ,143.1358141100660 
6443310048,201207,,帯広市西２０条北２丁目,42.9375204326274 ,143.1418090654330 
6443310051,201207,,帯広市西２０条北１丁目,42.9326793716195 ,143.1424259804830 
6443310053,201207,西２０北１,帯広市西２０条北１丁目,42.9302005150972 ,143.1427427742270 
6443310055,201207,西２１南１,帯広市西２１条南１丁目,42.9237263267054 ,143.1436181017110 
6443310061,201207,,帯広市西１８条北２丁目,42.9385832603743 ,143.1552536172990 
6443310062,201207,,帯広市西１８条北１丁目,42.9336297133488 ,143.1558830384090 
6443310065,201207,,帯広市西１８条北１丁目,42.9311466912137 ,143.1562164976370 
6443310067,201059,,音更町字然別北５線４０,42.9538273141115 ,143.1570733277070 
6443310069,201207,,帯広市西１８条北１丁目,42.9339589947596 ,143.1604367730460 
6443310070,201207,,帯広市西１８条北１丁目,42.9316384518659 ,143.1607368917630 
6443310081,201207,,帯広市西１７条北３丁目,42.9404376603326 ,143.1687272836000 
6443310082,201207,,帯広市西１６条北２丁目,42.9404376603326 ,143.1687272836000 
6443310083,201207,西１７北１,帯広市西１６条北１丁目,42.9346175555148 ,143.1694817480250 
6443310085,201207,,帯広市柏林台北町五丁目２,42.9248062881525 ,143.1708905707190 
6443310090,201207,,帯広市西１６条北３丁目,42.9415793988446 ,143.1749058203990 
6443310093,201207,,帯広市西１５条北７丁目,42.9400462734462 ,143.1755766895550 
6443310094,201631,,音更町字音更,42.9903152026640 ,143.1756318525910 
6443310095,201207,西１６北１,帯広市西１５条北４丁目,42.9350968940961 ,143.1762519397820 
6443310097,201631,,音更町音更西３線,42.9803247894360 ,143.1769948591300 
6443310102,201207,,帯広市西１３条北８丁目,42.9426919784929 ,143.1812093477640 
6443310103,201207,西１３北８,帯広市西１２条北７丁目,42.9405381114210 ,143.1823718782520 
6443310104,201207,西１３北４,帯広市西１２条北４丁目,42.9355887303595 ,143.1829971330550 
6443310106,201059,西１２北５,帯広市西１２条北１丁目,42.9355887303595 ,143.1829971330550 
6443310113,201207,,帯広市西１２条北５丁目,42.9356972330869 ,143.1843383610250 
6443310116,201207,,帯広市西１１条南２丁目,42.9287313567965 ,143.1868763805990 
6443310120,201207,,帯広市西８条北７丁目,42.9408507961990 ,143.1889254334170 
6443310122,201059,希望が丘,音更町希望が丘２,42.9912905468376 ,143.1892263956860 
6443310134,201207,西７南３,帯広市西７条南２丁目２番地,42.9289190495736 ,143.1932216292530 
6443310135,201207,,帯広市西８条南７丁目,42.9230364203116 ,143.1930386822570 
6443310136,201207,,帯広市西７条南６丁目,42.9242737822270 ,143.1933719077290 
6443310137,201631,,音更町柏寿台,42.9965400591191 ,143.1935381748370 
6443310144,201207,,帯広市西５条北２丁目,42.9338560388827 ,143.1957377582880 
6443310149,201207,西５南２,帯広市西５条南２丁目,42.9291357973062 ,143.1963796638530 
6443310153,201207,西５南５,帯広市西５条南５丁目,42.9256653977171 ,143.1968131762560 
6443310157,201059,,帯広市西５条南９丁目,42.9210326449564 ,143.1974384110510 
6443310162,201059,,音更町音更,42.9978608814506 ,143.1979085298410 
6443310175,201059,,音更町音更,42.9978608814506 ,143.1979085298410 
6443310182,201059,大通１２丁目,音更町大通１１丁目,42.9921033328989 ,143.2005294896100 
6443310188,201059,西２条南５丁目,帯広市西２条南５丁目,42.9260155163068 ,143.2015502266320 
6443310190,201059,西２条南７丁目,帯広市２条南７丁目,42.9236866412933 ,143.2018586785520 
6443310207,1040810038,音更新通１１,音更町新通１２丁目,42.9922575622457 ,143.2029209304470 
6443310209,1040810038,,音更町木野大通西,42.9404554948471 ,143.2031825042830 
6443310213,1040810038,木野大通西３丁目,音更町木野大通西３丁目,42.9421428116135 ,143.2037865102310 
6443310218,1040810038,,音更町音更,42.9873248676586 ,143.2041794612560 
6443310221,1040810038,木野大通西６,音更町木野,42.9471297392518 ,143.2046652836600 
6443310225,1040810038,木野大通西９,音更町木野,42.9522374795199 ,143.2053648989010 
6443310229,201631,,音更町木野東通１丁目,42.9399639779752 ,143.2058447948510 
6443310230,201059,,音更町宝来南１条３丁目,42.9423762157005 ,143.2066987326070 
6443310237,1040810038,,音更町木野大通東１６丁目,42.9674232030257 ,143.2070596225560 
6443310241,1040810038,新通２０,音更町木野大通東１９丁目,42.9775053418589 ,143.2077464249640 
6443310243,201207,東２条南５丁目,帯広市東２条南５丁目,42.9264615129938 ,143.2079454546630 
6443310245,201207,東２南７,帯広市東２条南７丁目,42.9241576339654 ,143.2082247410050 
6443310247,201207,東２条南９丁目,帯広市東２条南９丁目,42.9218412579948 ,143.2085498573140 
6443310264,201207,東４南５,帯広市東４条南５丁目,42.9266990915792 ,143.2111034880170 
6443310266,201207,東４南７,帯広市東４条南７丁目,42.9243577179235 ,143.2114077744720 
6443310285,201631,宝来仲町南１丁目,音更町宝来仲町南１丁目,42.9479383444436 ,143.2155392509580 
6443310301,201207,東１０南８,帯広市東１１条南７丁目,42.9252121734906 ,143.2229483458990 
6443310302,201207,東１０南１０,帯広市東１１条南９丁目,42.9228832985897 ,143.2232609641840 
6443310303,201207,,帯広市東１０条南１１丁目,42.9205752544998 ,143.2235735811450 
6443310311,201059,,音更町木野,42.9593292807082 ,143.2345159867580 
6443310313,201059,,音更町字下士幌北２線４７,42.9444478117584 ,143.2365000787130 
6443310324,201207,,帯広市西１３条南３丁目,42.9282646483252 ,143.1839850043320 
6443310325,201207,,帯広市西１２条南１丁目,42.9297978349922 ,143.1851181389710 
6443310327,201207,,帯広市西８条南１丁目,42.9299938609401 ,143.1914883848210 
6443310342,201059,,帯広市西２３条北４,42.9465979973807 ,143.1269098415060 
6443310357,201059,,音更町南住吉台,42.9812668031127 ,143.1905560742550 
6443310358,201059,,音更町緑陽台北区,42.9763090909663 ,143.1912104942950 
6443310360,201631,,音更町宝来南１条７丁目,42.9473548069166 ,143.2074566841140 
6443310374,201207,,帯広市西７条南６丁目１番地,42.9254611490460 ,143.1936718060130 
6443310379,1040810038,,音更町新通１８丁目,42.9824255194785 ,143.2059421110260 
6443310406,201207,,帯広市西二十四条北二丁目５,42.9355908107043 ,143.1215110208670 
6443310407,201207,,帯広市西２４条北２丁目,42.9336035593817 ,143.1217652893330 
6443310409,201207,,帯広市西２４条北１丁目,42.9300498396486 ,143.1222862986920 
6443310411,201207,,帯広市西二十三条北一丁目８,42.9274501646868 ,143.1226114324990 
6443310414,1040810038,,音更町木野大通東,42.9623571285837 ,143.2064808273890 
6443310424,201207,,帯広市西二十三条北一丁目６,42.9275585634543 ,143.1249278830440 
6443310472,201207,,帯広市西二十二条北一丁目５,42.9319541261885 ,143.1326060799460 
6443310474,201207,,帯広市西二十二条北一丁目３,42.9295085981366 ,143.1328978738110 
6443310485,201207,,帯広市西２１条北１丁目,42.9298170491977 ,143.1374682748370 
6443310493,201207,,帯広市西２１条北１丁目,42.9318044018450 ,143.1402012364400 
6443310504,201207,,帯広市西２０条北１丁目,42.9318044018450 ,143.1402012364400 
6443310516,201207,,帯広市西２０条北１丁目,42.9303297298878 ,143.1446217630270 
6443310526,201207,,帯広市西２０条北１丁目,42.9329253003153 ,143.1461131319200 
6443310528,201207,,帯広市西２０条北１丁目,42.9304506095285 ,143.1464174265480 
6443310544,201207,,帯広市西２０条北１丁目,42.9304506095285 ,143.1464174265480 
6443310575,201207,,帯広市西二十条北一丁目２,42.9322380551814 ,143.1511793840810 
6443310579,201207,,帯広市西十九条北一丁目６,42.9294009105637 ,143.1515545284260 
6443310587,201207,,帯広市西１９条北１丁目,42.9334088036501 ,143.1528458266530 
6443310598,201207,,帯広市西十九条北一丁目７,42.9308007345730 ,143.1513502922720 
6443310603,201207,,帯広市西１９条南１丁目,42.9245224318673 ,143.1544670717720 
6443310630,201207,,帯広市西十八条北一丁目１,42.9313300818411 ,143.1585579412860 
6443310641,201207,,帯広市西１８条南１丁目,42.9261723800253 ,143.1588124090020 
6443310645,201207,,帯広市西１８条南１丁目,42.9261723800253 ,143.1588124090020 
6443310662,201207,,帯広市西１８条北１丁目,42.9314884709690 ,143.1607660652190 
6443310663,201207,,帯広市西１８条南１丁目,42.9267307314476 ,143.1613329796110 
6443310701,201207,,帯広市西１９条北１丁目,42.9309507796298 ,143.1532126146180 
6443310727,201207,,帯広市柏林台北町二丁目１９,42.9254269030418 ,143.1666617469410 
6443310790,201207,,帯広市西十六条南二丁目４,42.9242023384935 ,143.1751360586380 
6443310801,201207,,帯広市西十六条南二丁目４,42.9242023384935 ,143.1751360586380 
6443310807,201207,,帯広市西十六条南二丁目４,42.9239316112321 ,143.1769140064720 
6443310848,201059,,帯広市西１２条北７丁目,42.9406298108676 ,143.1836634225120 
6443310866,201207,,帯広市西１２条南１丁目,42.9295270489263 ,143.1855472839130 
6443310870,201207,,帯広市新町西二丁目１５,42.9249151309951 ,143.1862891735020 
6443310888,201207,,帯広市西１１条南１丁目,42.9296145795179 ,143.1867596689430 
6443310900,201059,,音更町中鈴蘭北６,42.9559364112447 ,143.1870704849210 
6443310910,201059,,音更町中鈴蘭南６,42.9510078622231 ,143.1877290690060 
6443310925,201207,,帯広市西十一条南六丁目,42.9246693890014 ,143.1881056916160 
6443310930,201207,,帯広市西１９条北１丁目,42.9306798530874 ,143.1495004669690 
6443310999,201207,,帯広市西９条南６丁目,42.9246819723491 ,143.1906054651470 
6443311017,201631,,音更町北陽台,43.0014893811625 ,143.1911880749390 
6443311051,201631,,音更町雄飛が丘南区,42.9964275153521 ,143.1918508344400 
6443311057,201207,,帯広市西８条南６丁目,42.9247611765557 ,143.1919928349210 
6443311090,201631,,音更町希望が丘,42.9915156319498 ,143.1925302495680 
6443311106,201631,柏寿台,音更町柏寿台,43.0016102575429 ,143.1928837473740 
6443311195,201207,,帯広市西５条北４丁目,42.9367265073402 ,143.1952001262770 
6443311196,201631,,音更町中鈴蘭元町,42.9565241253083 ,143.1954613566940 
6443311481,201631,,音更町木野西通８丁目,42.9520457398869 ,143.2025359997630 
6443311492,201059,,音更町木野大通西３丁目,42.9420927903373 ,143.2029824193120 
6443311569,1040810038,木野大通東１２,音更町木野,42.9572785563304 ,143.2059228643710 
6443311606,201631,木野大通東９,音更町木野大通東９丁目,42.9524083707884 ,143.2076771793420 
6443311612,201631,木野大通東７,音更町木野大通東７丁目,42.9480838829895 ,143.2073816449890 
6443311619,1040810038,,音更町木野大通東１９丁目,42.9724559472819 ,143.2076134219910 
6443311644,201631,,音更町東通十二丁目４,42.9927368989600 ,143.2096244611460 
6443311647,201631,,音更町東通十二丁目４,42.9927368989600 ,143.2096244611460 
6443311648,201631,,音更町東通十二丁目４,42.9921295524143 ,143.2097227871420 
6443311649,201631,,音更町東通十二丁目４,42.9915821813415 ,143.2097898423670 
6443311667,201631,,音更町木野大通東,42.9777887729727 ,143.2116293896660 
6443311671,201207,東４南１０,帯広市東４条南９丁目,42.9220705042465 ,143.2117078912170 
6443311677,201631,,音更町柳町仲区,42.9728060603683 ,143.2121838204300 
6443311685,201631,,音更町木野大通東１３丁目,42.9627906260829 ,143.2128510581090 
6443311686,201631,,音更町柳町南区,42.9678400164898 ,143.2128590724930 
6443311859,201643,,幕別町札内西町９７,42.9194633972344 ,143.2385389675260 
6443311867,201643,,幕別町札内西町９７,42.9194633972344 ,143.2385389675260 
6443311876,201643,,幕別町札内桜町１３６,42.9195142586111 ,143.2391788065430 
6443311897,201643,,幕別町札内桜町１３６,42.9195672922906 ,143.2397715747360 
6443311965,1430109700,音更帯広インター,音更町字音更西,42.9820788840276 ,143.1811110432500 
6443311974,201059,,音更町宝来南１条７丁目,42.9438017422849 ,143.2272592867870 
6443311990,201207,,帯広市西２１条北１丁目,42.9300254578182 ,143.1404304941220 
6443312032,201643,,幕別町札内西町７３,42.9213922110060 ,143.2350058315940 
6443312050,1040810038,西２３北１,帯広市西帯広,42.9261961555648 ,143.1227906616790 
6443312060,1040810038,,帯広市西２１条北１丁目,42.9271506492055 ,143.1358352564710 
6443312063,1040810038,西２１条北１丁目,帯広市西２１条北１丁目,42.9275049406436 ,143.1407764544850 
6443312064,1040810038,西２１条南１丁目,帯広市西２１条北１丁目,42.9275049406436 ,143.1407764544850 
6443312066,1040810038,西１９北１,帯広市西２０条北１丁目,42.9281426699775 ,143.1498089318090 
6443312069,1040810038,,帯広市西十九条北一丁目４,42.9281426699775 ,143.1498089318090 
6443312070,1040810038,西１８北１,帯広市西１９条北１丁目,42.9286470045572 ,143.1565541241850 
6443312073,1040810038,,帯広市西十八条南一丁目１,42.9286470045572 ,143.1565541241850 
6443312077,1040810038,,帯広市西１８条北１丁目,42.9288219523388 ,143.1588815152650 
6443312083,1040810038,西１７南１,帯広市西１７条北１丁目,42.9296306808135 ,143.1701611667670 
6443312085,1040810038,西１６南１,帯広市西１６条北１丁目,42.9301183507178 ,143.1769021940310 
6443312086,1040810038,西１３南１,帯広市西１３条北１丁目,42.9306226870131 ,143.1836932157760 
6443312088,1040810038,西１２北１,帯広市西１２条北１丁目,42.9306226870131 ,143.1836932157760 
6443312092,1040810038,西１１南１,帯広市西１１条北１丁目,42.9307190644850 ,143.1850196421150 
6443312100,1040810038,,帯広市西７条北１丁目,42.9312604229094 ,143.1929090102520 
6443312104,1040810038,西５北１,帯広市西５条北１丁目,42.9312604229094 ,143.1929090102520 
6443312147,1040810038,,幕別町札内西町６６,42.9227254037945 ,143.2356056935960 
6443312201,1040810038,西１８北２,帯広市西１７条北１丁目,42.9341215534503 ,143.1627448876810 
6443312217,1040810038,西１８北３,帯広市西１７条北２丁目,42.9391000957749 ,143.1620654694530 
6443312219,1040810038,札内共栄町,幕別町札内桜町,42.9197009682430 ,143.2414720213160 
6443312245,1040810038,,音更町字,42.9907945512528 ,143.1826895177730 
6443312255,1040810038,,音更町下音更北８線西,42.9729215543039 ,143.1780868935700 
6443312257,1040810038,,音更町音更西２線,42.9807916379475 ,143.1840066960370 
6443312262,201207,,帯広市西八条南八丁目１８,42.9224448198414 ,143.1928845666880 
6443312293,201207,,帯広市新町西一丁目１１,42.9249609983926 ,143.1874557319660 
