面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
10.59,21,0031,None,None,2,08,00,2,133,None,99210000390031,None,21039310,0039,None,98.0,25,11,142.347542,44.557933
2.82,21,0038,None,None,2,08,00,2,133,None,99210000390038,None,21039380,0039,None,98.0,25,11,142.348497,44.548873
22.77,21,0032,None,None,2,08,00,2,133,None,99210000390032,None,21039320,0039,None,99.0,25,11,142.348352,44.561075
5.62,21,0075,None,None,0,08,00,1,19,None,99210000390075,None,21039750,0039,None,26.0,25,11,142.344529,44.559397
3.1,21,0033,None,None,2,08,00,2,133,None,99210000400033,None,21040330,0040,None,98.0,25,11,142.35179,44.567951
10.65,21,0041,None,None,2,08,00,2,133,None,99210000410041,None,21041410,0041,None,98.0,25,11,142.356743,44.570764
15.44,21,0014,None,None,0,08,00,2,133,None,99210000390014,None,21039140,0039,None,98.0,25,11,142.345822,44.550966
3.39,21,0069,None,None,0,08,00,1,43,None,99210000390069,None,21039690,0039,None,26.0,25,11,142.353708,44.564979
6.72,21,0034,None,None,2,08,00,2,133,None,99210000390034,None,21039340,0039,None,98.0,25,11,142.349519,44.565731
4.09,21,0033,None,None,2,08,00,2,133,None,99210000390033,None,21039330,0039,None,99.0,25,11,142.351555,44.565119
41.14,21,0016,None,None,0,08,00,2,133,None,99210000390016,None,21039160,0039,None,98.0,25,11,142.357066,44.566638
11.68,21,0006,None,None,0,08,00,2,133,None,99210000390006,None,21039060,0039,None,98.0,25,11,142.352778,44.566102
8.75,21,0006,None,None,0,08,00,2,133,None,99210000400006,None,21040060,0040,None,99.0,25,11,142.347889,44.566476
41.14,21,0016,None,None,0,08,00,2,133,None,99210000390016,None,21039160,0039,None,98.0,25,11,142.358011,44.566264
25.53,21,0068,None,None,0,08,00,1,43,None,99210000390068,None,21039680,0039,None,26.0,25,11,142.356918,44.564452
4.96,21,0059,None,None,3,08,00,1,89,None,99210000390059,None,21039590,0039,None,23.0,25,11,142.341126,44.564065
1.91,21,0035,None,None,2,08,00,2,133,None,99210000390035,None,21039350,0039,None,98.0,25,11,142.352499,44.563485
0.94,21,0061,None,None,0,08,00,1,89,None,99210000390061,None,21039610,0039,None,88.0,25,11,142.337985,44.563365
22.16,21,0010,None,None,0,08,00,2,133,None,99210000390010,None,21039100,0039,None,98.0,25,11,142.336387,44.563558
4.96,21,0059,None,None,3,08,00,1,89,None,99210000390059,None,21039590,0039,None,23.0,25,11,142.339337,44.563056
25.53,21,0068,None,None,0,08,00,1,43,None,99210000390068,None,21039680,0039,None,26.0,25,11,142.350746,44.561958
5.74,21,0098,None,None,0,08,00,6,122,None,99210000390098,None,21039980,0039,None,None,25,1,142.334989,44.562246
23.54,21,0039,None,None,3,08,00,2,133,None,99210000390039,None,21039390,0039,None,98.0,25,11,142.362634,44.558963
22.16,21,0010,None,None,0,08,00,2,133,None,99210000390010,None,21039100,0039,None,98.0,25,11,142.341652,44.548847
41.14,21,0016,None,None,0,08,00,2,133,None,99210000390016,None,21039160,0039,None,98.0,25,11,142.358767,44.562098
14.61,21,0067,None,None,0,08,00,1,44,None,99210000390067,None,21039670,0039,None,26.0,25,11,142.357888,44.559262
14.2,21,0013,None,None,0,08,00,2,88,None,99210000390013,None,21039130,0039,None,98.0,25,11,142.33474,44.5584
1.97,21,0072,None,None,0,08,00,1,28,None,99210000390072,None,21039720,0039,None,26.0,25,11,142.338179,44.561514
5.74,21,0098,None,None,0,08,00,6,122,None,99210000390098,None,21039980,0039,None,None,25,1,142.334955,44.557317
0.96,21,0076,None,None,0,08,00,1,19,None,99210000390076,None,21039760,0039,None,22.0,25,11,142.339883,44.559207
22.16,21,0010,None,None,0,08,00,2,133,None,99210000390010,None,21039100,0039,None,98.0,25,11,142.339283,44.559789
1.03,21,0001,None,None,0,08,00,2,133,None,99210000390001,None,21039010,0039,None,98.0,25,11,142.338171,44.559361
41.14,21,0016,None,None,0,08,00,2,133,None,99210000390016,None,21039160,0039,None,98.0,25,11,142.359237,44.555762
22.77,21,0032,None,None,2,08,00,2,133,None,99210000390032,None,21039320,0039,None,99.0,25,11,142.352866,44.557692
7.19,21,0036,None,None,2,08,00,2,133,None,99210000390036,None,21039360,0039,None,98.0,25,11,142.363364,44.556032
0.49,21,0058,None,None,0,08,00,1,89,None,99210000390058,None,21039580,0039,None,88.0,25,11,142.342764,44.558553
10.52,21,0017,None,None,0,08,00,2,88,None,99210000390017,None,21039170,0039,None,98.0,25,11,142.3426,44.555286
15.0,21,0007,None,None,0,08,00,2,133,None,99210000390007,None,21039070,0039,None,98.0,25,11,142.350046,44.555923
14.2,21,0013,None,None,0,08,00,2,88,None,99210000390013,None,21039130,0039,None,98.0,25,11,142.340083,44.556721
9.05,21,0074,None,None,0,08,00,1,22,None,99210000390074,None,21039740,0039,None,26.0,25,11,142.337488,44.555271
23.64,21,0066,None,None,0,08,00,1,44,None,99210000390066,None,21039660,0039,None,23.0,25,11,142.360328,44.55425
6.94,21,0064,None,None,0,08,00,1,45,None,99210000390064,None,21039640,0039,None,26.0,25,11,142.362967,44.553787
1.73,21,0071,None,None,0,08,00,1,40,None,99210000390071,None,21039710,0039,None,23.0,25,11,142.33814,44.55332
1.97,21,0072,None,None,0,08,00,1,28,None,99210000390072,None,21039720,0039,None,26.0,25,11,142.338794,44.552601
1.73,21,0071,None,None,0,08,00,1,40,None,99210000390071,None,21039710,0039,None,23.0,25,11,142.33916,44.553005
23.64,21,0066,None,None,0,08,00,1,44,None,99210000390066,None,21039660,0039,None,23.0,25,11,142.352665,44.55381
41.14,21,0016,None,None,0,08,00,2,133,None,99210000390016,None,21039160,0039,None,98.0,25,11,142.346881,44.552896
22.16,21,0010,None,None,0,08,00,2,133,None,99210000390010,None,21039100,0039,None,98.0,25,11,142.340758,44.550638
1.73,21,0071,None,None,0,08,00,1,40,None,99210000390071,None,21039710,0039,None,23.0,25,11,142.339585,44.551971
5.34,21,0052,None,None,3,08,00,1,97,None,99210000390052,None,21039520,0039,None,23.0,25,11,142.343192,44.549091
4.69,21,0054,None,None,0,08,00,1,34,None,99210000400054,None,21040540,0040,None,26.0,25,11,142.353868,44.568371
21.05,21,0015,None,None,0,08,00,2,88,None,99210000390015,None,21039150,0039,None,98.0,25,11,142.362102,44.550229
2.82,21,0038,None,None,2,08,00,2,133,None,99210000390038,None,21039380,0039,None,98.0,25,11,142.345113,44.550356
4.69,21,0054,None,None,0,08,00,1,34,None,99210000400054,None,21040540,0040,None,26.0,25,11,142.350782,44.568972
107.09,21,0001,None,None,0,08,00,2,133,None,99210000410001,None,21041010,0041,None,98.0,25,11,142.372283,44.550843
9.14,21,0061,None,None,0,08,00,1,34,None,99210000410061,None,21041610,0041,None,26.0,25,11,142.371569,44.552919
7.51,21,0051,None,None,0,08,00,1,67,None,99210000410051,None,21041510,0041,None,23.0,25,11,142.373793,44.55324
1.44,21,0055,None,None,0,08,00,1,58,None,99210000410055,None,21041550,0041,None,23.0,25,11,142.371725,44.550994
15.24,21,0063,None,None,0,08,00,1,33,None,99210000410063,None,21041630,0041,None,26.0,25,11,142.367619,44.56111
9.14,21,0061,None,None,0,08,00,1,34,None,99210000410061,None,21041610,0041,None,26.0,25,11,142.368513,44.557668
9.14,21,0061,None,None,0,08,00,1,34,None,99210000410061,None,21041610,0041,None,26.0,25,11,142.369491,44.555429
1.13,21,0020,None,None,0,08,00,6,122,None,99210000410020,None,21041200,0041,None,None,25,32,142.375578,44.551275
4.13,21,0062,None,None,0,08,00,1,34,None,99210000410062,None,21041620,0041,None,26.0,25,11,142.36194,44.574031
4.13,21,0062,None,None,0,08,00,1,34,None,99210000410062,None,21041620,0041,None,26.0,25,11,142.363944,44.575658
76.66,21,0011,None,None,0,08,00,2,133,None,99210002730011,None,21273110,0273,None,98.0,26,11,142.365334,44.691199
123.42,21,0001,None,None,0,08,00,2,133,None,99210002700001,None,21270010,0270,None,99.0,26,11,142.362989,44.684806
8.63,21,0056,None,None,0,08,00,1,57,None,99210000410056,None,21041560,0041,None,23.0,25,11,142.369666,44.57453
9.91,21,0054,None,None,0,08,00,1,58,None,99210000410054,None,21041540,0041,None,23.0,25,11,142.362939,44.571846
4.03,21,0060,None,None,0,08,00,1,45,None,99210000410060,None,21041600,0041,None,26.0,25,11,142.369459,44.569556
4.13,21,0062,None,None,0,08,00,1,34,None,99210000410062,None,21041620,0041,None,26.0,25,11,142.359917,44.571983
8.63,21,0056,None,None,0,08,00,1,57,None,99210000410056,None,21041560,0041,None,23.0,25,11,142.366096,44.571778
5.43,21,0057,None,None,0,08,00,1,57,None,99210000410057,None,21041570,0041,None,23.0,25,11,142.361385,44.569315
9.14,21,0061,None,None,0,08,00,1,34,None,99210000410061,None,21041610,0041,None,26.0,25,11,142.370173,44.557493
2.43,21,0072,None,None,0,08,00,1,4,None,99210000410072,None,21041720,0041,None,23.0,25,11,142.368818,44.567615
8.39,21,0053,None,None,0,08,00,1,65,None,99210000410053,None,21041530,0041,None,23.0,25,11,142.36751,44.568145
15.24,21,0063,None,None,0,08,00,1,33,None,99210000410063,None,21041630,0041,None,26.0,25,11,142.366113,44.565482
