小字名,市区町村名,地番,予備名,center_lng,center_lat
字陸別原野分線,足寄郡陸別町,62-2,,143.7395,43.47262
字陸別原野分線,足寄郡陸別町,8-1,,143.739183,43.472433
字陸別原野分線,足寄郡陸別町,8-195,,143.739281,43.471558
字陸別原野分線,足寄郡陸別町,8-194,,143.739261,43.471781
字陸別原野分線,足寄郡陸別町,67,,143.739062,43.471162
字陸別原野分線,足寄郡陸別町,62-21,,143.739919,43.471614
字陸別原野分線,足寄郡陸別町,8-125,,143.740042,43.471268
字陸別原野分線,足寄郡陸別町,62-18,,143.74001,43.471399
字陸別原野分線,足寄郡陸別町,62-20,,143.739948,43.471549
字陸別原野分線,足寄郡陸別町,62-19,,143.740059,43.471509
字陸別原野分線,足寄郡陸別町,62-17,,143.740143,43.471379
字陸別原野分線,足寄郡陸別町,7-13,,143.740157,43.471507
字陸別原野分線,足寄郡陸別町,7-103,,143.740316,43.471419
字陸別原野分線,足寄郡陸別町,7-104,,143.740214,43.471433
字陸別原野分線,足寄郡陸別町,7-2,,143.740251,43.471314
字陸別原野分線,足寄郡陸別町,62-16,,143.740104,43.471309
字陸別原野分線,足寄郡陸別町,62-15,,143.740128,43.471204
字陸別原野分線,足寄郡陸別町,62-14,,143.740211,43.47123
字陸別原野分線,足寄郡陸別町,62-22,,143.740228,43.47107
字陸別原野分線,足寄郡陸別町,8-102,,143.74011,43.471008
字陸別原野分線,足寄郡陸別町,8-103,,143.74001,43.471069
字陸別原野分線,足寄郡陸別町,8-33,,143.739734,43.471115
字陸別原野分線,足寄郡陸別町,8-121,,143.739703,43.471219
字陸別原野分線,足寄郡陸別町,75,,143.739468,43.470947
字陸別原野分線,足寄郡陸別町,8-32,,143.739589,43.471069
字陸別原野分線,足寄郡陸別町,8-198,,143.73949,43.471168
字陸別原野分線,足寄郡陸別町,8-122,,143.73935,43.471052
字陸別原野分線,足寄郡陸別町,8-123,,143.739684,43.471157
字陸別原野分線,足寄郡陸別町,8-30,,143.739668,43.471463
字陸別原野分線,足寄郡陸別町,8-197,,143.739373,43.471313
字陸別原野分線,足寄郡陸別町,8-196,,143.739379,43.471395
字陸別原野分線,足寄郡陸別町,8-31,,143.739357,43.471636
字陸別原野分線,足寄郡陸別町,8-29,,143.739276,43.471288
字陸別原野分線,足寄郡陸別町,8-199,,143.739448,43.471171
字陸別原野分線,足寄郡陸別町,8-120,,143.739383,43.471116
字陸別原野分線,足寄郡陸別町,8-124,,143.739397,43.471034
字陸別原野分線,足寄郡陸別町,8-101,,143.739379,43.470983
字陸別原野分線,足寄郡陸別町,8-92,,143.739345,43.470981
字陸別原野分線,足寄郡陸別町,8-46,,143.739308,43.470984
字陸別原野分線,足寄郡陸別町,8-47,,143.73927,43.471034
字陸別原野分線,足寄郡陸別町,8-91,,143.739306,43.471035
字陸別原野分線,足寄郡陸別町,8-119,,143.739293,43.471075
字陸別原野分線,足寄郡陸別町,8-44,,143.739127,43.470952
字陸別原野分線,足寄郡陸別町,8-90,,143.738954,43.471206
字陸別原野分線,足寄郡陸別町,8-27,,143.738946,43.471056
字陸別原野分線,足寄郡陸別町,8-80,,143.73905,43.471058
字陸別原野分線,足寄郡陸別町,8-26,,143.738852,43.471146
字陸別原野分線,足寄郡陸別町,8-79,,143.738883,43.471349
字陸別原野分線,足寄郡陸別町,8-70,,143.738781,43.471298
字陸別原野分線,足寄郡陸別町,8-71,,143.738728,43.471408
字陸別原野分線,足寄郡陸別町,8-93,,143.738843,43.471443
字陸別原野分線,足寄郡陸別町,8-85,,143.739177,43.471166
字陸別原野分線,足寄郡陸別町,8-16,,143.739179,43.471443
字陸別原野分線,足寄郡陸別町,8-201,,143.739139,43.47188
字陸別原野分線,足寄郡陸別町,8-73,,143.739168,43.471641
字陸別原野分線,足寄郡陸別町,8-200,,143.739113,43.471942
字陸別原野分線,足寄郡陸別町,8-193,,143.739154,43.471913
字陸別原野分線,足寄郡陸別町,8-72,,143.73903,43.472106
字陸別原野分線,足寄郡陸別町,8-82,,143.738668,43.471954
字陸別原野分線,足寄郡陸別町,8-88,,143.738702,43.471854
字陸別原野分線,足寄郡陸別町,8-89,,143.738778,43.471612
字陸別原野分線,足寄郡陸別町,8-25,,143.738597,43.471719
字陸別原野分線,足寄郡陸別町,8-24,,143.738517,43.471852
字陸別原野分線,足寄郡陸別町,8-23,,143.738494,43.472115
字陸別原野分線,足寄郡陸別町,77,,143.739067,43.470801
字陸別原野分線,足寄郡陸別町,8-28,,143.739008,43.470936
字陸別原野分線,足寄郡陸別町,8-84,,143.739429,43.47087
字陸別原野分線,足寄郡陸別町,8-50,,143.739276,43.470782
字陸別原野分線,足寄郡陸別町,8-4,,143.739277,43.470524
字陸別原野分線,足寄郡陸別町,8-170,,143.739478,43.470444
字陸別原野分線,足寄郡陸別町,8-99,,143.739627,43.470781
字陸別原野分線,足寄郡陸別町,8-106,,143.73946,43.47087
字陸別原野分線,足寄郡陸別町,8-105,,143.739481,43.470846
字陸別原野分線,足寄郡陸別町,8-104,,143.73965,43.470917
字陸別原野分線,足寄郡陸別町,8-108,,143.739692,43.470875
字陸別原野分線,足寄郡陸別町,8-129,,143.739673,43.470869
字陸別原野分線,足寄郡陸別町,8-128,,143.73972,43.470864
字陸別原野分線,足寄郡陸別町,8-109,,143.739715,43.470874
字陸別原野分線,足寄郡陸別町,8-6,,143.739847,43.470832
字陸別原野分線,足寄郡陸別町,8-117,,143.739759,43.470861
字陸別原野分線,足寄郡陸別町,8-107,,143.739789,43.47087
字陸別原野分線,足寄郡陸別町,8-116,,143.740018,43.4709
字陸別原野分線,足寄郡陸別町,8-118,,143.740102,43.470917
字陸別原野分線,足寄郡陸別町,8-158,,143.740143,43.470811
字陸別原野分線,足寄郡陸別町,62-13,,143.740307,43.470931
字陸別原野分線,足寄郡陸別町,8-159,,143.74025,43.470712
字陸別原野分線,足寄郡陸別町,8-221,,143.740087,43.470711
字陸別原野分線,足寄郡陸別町,8-220,,143.74006,43.470685
字陸別原野分線,足寄郡陸別町,8-127,,143.740315,43.470611
字陸別原野分線,足寄郡陸別町,8-222,,143.740248,43.470661
字陸別原野分線,足寄郡陸別町,8-224,,143.740356,43.470511
字陸別原野分線,足寄郡陸別町,8-43,,143.74024,43.470349
字陸別原野分線,足寄郡陸別町,8-7,,143.739913,43.470629
字陸別原野分線,足寄郡陸別町,8-48,,143.739942,43.47044
字陸別原野分線,足寄郡陸別町,8-51,,143.740522,43.469979
字陸別原野分線,足寄郡陸別町,8-45,,143.740187,43.470309
字陸別原野分線,足寄郡陸別町,8-211,,143.740158,43.4698
字陸別原野分線,足寄郡陸別町,8-210,,143.740003,43.469895
字陸別原野分線,足寄郡陸別町,8-207,,143.739925,43.469939
字陸別原野分線,足寄郡陸別町,8-213,,143.739944,43.469909
字陸別原野分線,足寄郡陸別町,8-69,,143.739994,43.469899
字陸別原野分線,足寄郡陸別町,8-169,,143.739976,43.469913
字陸別原野分線,足寄郡陸別町,8-217,,143.739992,43.469918
字陸別原野分線,足寄郡陸別町,8-205,,143.739858,43.469974
字陸別原野分線,足寄郡陸別町,8-216,,143.739887,43.469936
字陸別原野分線,足寄郡陸別町,8-212,,143.739813,43.469832
字陸別原野分線,足寄郡陸別町,8-34,,143.739625,43.470195
字陸別原野分線,足寄郡陸別町,8-168,,143.740004,43.469753
字陸別原野分線,足寄郡陸別町,8-214,,143.740027,43.469894
字陸別原野分線,足寄郡陸別町,無地番-111,,143.740216,43.469763
字陸別原野分線,足寄郡陸別町,8-215,,143.740483,43.469568
字陸別原野分線,足寄郡陸別町,8-67,,143.74024,43.469569
字陸別,足寄郡陸別町,130-1,,143.740097,43.468973
字陸別,足寄郡陸別町,130-3,,143.740241,43.468808
字陸別,足寄郡陸別町,130-11,,143.740096,43.4687
字陸別,足寄郡陸別町,130-10,,143.739996,43.46889
字陸別原野分線,足寄郡陸別町,8-96,,143.738796,43.468683
字陸別原野分線,足寄郡陸別町,8-230,,143.738735,43.469
字陸別原野分線,足寄郡陸別町,8-97,,143.738998,43.468597
字陸別原野分線,足寄郡陸別町,8-229,,143.738682,43.469261
字陸別原野分線,足寄郡陸別町,8-231,,143.737941,43.470156
字陸別原野分線,足寄郡陸別町,8-228,,143.738543,43.469181
字陸別原野分線,足寄郡陸別町,8-98,,143.738409,43.469166
字陸別原野分線,足寄郡陸別町,8-202,,143.73861,43.46891
字陸別原野分線,足寄郡陸別町,8-235,,143.738479,43.468739
字陸別原野分線,足寄郡陸別町,8-234,,143.736676,43.469599
字陸別原野分線,足寄郡陸別町,8-232,,143.737557,43.469515
字陸別原野分線,足寄郡陸別町,8-233,,143.737783,43.470225
字陸別原野分線,足寄郡陸別町,8-182,,143.73777,43.470672
字陸別原野分線,足寄郡陸別町,8-187,,143.737432,43.470446
字陸別原野分線,足寄郡陸別町,8-10,,143.737353,43.470897
字陸別原野分線,足寄郡陸別町,8-183,,143.737394,43.470811
字陸別原野分線,足寄郡陸別町,8-185,,143.737084,43.470707
字陸別原野分線,足寄郡陸別町,8-238,,143.737269,43.47012
字陸別原野分線,足寄郡陸別町,8-239,,143.736798,43.469865
字陸別原野分線,足寄郡陸別町,8-188,,143.736831,43.470297
字陸別原野分線,足寄郡陸別町,8-186,,143.73648,43.470694
字陸別原野分線,足寄郡陸別町,8-189,,143.735973,43.47013
字陸別原野分線,足寄郡陸別町,8-236,,143.736226,43.469151
字陸別原野西一線,足寄郡陸別町,5-2,,143.737033,43.467578
字陸別原野分線,足寄郡陸別町,6-40,,143.737011,43.467804
字陸別原野分線,足寄郡陸別町,8-160,,143.73667,43.468214
字陸別原野分線,足寄郡陸別町,6-39,,143.738084,43.46807
字陸別原野西一線,足寄郡陸別町,5-3,,143.737998,43.467674
字陸別原野西一線,足寄郡陸別町,5-8,,143.737608,43.467666
字陸別原野西一線,足寄郡陸別町,5-10,,143.737702,43.466581
字陸別原野西一線,足寄郡陸別町,5-11,,143.737494,43.466419
字陸別原野西一線,足寄郡陸別町,5-6,,143.737192,43.466347
字陸別西一線,足寄郡陸別町,317-20,,143.736811,43.465165
字陸別西一線,足寄郡陸別町,317-19,,143.737551,43.464894
字陸別西一線,足寄郡陸別町,324-1,,143.737872,43.464841
字陸別西一線,足寄郡陸別町,317-23,,143.737908,43.464702
字陸別西一線,足寄郡陸別町,324-2,,143.737723,43.464778
字陸別西一線,足寄郡陸別町,317-13,,143.737689,43.464892
字陸別西一線,足寄郡陸別町,長狭物不明-328,,143.738097,43.465232
字陸別原野西一線,足寄郡陸別町,3-9,,143.738097,43.465509
字陸別原野西一線,足寄郡陸別町,3-17,,143.737986,43.465492
字陸別原野西一線,足寄郡陸別町,3-3,,143.737302,43.465802
字陸別原野西一線,足寄郡陸別町,3-16,,143.737659,43.465504
字陸別西一線,足寄郡陸別町,317-2,,143.737465,43.465232
字陸別原野西一線,足寄郡陸別町,3-31,,143.737383,43.466034
字陸別原野西一線,足寄郡陸別町,3-6,,143.736999,43.465996
字陸別原野西一線,足寄郡陸別町,3-33,,143.737238,43.46605
字陸別原野西一線,足寄郡陸別町,5-7,,143.737546,43.466337
字陸別原野西一線,足寄郡陸別町,3-30,,143.737593,43.465969
字陸別原野西一線,足寄郡陸別町,3-32,,143.737909,43.465978
字陸別原野西一線,足寄郡陸別町,3-29,,143.737821,43.465898
字陸別原野西一線,足寄郡陸別町,3-28,,143.738084,43.465817
字陸別原野西一線,足寄郡陸別町,3-18,,143.738071,43.466117
字陸別原野西一線,足寄郡陸別町,3-27,,143.738189,43.465764
字陸別原野西一線,足寄郡陸別町,3-25,,143.738277,43.465786
字陸別原野西一線,足寄郡陸別町,3-5,,143.738609,43.465869
字陸別原野西一線,足寄郡陸別町,3-8,,143.73852,43.46602
字陸別原野西一線,足寄郡陸別町,3-15,,143.738862,43.466121
字陸別原野分線,足寄郡陸別町,4-4,,143.738929,43.466322
字陸別原野分線,足寄郡陸別町,4-25,,143.739184,43.466238
字陸別原野分線,足寄郡陸別町,4-44,,143.739152,43.466213
字陸別原野分線,足寄郡陸別町,4-43,,143.739152,43.466182
字陸別原野西一線,足寄郡陸別町,3-4,,143.738943,43.465767
字陸別原野西一線,足寄郡陸別町,3-12,,143.738606,43.465611
字陸別原野西一線,足寄郡陸別町,3-38,,143.73888,43.465531
字陸別原野西一線,足寄郡陸別町,3-39,,143.739169,43.465318
字陸別原野西一線,足寄郡陸別町,3-19,,143.738393,43.465444
字陸別原野西一線,足寄郡陸別町,3-21,,143.738448,43.465705
字陸別原野西一線,足寄郡陸別町,3-7,,143.738339,43.465556
字陸別原野西一線,足寄郡陸別町,3-24,,143.738169,43.465632
字陸別原野西一線,足寄郡陸別町,3-26,,143.738075,43.465608
字陸別原野西一線,足寄郡陸別町,3-20,,143.738198,43.465546
字陸別原野西一線,足寄郡陸別町,3-22,,143.738228,43.465454
字陸別原野西一線,足寄郡陸別町,3-23,,143.738352,43.465409
字陸別西一線,足寄郡陸別町,317-11,,143.738377,43.465326
字陸別西一線,足寄郡陸別町,317-12,,143.738232,43.465119
字陸別西一線,足寄郡陸別町,317-4,,143.73911,43.464713
字陸別西一線,足寄郡陸別町,317-15,,143.738506,43.465291
字陸別西一線,足寄郡陸別町,317-22,,143.739101,43.464128
字陸別西一線,足寄郡陸別町,317-24,,143.739595,43.464069
字陸別西一線,足寄郡陸別町,317-21,,143.739775,43.464023
字陸別西一線,足寄郡陸別町,317-16,,143.73975,43.464113
字陸別西一線,足寄郡陸別町,317-3,,143.739837,43.464739
字陸別原野基線,足寄郡陸別町,318-4,,143.739945,43.464079
字陸別西一線,足寄郡陸別町,317-14,,143.739881,43.464983
字陸別原野分線,足寄郡陸別町,4-92,,143.739399,43.465386
字陸別原野分線,足寄郡陸別町,4-91,,143.739309,43.465574
字陸別原野分線,足寄郡陸別町,4-26,,143.739222,43.465851
字陸別原野分線,足寄郡陸別町,4-45,,143.739312,43.466048
字陸別原野分線,足寄郡陸別町,4-24,,143.739273,43.466268
字陸別原野分線,足寄郡陸別町,4-55,,143.73943,43.466262
字陸別原野分線,足寄郡陸別町,4-54,,143.73955,43.466241
字陸別原野分線,足寄郡陸別町,4-52,,143.739715,43.466255
字陸別原野分線,足寄郡陸別町,4-1,,143.740774,43.466589
字陸別原野分線,足寄郡陸別町,4-50,,143.739868,43.466315
字陸別原野分線,足寄郡陸別町,4-49,,143.740009,43.466334
字陸別原野分線,足寄郡陸別町,4-19,,143.739743,43.46668
字陸別原野分線,足寄郡陸別町,4-20,,143.739654,43.466637
字陸別原野分線,足寄郡陸別町,4-18,,143.740095,43.466381
字陸別原野分線,足寄郡陸別町,4-15,,143.740255,43.466615
字陸別原野分線,足寄郡陸別町,6-16,,143.740224,43.466966
字陸別原野分線,足寄郡陸別町,6-12,,143.7401,43.467156
字陸別原野分線,足寄郡陸別町,6-6,,143.740231,43.467266
字陸別原野分線,足寄郡陸別町,6-13,,143.740181,43.467223
字陸別原野分線,足寄郡陸別町,6-11,,143.739964,43.467089
字陸別原野分線,足寄郡陸別町,6-8,,143.74029,43.467219
字陸別原野分線,足寄郡陸別町,6-18,,143.739817,43.467055
字陸別原野分線,足寄郡陸別町,6-19,,143.739718,43.46697
字陸別原野分線,足寄郡陸別町,6-20,,143.739513,43.466974
字陸別原野分線,足寄郡陸別町,6-22,,143.739117,43.466928
字陸別原野分線,足寄郡陸別町,4-10,,143.73931,43.466673
字陸別原野分線,足寄郡陸別町,4-9,,143.739412,43.466714
字陸別原野分線,足寄郡陸別町,6-21,,143.739359,43.466915
字陸別原野分線,足寄郡陸別町,4-8,,143.739494,43.466746
字陸別原野分線,足寄郡陸別町,4-21,,143.739545,43.466541
字陸別原野分線,足寄郡陸別町,4-51,,143.739722,43.466293
字陸別原野分線,足寄郡陸別町,4-22,,143.739407,43.466478
字陸別原野分線,足寄郡陸別町,4-53,,143.739586,43.466285
字陸別原野分線,足寄郡陸別町,4-23,,143.739347,43.466383
字陸別原野分線,足寄郡陸別町,4-5,,143.738992,43.466124
字陸別原野分線,足寄郡陸別町,4-13,,143.738835,43.466493
字陸別原野分線,足寄郡陸別町,4-12,,143.739047,43.466569
字陸別原野分線,足寄郡陸別町,4-11,,143.739188,43.466636
