小字名,市区町村名,地番,大字名,center_lng,center_lat
字港町,利尻郡利尻富士町,273-2,鴛泊,141.227939,45.239152
字港町,利尻郡利尻富士町,194-19,鴛泊,141.22768,45.239339
字港町,利尻郡利尻富士町,36-3,鴛泊,141.227694,45.239141
字港町,利尻郡利尻富士町,36-5,鴛泊,141.227632,45.23915
字港町,利尻郡利尻富士町,36-1,鴛泊,141.227456,45.239287
字港町,利尻郡利尻富士町,210,鴛泊,141.227681,45.238844
字港町,利尻郡利尻富士町,35,鴛泊,141.227734,45.23903
字港町,利尻郡利尻富士町,271,鴛泊,141.227813,45.238836
字港町,利尻郡利尻富士町,34,鴛泊,141.227851,45.238881
字港町,利尻郡利尻富士町,274,鴛泊,141.227933,45.238982
字港町,利尻郡利尻富士町,203-1,鴛泊,141.227939,45.238681
字港町,利尻郡利尻富士町,203-2,鴛泊,141.227741,45.238528
字港町,利尻郡利尻富士町,28-2,鴛泊,141.227495,45.238305
字港町,利尻郡利尻富士町,275,鴛泊,141.227718,45.238502
字港町,利尻郡利尻富士町,28-3,鴛泊,141.227781,45.238739
字港町,利尻郡利尻富士町,295,鴛泊,141.227424,45.238286
字本町,利尻郡利尻富士町,121,鴛泊,141.222983,45.241453
字港町,利尻郡利尻富士町,49-1,鴛泊,141.225811,45.241914
字港町,利尻郡利尻富士町,281,鴛泊,141.225523,45.242239
字港町,利尻郡利尻富士町,137,鴛泊,141.225486,45.242333
字港町,利尻郡利尻富士町,133,鴛泊,141.22565,45.242507
字港町,利尻郡利尻富士町,134-2,鴛泊,141.225338,45.242497
字港町,利尻郡利尻富士町,131-12,鴛泊,141.225416,45.242728
字港町,利尻郡利尻富士町,285,鴛泊,141.225546,45.242766
字港町,利尻郡利尻富士町,131-9,鴛泊,141.225574,45.24313
字港町,利尻郡利尻富士町,131-10,鴛泊,141.225536,45.243046
字港町,利尻郡利尻富士町,131-5,鴛泊,141.225366,45.243232
字港町,利尻郡利尻富士町,131-11,鴛泊,141.225489,45.242891
字港町,利尻郡利尻富士町,131-2,鴛泊,141.225291,45.242812
字港町,利尻郡利尻富士町,131-14,鴛泊,141.22505,45.242848
字港町,利尻郡利尻富士町,131-15,鴛泊,141.225321,45.242981
字港町,利尻郡利尻富士町,131-3,鴛泊,141.225069,45.24306
字港町,利尻郡利尻富士町,287,鴛泊,141.224996,45.24323
字港町,利尻郡利尻富士町,131-17,鴛泊,141.224807,45.242806
字港町,利尻郡利尻富士町,131-18,鴛泊,141.224796,45.242831
字港町,利尻郡利尻富士町,131-13,鴛泊,141.225132,45.242748
字港町,利尻郡利尻富士町,134-1,鴛泊,141.225135,45.242523
字港町,利尻郡利尻富士町,131-1,鴛泊,141.224844,45.242616
字本町,利尻郡利尻富士町,172,鴛泊,141.224118,45.243227
字本町,利尻郡利尻富士町,90,鴛泊,141.223849,45.24296
字本町,利尻郡利尻富士町,91,鴛泊,141.223885,45.242386
字本町,利尻郡利尻富士町,173,鴛泊,141.224133,45.241999
字本町,利尻郡利尻富士町,92,鴛泊,141.22356,45.241879
字本町,利尻郡利尻富士町,157,鴛泊,141.222561,45.242089
字本町,利尻郡利尻富士町,111,鴛泊,141.222104,45.242344
字本町,利尻郡利尻富士町,120,鴛泊,141.22178,45.241837
字本町,利尻郡利尻富士町,119,鴛泊,141.221047,45.241882
字本町,利尻郡利尻富士町,117,鴛泊,141.22111,45.242123
字本町,利尻郡利尻富士町,118,鴛泊,141.221114,45.241987
字栄町,利尻郡利尻富士町,219,鴛泊,141.220769,45.242357
字本町,利尻郡利尻富士町,116,鴛泊,141.221253,45.242203
字本町,利尻郡利尻富士町,115,鴛泊,141.221367,45.242381
字本町,利尻郡利尻富士町,158,鴛泊,141.221289,45.242299
字本町,利尻郡利尻富士町,112-2,鴛泊,141.221647,45.24266
字本町,利尻郡利尻富士町,112-1,鴛泊,141.221457,45.242721
字本町,利尻郡利尻富士町,113,鴛泊,141.221488,45.242572
字本町,利尻郡利尻富士町,114,鴛泊,141.221426,45.242475
字栄町,利尻郡利尻富士町,217,鴛泊,141.220921,45.242596
字栄町,利尻郡利尻富士町,218,鴛泊,141.220874,45.242521
字栄町,利尻郡利尻富士町,216,鴛泊,141.220969,45.24267
字栄町,利尻郡利尻富士町,215,鴛泊,141.220998,45.242715
字栄町,利尻郡利尻富士町,214,鴛泊,141.221036,45.242774
字栄町,利尻郡利尻富士町,213,鴛泊,141.221093,45.242864
字栄町,利尻郡利尻富士町,192,鴛泊,141.220929,45.243204
字栄町,利尻郡利尻富士町,189-1,鴛泊,141.221101,45.243234
字栄町,利尻郡利尻富士町,189-2,鴛泊,141.221034,45.24313
字栄町,利尻郡利尻富士町,188,鴛泊,141.221226,45.243073
