小字名,市区町村名,地番,大字名,center_lng,center_lat
字西達布,富良野市,4713-10,,142.528377,43.21843
字西達布,富良野市,4713-9,,142.528297,43.218444
字西達布,富良野市,4474-13,,142.528122,43.218139
字西達布,富良野市,4454-6,,142.528723,43.21771
字西達布,富良野市,4454-5,,142.529404,43.218082
字西達布,富良野市,4454-3,,142.529498,43.218083
字西達布,富良野市,4454-8,,142.529713,43.218043
字西達布,富良野市,4454-1,,142.529894,43.217926
字西達布,富良野市,4454-2,,142.529563,43.217899
字西達布,富良野市,4454-9,,142.52901,43.217123
字西達布,富良野市,4474-7,,142.529377,43.218074
字西達布,富良野市,4474-12,,142.528206,43.217193
字西達布,富良野市,4460-4,,142.526987,43.217058
字西達布,富良野市,4460-2,,142.526865,43.217075
字西達布,富良野市,4713-11,,142.527848,43.218941
字西達布,富良野市,4568-2,,142.526032,43.218686
字西達布,富良野市,4568-3,,142.52645,43.218722
字西達布,富良野市,4707-6,,142.524805,43.218579
字西達布,富良野市,4707-5,,142.525708,43.218646
字西達布,富良野市,4568-1,,142.525728,43.218656
字西達布,富良野市,4707-4,,142.523904,43.218232
字西達布,富良野市,4713-8,,142.525223,43.218154
字西達布,富良野市,4465-9,,142.525142,43.217402
字西達布,富良野市,4474-10,,142.525098,43.217867
字西達布,富良野市,4474-3,,142.525798,43.216983
字西達布,富良野市,4474-6,,142.524989,43.216884
字西達布,富良野市,4474-2,,142.524487,43.217353
字西達布,富良野市,4465-8,,142.523906,43.217294
字西達布,富良野市,4474-9,,142.523348,43.217189
字西達布,富良野市,4465-1,,142.524517,43.216628
字西達布,富良野市,4465-10,,142.524727,43.216649
字西達布,富良野市,4465-7,,142.524092,43.216247
字西達布,富良野市,4465-3,,142.5262,43.216014
字西達布,富良野市,4465-6,,142.525541,43.216464
字西達布,富良野市,4465-4,,142.524876,43.21621
字西達布,富良野市,4465-11,,142.52487,43.216618
字西達布,富良野市,4460-3,,142.526134,43.216533
字西達布,富良野市,4465-2,,142.526116,43.216526
字西達布,富良野市,4465-5,,142.526103,43.216521
字西達布,富良野市,4460-5,,142.527691,43.216662
字西達布,富良野市,4470-4,,142.527922,43.21617
字西達布,富良野市,4474-11,,142.52651,43.216089
字西達布,富良野市,4470-6,,142.52802,43.215452
字西達布,富良野市,4470-7,,142.528076,43.215785
字西達布,富良野市,2296,,142.487581,43.207311
字西達布,富良野市,2291,,142.487571,43.207932
字西達布,富良野市,2298,,142.488046,43.209173
字西達布,富良野市,2283-1,,142.488007,43.210284
字西達布,富良野市,2273-3,,142.488299,43.210992
字西達布,富良野市,2290,,142.489112,43.210859
字西達布,富良野市,2282,,142.488938,43.210423
字西達布,富良野市,2273-2,,142.489305,43.211417
字西達布,富良野市,2273-5,,142.488161,43.211571
字西達布,富良野市,2277-1,,142.487533,43.212052
字西達布,富良野市,5590,,142.489378,43.212333
字西達布,富良野市,2273-4,,142.48885,43.212223
字西達布,富良野市,2273-1,,142.489128,43.211893
字西達布,富良野市,2273-7,,142.489629,43.212052
字西達布,富良野市,2273-8,,142.489575,43.211875
字西達布,富良野市,2267-3,,142.489501,43.212956
字西達布,富良野市,2267-4,,142.489015,43.212891
字西達布,富良野市,2307-3,,142.487821,43.212303
字西達布,富良野市,2302-3,,142.488037,43.213257
字西達布,富良野市,2307-4,,142.488074,43.213964
字西達布,富良野市,2307-1,,142.488567,43.213429
字西達布,富良野市,2267-2,,142.489929,43.213219
字西達布,富良野市,2267-1,,142.489896,43.212658
字西達布,富良野市,2256-4,,142.491168,43.213759
字西達布,富良野市,1948-1,,142.493429,43.213903
字西達布,富良野市,1961,,142.493902,43.213231
字西達布,富良野市,1948-5,,142.493861,43.213511
字西達布,富良野市,1948-4,,142.493613,43.213602
字西達布,富良野市,1948-3,,142.49286,43.213148
字西達布,富良野市,1960,,142.494566,43.21364
