小字名,市区町村名,地番,大字名,center_lng,center_lat
字貫気別,沙流郡平取町,41-19,,142.237942,42.667685
字貫気別,沙流郡平取町,41-6,,142.237966,42.667584
字貫気別,沙流郡平取町,41-11,,142.237678,42.66758
字貫気別,沙流郡平取町,41-7,,142.238484,42.667386
字貫気別,沙流郡平取町,42-12,,142.238452,42.667714
字貫気別,沙流郡平取町,42-9,,142.238158,42.667832
字貫気別,沙流郡平取町,43-3,,142.238231,42.668169
字貫気別,沙流郡平取町,43-6,,142.238029,42.668437
字貫気別,沙流郡平取町,44-2,,142.238783,42.66836
字貫気別,沙流郡平取町,43-7,,142.238991,42.668044
字貫気別,沙流郡平取町,44-13,,142.239338,42.668207
字貫気別,沙流郡平取町,44-17,,142.23908,42.668465
字貫気別,沙流郡平取町,44-16,,142.239933,42.667996
字貫気別,沙流郡平取町,44-21,,142.239938,42.667919
字貫気別,沙流郡平取町,44-3,,142.239795,42.667885
字貫気別,沙流郡平取町,44-20,,142.239451,42.668128
字貫気別,沙流郡平取町,43-4,,142.239505,42.667647
字貫気別,沙流郡平取町,44-4,,142.240211,42.667777
字貫気別,沙流郡平取町,43-8,,142.239901,42.667679
字貫気別,沙流郡平取町,42-6,,142.239853,42.667375
字貫気別,沙流郡平取町,42-5,,142.239401,42.667509
字貫気別,沙流郡平取町,42-7,,142.238756,42.667589
字貫気別,沙流郡平取町,42-11,,142.238724,42.667785
字貫気別,沙流郡平取町,41-18,,142.238165,42.6676
字貫気別,沙流郡平取町,40-5,,142.238895,42.666806
字貫気別,沙流郡平取町,40-6,,142.239103,42.666728
字貫気別,沙流郡平取町,40-7,,142.23923,42.666824
字貫気別,沙流郡平取町,41-8,,142.239194,42.667106
字貫気別,沙流郡平取町,41-3,,142.239056,42.667015
字貫気別,沙流郡平取町,41-23,,142.239565,42.667029
字貫気別,沙流郡平取町,41-24,,142.239787,42.66701
字貫気別,沙流郡平取町,42-3,,142.239265,42.667379
字貫気別,沙流郡平取町,41-13,,142.239732,42.666924
字貫気別,沙流郡平取町,24-14,,142.239854,42.66689
字貫気別,沙流郡平取町,41-9,,142.239889,42.666973
字貫気別,沙流郡平取町,25-10,,142.240072,42.666918
字貫気別,沙流郡平取町,25-13,,142.239908,42.666697
字貫気別,沙流郡平取町,24-7,,142.239798,42.666772
字貫気別,沙流郡平取町,24-28,,142.239715,42.666819
