小字名,市区町村名,地番,大字名,丁目名,center_lng,center_lat
字熊牛原野二十線西,川上郡弟子屈町,8-15,,,144.532147,43.397167
字熊牛原野二十線西,川上郡弟子屈町,8-14,,,144.532336,43.396892
字熊牛原野二十線西,川上郡弟子屈町,8-12,,,144.532183,43.396544
字熊牛原野二十線西,川上郡弟子屈町,8-18,,,144.532349,43.396327
字熊牛原野二十線西,川上郡弟子屈町,8-13,,,144.532507,43.396674
字熊牛原野二十線西,川上郡弟子屈町,20,,,144.532735,43.396755
字熊牛原野,川上郡弟子屈町,8-26,,,144.533003,43.396825
字熊牛原野,川上郡弟子屈町,8-28,,,144.533175,43.396599
字熊牛原野二十線西,川上郡弟子屈町,8-17,,,144.532673,43.396458
字熊牛原野二十線西,川上郡弟子屈町,8-7,,,144.532977,43.396062
字熊牛原野二十線西,川上郡弟子屈町,8-8,,,144.532653,43.395932
字熊牛原野二十線西,川上郡弟子屈町,8-9,,,144.532329,43.395801
字熊牛原野二十線西,川上郡弟子屈町,8-3,,,144.532288,43.396109
字熊牛原野二十線西,川上郡弟子屈町,8-11,,,144.531945,43.396221
字熊牛原野二十線西,川上郡弟子屈町,道-29,,,144.531752,43.396653
字熊牛原野二十線西,川上郡弟子屈町,8-19,,,144.531078,43.395839
字熊牛原野二十線西,川上郡弟子屈町,8-20,,,144.531227,43.395572
字熊牛原野二十線西,川上郡弟子屈町,8-10,,,144.532005,43.395671
字熊牛原野二十線西,川上郡弟子屈町,8-16,,,144.531725,43.395476
字熊牛原野二十線西,川上郡弟子屈町,19,,,144.531441,43.395124
字熊牛原野二十線西,川上郡弟子屈町,7-6,,,144.531655,43.394899
字熊牛原野二十線西,川上郡弟子屈町,7-52,,,144.531881,43.395162
字熊牛原野,川上郡弟子屈町,86-7,,,144.53154,43.394761
字熊牛原野,川上郡弟子屈町,348,,,144.531326,43.395059
字熊牛原野,川上郡弟子屈町,道-38,,,144.53122,43.39308
字熊牛原野,川上郡弟子屈町,86-48,,,144.531576,43.393693
字熊牛原野,川上郡弟子屈町,86-32,,,144.531886,43.393577
字熊牛原野,川上郡弟子屈町,86-35,,,144.532009,43.393457
字熊牛原野,川上郡弟子屈町,86-49,,,144.531888,43.39383
字熊牛原野,川上郡弟子屈町,86-47,,,144.53168,43.394272
字熊牛原野二十線西,川上郡弟子屈町,7-40,,,144.5325,43.394565
字熊牛原野二十線西,川上郡弟子屈町,7-47,,,144.532448,43.394035
字熊牛原野,川上郡弟子屈町,86-50,,,144.532138,43.393929
字熊牛原野,川上郡弟子屈町,86-34,,,144.532207,43.393536
字熊牛原野,川上郡弟子屈町,86-33,,,144.532406,43.393616
字熊牛原野二十線西,川上郡弟子屈町,7-8,,,144.532444,43.393814
字熊牛原野二十線西,川上郡弟子屈町,7-48,,,144.532569,43.393874
字熊牛原野二十線西,川上郡弟子屈町,7-46,,,144.532742,43.393942
字熊牛原野二十線西,川上郡弟子屈町,7-43,,,144.532914,43.394012
字熊牛原野二十線西,川上郡弟子屈町,7-51,,,144.532846,43.393579
字熊牛原野二十線西,川上郡弟子屈町,7-50,,,144.533103,43.393686
字熊牛原野二十線西,川上郡弟子屈町,7-36,,,144.533087,43.394081
字熊牛原野二十線西,川上郡弟子屈町,7-35,,,144.532964,43.394245
字熊牛原野二十線西,川上郡弟子屈町,7-45,,,144.532619,43.394106
字熊牛原野二十線西,川上郡弟子屈町,7-42,,,144.532792,43.394175
字熊牛原野二十線西,川上郡弟子屈町,7-41,,,144.532621,43.394403
字熊牛原野二十線西,川上郡弟子屈町,7-34,,,144.532794,43.394472
字熊牛原野二十線西,川上郡弟子屈町,7-27,,,144.532967,43.394541
字熊牛原野二十線西,川上郡弟子屈町,7-28,,,144.533137,43.394315
字熊牛原野二十線西,川上郡弟子屈町,7-20,,,144.53314,43.394611
字熊牛原野二十線西,川上郡弟子屈町,7-1,,,144.532201,43.394726
字熊牛原野二十線西,川上郡弟子屈町,7-19,,,144.533017,43.394774
字熊牛原野二十線西,川上郡弟子屈町,7-11,,,144.533081,43.395096
字熊牛原野二十線西,川上郡弟子屈町,7-18,,,144.532847,43.395001
字熊牛原野二十線西,川上郡弟子屈町,7-25,,,144.532674,43.394931
字熊牛原野二十線西,川上郡弟子屈町,7-26,,,144.532844,43.394705
字熊牛原野二十線西,川上郡弟子屈町,7-33,,,144.532671,43.394635
字熊牛原野二十線西,川上郡弟子屈町,7-32,,,144.532501,43.394861
字熊牛原野二十線西,川上郡弟子屈町,7-39,,,144.532328,43.394793
字熊牛原野二十線西,川上郡弟子屈町,7-44,,,144.53225,43.394366
字熊牛原野二十線西,川上郡弟子屈町,7-38,,,144.532207,43.394955
字熊牛原野二十線西,川上郡弟子屈町,7-31,,,144.532378,43.395025
字熊牛原野二十線西,川上郡弟子屈町,7-24,,,144.532551,43.395094
