Rosen_Code,Rosen_Name
"40100697182001","築地町２号線"
"40100697200402","山王中央１号線"
"40100697200410","山王中央１号線"
"40100697200471","山王中央１号線"
"40100697200506","石坪町９号線"
"40100697200507","昭和１３号線"
"40100697200512","昭和１３号線"
"40100697200605","昭和１３号線"
"40100697201602","中本町牧山１号線"
"40100697201719","中本町牧山１号線"
"40100697202255","牧山新町牧山１号線"
"40100697202279","天神３号線"
"40100697202280","銀座汐井町１号線"
"40100697202345","沢見２号線"
"40100697202346","小芝１０号線"
"40100697202359","天神３号線"
"40100697202431","沢見２号線"
"40100697202497","沢見２号線"
"40100697203124","西港町日明１号線"
"40100697203125","西港町日明１号線"
"40100697250001","大手町１号線"
"40100697250003","大手町１号線"
"40100697251001","末広２号線"
"40100697263002","末広１号線"
"40100697267000","室町１６号線"
"40100697272000","市丸２号線"
"40100697272001","市丸１号線"
"40100697275006","長野志井１号線"
"40100697275011","長野志井１号線"
"40100697275015","長野志井１号線"
"40100697275016","石田堀越１号線"
"40100697275039","志徳徳力１号線"
"40100697275044","徳力守恒１号線"
"40100697278001","新道寺１１０号線"
"40100697280001","貫７号線"
"40100697280003","貫１５号線"
"40100697280005","貫７号線"
"40100697280009","貫７号線"
"40100697280014","津田貫２号線"
"40100697280019","中貫長野１号線・津田貫２号線"
"40100697280026","津田５０号線"
"40100697284001","津田貫１号線"
"40100697284009","津田６６号線"
"40100697285006","横代２号線"
"40100697292000","曽根曽根新田１号線"
"40100697312006","中吉田吉田１号線、吉田６号線"
"40100697312007","中吉田７０号線"
"40100697312013","中吉田吉田１号線"
"40100697312020","中吉田７０号線"
"40100697313027","上葛原葛原元町１号線"
"40100697313033","上葛原葛原元町１号線"
"40100697313042","上葛原４６号線"
"40100697313043","上葛原葛原元町１号線"
"40100697313052","葛原元町上葛原３号線"
"40100697313065","葛原元町上葛原３号線"
"40100697343316","桃園尾倉１号線"
"40100697343544","桃園５号線"
"40100697343546","桃園５号線"
"40100697343902","黒崎１４号線"
"40100697343903","黒崎岸の浦１号線"
"40100697343987","黒崎４号線"
"40100697343990","黒崎４号線"
"40100697344353","東浜町８号線"
"40100697344525","築地町１２号線"
"40100697344527","築地町１２号線"
"40100697344653","陣原２号線"
"40100697344727","陣原２号線"
"40100697344799","陣原１４号線"
"40100697344856","陣原１４号線"
"40100697344904","陣原１４号線"
"40100697344951","陣原１４号線"
"40100697345885","東折尾町１号線"
"40100697360023","楠橋６号線"
"40100697360027","楠橋２５５号線"
"40100697360033","楠橋２５５号線"
"40100697361011","金剛２１号線"
"40100697365003","下上津役１１９号線"
"40100697377005","下畑町馬場山東１号線"
"40100697377007","下畑町馬場山東１号線"
"40100697385001","永犬丸則松１号線"
"40100697385004","則松１１７号線"
"40100697395012","本城５号線"
"40100697402017","堀川町１４号線"
"40100697411002","洞北町９号線"
"40100697423000","築地町４号線"
"40100697423001","築地町３号線"
"40130600002000","松崎松島線"
"40130600003000","松島箱崎線"
"40130600006000","博多姪浜線"
"40130600008000","博多駅草ケ江線"
"40130600009000","七隈梅林線"
"40130600011000","市道天神１１号線"
"40130600012000","松島貝塚線"
"40130600013000","千代粕屋線"
"40130600014000","下臼井博多駅線"
"40130600015000","市道天神１５号線"
"40130600016000","長浜博多駅線"
"40130600017000","小笹田島線"
"40130600018000","高木弥永１号線"
"40130600019000","市道天神１９号線"
"40130600020000","豊浜拾六町線"
"40130600023000","今宿上ノ原１号線"
"40130600024000","吉武金武線"
"40130600025000","天神那の津線"
"40130600026000","市道箱崎２６号線"
"40130600027000","香椎箱崎浜線"
"40130600029000","松島箱崎線Ｂランプ"
"40130600031000","香椎箱崎浜線"
"40130600033000","堅粕２２４７号線"
"40130600034000","原田津屋本町線"
"40130600035000","堅粕西新２号線"
"40130600036000","桜坂小笹線"
"40130600037000","大濠東油山線"
"40130600038000","市道博多駅前３８号線"
"40130600039000","浦田宝満尾線"
"40130600040000","下月隈２号線"
"40130600041000","荒戸荒津線"
"40130600042000","姪浜駅北線"
"40130600043000","福岡筑紫野２号線"
"40130600044000","高木弥永４号線"
"40130600045000","高木弥永５号線"
"40130600046000","高木弥永３号線"
"40130600047000","博多駅前線"
"40130600048000","野芥次郎丸線"
"40130600049000","西新通線"
"40130600050000","野多目片江線"
"40130600051000","室見有田線"
"40130600052000","東平尾１号線"
"40130600053000","東平尾２号線"
"40130600054000","野方金武線"
"40130600056000","港福浜線"
"40130600057000","市道博多駅前５７号線"
"40130600058000","百道通線"
"40130600059000","市道博多駅前５９号線"
"40130600060000","市道博多駅前６０号線"
"40130600061000","黒門福浜線"
"40130600062000","下月隈高木線"
"40130600063000","城浜名島線"
"40130600064000","上牟田清水線"
"40130600065000","新村四箇線"
"40130600066000","豊浜小戸線"
"40130600068000","多々良１９０６号線"
"40130600070000","香椎浜団地２号線"
"40130600071000","博多駅東線"
"40130600073000","御供所井尻２号線"
"40130600074000","御供所井尻３号線"
"40130600075000","田飯盛線"
"40130600076000","御供所井尻１号線"
"40130600077000","塩原野間線"
"40130600078000","箱崎阿恵１号線"
"40130600078001","松崎千早線（複線０１）"
"40130600079000","箱崎久原線　"
"40130600080000","博多駅前線"
"40130600082001","別府８２号線"
"40130600087000","市道博多駅前８７号線"
"40130600089000","博多駅前８９号線"
"40130600090000","博多駅前９０号線"
"40130600094000","平尾別府線"
"40130600101000","博多駅前１０１号線"
"40130600102000","福岡市道"
"40130600137000","市道箱崎１３７号線"
"40130600138000","博多駅五十川線"
"40130600139000","箱崎１３９号線"
"40130600143000","市道箱崎１４３号線"
"40130600145000","市道箱崎１４５号線"
"40130600146000","箱崎１４６号線"
"40130600155000","箱崎１５５号線"
"40130600159000","渡辺通１５９号線"
"40130600179000","筥松１７９号線"
"40130600211000","愛宕２１１号線"
"40130600228000","清川２２８号線"
"40130600247000","住吉２４７号線"
"40130600254000","高取２５４号線"
"40130600321000","上川端町３２１号線"
"40130600324000","松島３２４号線"
"40130600333000","松島３３３号線"
"40130600335000","松島３３５号線"
"40130600351000","市道松島３５１号線"
"40130600358000","市道小戸３５８号線"
"40130600359000","下山門３５９号線"
"40130600362000","市道中洲３６２号線"
"40130600368000","中洲中島町３６８号線"
"40130600374000","松島３７４号線"
"40130600377000","松島３７７号線"
"40130600378000","松島３７８号線"
"40130600383000","松島３８３号線"
"40130600387000","松島３８７号線"
"40130600404000","多の津４０４号線"
"40130600407000","多の津４０７号線"
"40130600409000","多の津４０９号線"
"40130600410000","多の津４１０号線"
"40130600412000","多の津４１２号線"
"40130600414000","多の津４１４号線"
"40130600415000","多の津４１５号線"
"40130600416000","多の津４１６号線"
"40130600417000","多の津４１７号線"
"40130600429000","市道多の津４２９号線"
"40130600475000","築港本町４７５号線"
"40130600481000","築港本町４８１号線"
"40130600487000","石城町４８７号線"
"40130600496000","市道松田４９６号線"
"40130600497000","石城町４９７号線"
"40130600506000","四箇一五〇六号線"
"40130600507000","四箇一五〇七号線"
"40130600517000","市道二又瀬新町５１７号線"
"40130600520000","二又瀬新町５２０号線"
"40130600532000","市道社領５３２号線"
"40130600534000","社領５３４号線"
"40130600544000","社領５４４号線"
"40130600545000","社領５４５号線"
"40130600547000","千代５４７号線"
"40130600556000","社領５５６号線"
"40130600561000","小笹５６１号線"
"40130600587000","社領５８７号線"
"40130600593000","千代５９３号線"
"40130600594000","南片江５９４号線"
"40130600598000","下山門５９８号線"
"40130600608000","南片江６０８号線"
"40130600614000","東公園６１４号線"
"40130600619000","馬出６１９号線"
"40130600631000","南片江６３１号線"
"40130600634000","薬院６３４号線"
"40130600655000","吉塚６５５号線"
"40130600660000","市道　吉塚６６０号線"
"40130600663000","吉塚６６３号線"
"40130600665000","市道　吉塚６６５号線"
"40130600685000","警固６８５号線"
"40130600697000","警固６９７号線"
"40130600698000","警固６９８号線"
"40130600705000","下山門団地７０５号線"
"40130600718000","今泉７１８号線"
"40130600727000","石丸７２７号線"
"40130600752000","香椎駅前７５２号線"
"40130600756000","大名７５６号線"
"40130600762000","市道大名７６２号線"
"40130600763000","大名７６３号線"
"40130600769000","高木７６９号線"
"40130600774000","舞鶴７７４号線"
"40130600775000","舞鶴７７５号線"
"40130600776000","舞鶴７７６号線"
"40130600777000","舞鶴７７７号線"
"40130600788000","舞鶴７８８号線"
"40130600815000","大手門８１５号線"
"40130600819000","福岡高速１号線"
"40130600819001","福岡高速１号線（天神北出入口）（複線０１）"
"40130600819002","福岡高速１号線（東浜西入口）（複線０２）"
"40130600819003","福岡高速１号線（東浜出入口）（複線０３）"
"40130600819004","福岡高速１号線（築港出口）（複線０４）"
"40130600819005","福岡高速１号線（築港入口）（複線０５）"
"40130600820000","福岡高速２号線"
"40130600820001","福岡高速２号線（呉服町出入口）（複線０１）"
"40130600820002","福岡高速２号線（博多駅東出入口）（複線０２）"
"40130600820003","福岡高速２号線水城出入口"
"40130600821000","福岡高速３号線"
"40130600822000","福岡高速４号線"
"40130600822001","福岡高速４号線貝塚亘り線（複線０１）"
"40130600822005","福岡高速４号線（松島出入口）（複線０５）"
"40130600822006","福岡高速４号線（貝塚出入口）（複線０６）"
"40130600823000","福岡指定市道８２３号"
"40130600823002","福岡市道８２３号"
"40130600832000","松山８３２号線"
"40130600838000","赤坂８３８号線"
"40130600877000","市道空港前８７７号線"
"40130600889000","橋本８８９号線"
"40130600951000","輝国９５１号線"
"40130600977000","田島９７７号線"
"40130600981000","月隈９８１号線"
"40130600983000","月隈９８３号線"
"40130601000000","石丸１０００号線"
"40130601071000","友丘１０７１号線"
"40130601098000","香椎台１０９８号線"
"40130601128000","拾六町１１２８号線"
"40130601128001","拾六町１１２８号線"
"40130601162000","市道西月隈１１６２号線"
"40130601169000","蒲田１１６９号線"
"40130601170000","蒲田１１７０号線"
"40130601171000","蒲田１１７１号線"
"40130601175000","柳瀬１１７５号線"
"40130601176000","蒲田１１７６号線"
"40130601177000","市道蒲田１１７７号線"
"40130601184000","大濠公園１１８４号線"
"40130601187000","市道蒲田１１８７号線"
"40130601201000","蒲田１２０１号線"
"40130601207000","市道蒲田１２０７号線"
"40130601208000","蒲田１２０８号線"
"40130601233000","長尾１２３３号線"
"40130601240000","黒門１２４０号線"
"40130601260000","立花寺１２６０号線"
"40130601261000","立花寺１２６１号線"
"40130601270000","西月隈１２７０号線"
"40130601288000","今川１２８８号線"
"40130601309000","戸切１３０９号線"
"40130601310000","市道金の隈１３１０号線"
"40130601335000","井相田１３３５号線"
"40130601340000","井相田１３４０号線"
"40130601342000","樋井川１３４２号線"
"40130601345000","井相田１３４５号線"
"40130601346000","井相田１３４６号線"
"40130601350000","井相田１３５０号線"
"40130601354000","市道井相田１３５４号線"
"40130601389000","東雲町１３８９号線"
"40130601397000","荒津１３９７号線"
"40130601398000","飯盛１３９８号線"
"40130601401000","市道港１４０１号線"
"40130601402000","港１４０２号線"
"40130601404000","市道春町１４０４号線"
"40130601407000","市道港１４０７号線"
"40130601415000","市道春町１４１５号線"
"40130601422000","市道春町１４２２号線"
"40130601423000","港１４２３号線"
"40130601425000","港１４２５号線"
"40130601426000","西春町１４２６号線"
"40130601430000","港１４３０号線"
"40130601431000","港１４３１号線"
"40130601432000","港１４３２号線"
"40130601433000","西春町１４３３号線"
"40130601433001","港１４３３号線（複線０１）"
"40130601434000","港１４３４号線"
"40130601437000","市道西春町１４３７号線"
"40130601442000","長浜１４４２号線"
"40130601443000","市道長浜１４４３号線"
"40130601449000","長浜１４４９号線"
"40130601477000","土井１４７７号線"
"40130601479000","市道土井１４７９号線"
"40130601490000","竹丘町１４９０号線"
"40130601494000","田村１４９４号線"
"40130601528000","市道南本町１５２８号線"
"40130601531000","市道麦野１５３１号線"
"40130601532000","市道麦野１５３２号線"
"40130601549000","市道麦野１５４９号線"
"40130601556000","市道麦野１５５６号線"
"40130601560000","市道麦野１５６０号線"
"40130601577000","市道野多目１５７７号線"
"40130601589000","地行浜１５８９号線"
"40130601591000","東油山１５９１号線"
"40130601597000","長浜１５９７号線"
"40130601608000","市道港１６０８号線"
"40130601610000","市道港１６１０号線"
"40130601665000","市道六本松１６６５号線"
"40130601680000","三筑１６８０号線"
"40130601684000","舞松原１６８４号線"
"40130601719000","諸岡１７１９号線"
"40130601756000","今宿町１７５６号線"
"40130601768000","今宿町１７６８号線"
"40130601822000","野芥１８２２号線"
"40130601870000","板付１８７０号線"
"40130601941000","西月隈１９４１号線"
"40130601945000","西月隈１９４５号線"
"40130601966000","西月隈１９６６号線"
"40130601987000","重留１９８７号線"
"40130601988000","東那珂１９８８号線"
"40130601989000","東那珂１９８９号線"
"40130602004000","東那珂２００４号線"
"40130602046000","那珂２０４６号線"
"40130602086000","田尻東２０８６号線"
"40130602091000","城浜団地２０９１号線"
"40130602103000","四箇２１０３号線"
"40130602104000","竹下２１０４号線"
"40130602110000","柏原２１１０号線"
"40130602132000","東光寺２１３２号線"
"40130602158000","市道桧原２１５８号線"
"40130602199000","千早２１９９号線"
"40130602202000","千早２２０２号線"
"40130602215000","西入部２２１５号線"
"40130602233000","榎田２２３３号線"
"40130602236000","榎田２２３６号線"
"40130602237000","榎田２２３７号線"
"40130602238000","市道榎田２２３８号線"
"40130602239000","市道榎田２２３９号線"
"40130602242000","榎田２２４２号線"
"40130602250000","榎田２２５０号線"
"40130602328000","市道香住ヶ丘２３２８号線"
"40130602353000","山王２３５３号線"
"40130602363000","千里２３６３号線"
"40130602382000","博多駅南２３８２号線"
"40130602401000","千里２４０１号線"
"40130602403000","市道唐原２４０３号線"
"40130602405000","千里２４０５号線"
"40130602406000","唐原２４０６号線"
"40130602428000","宇田川原２４２８号線"
"40130602471000","市道博多駅南２４７１号線"
"40130602491000","博多駅南２４９１号線"
"40130602590000","太郎丸２５９０号線"
"40130602625000","高美台２６２５号線"
"40130602711000","四箇田団地２７１１号線"
"40130602790000","市道百道浜２７９０号線"
"40130602795000","小田２７９５号線"
"40130602796000","小田２７９６号線"
"40130602872000","平和２８７２号線"
"40130602904000","市道百道浜２９０４号線"
"40130602905000","市道百道浜２９０５号線"
"40130602911000","市崎２９１１号線"
"40130603095000","野間３０９５号線"
"40130603273000","市道和白３２７３号線"
"40130603290000","市道塩浜３２９０号線"
"40130603312000","今津３３１２号線"
"40130603327000","奈多３３２７号線、三苫奈多線"
"40130603373000","市道小戸３３７３号線"
"40130603410000","福重３４１０号線"
"40130603458000","西浦３４５８号線"
"40130603494000","向野３４９４号線"
"40130603494001","向野３４９４号線"
"40130603590000","愛宕３５９０号線"
"40130603915000","土井３９１５号線"
"40130603993000","市道奈多３９９３号線"
"40130604112000","市道香椎照葉４１１２号線"
"40130604363000","市道太郎丸４３６３号線"
"40130604412000","市道香椎照葉４４１２号線"
"40130604413000","香椎照葉４４１３号線"
"40130604414000","香椎照葉４４１４号線"
"40130604474000","香椎照葉４４７４号線"
"40130604474001","香椎照葉４４７４号線"
"40130604476000","香椎浜４４７６号線"
"40130604522000","市道香椎照葉４５２２号線"
"40130604701000","香椎照葉４７０１号線"
"40130604722000","香椎照葉４７２２号線"
"40130604832000","奈多４８３２号線"
"40130604877000","松島４８７７号線"
"40130604906000","香椎駅前４９０６号線"
"40130608005000","西戸崎桟橋線"
"40130608006000","三苫雁の巣線"
"40130608009000","香住ケ丘線"
"40130608009001","香住ヶ丘線"
"40130608010000","市道香椎花園線"
"40130608012000","市道長谷香椎線"
"40130608013000","香椎～八田線"
"40130608015000","市道香椎浜団地５号線"
"40130608017000","香椎浜線"
"40130608018000","千早土井線"
"40130608019000","土井線"
"40130608020000","市道蒲田粕屋線"
"40130608023000","多の津内橋線"
"40130608025000","津屋箱崎２号線"
"40130608026000","箱崎阿恵１号線"
"40130608028000","原田粕屋石橋線"
"40130608029000","二又瀬粕屋線"
"40130608030000","席田浦田線"
"40130608035000","箱崎博多線"
"40130608042000","金隈麦野１号線"
"40130608043000","金隈麦野２号線"
"40130608044000","金隈麦野３号線"
"40130608045000","博多駅春日原線"
"40130608049000","御供所井尻１号線（複線０１）"
"40130608052000","竹下駅前線"
"40130608054000","博多駅前線"
"40130608058000","千鳥橋唐人町線"
"40130608059000","長浜博多駅１号線"
"40130608064000","博多駅鳥飼線"
"40130608065000","市道鳥飼姪の浜線"
"40130608068000","塩原野間線"
"40130608069000","大橋駅前１号線"
"40130608072000","高木弥永２号線"
"40130608075000","薬院太宰府２号線"
"40130608082000","三宅若久線"
"40130608083000","薬院大宰府線"
"40130608084000","大楠平和線"
"40130608084001","大楠平和（南－１）線"
"40130608085000","市道平和桧原線"
"40130608087000","市道舞鶴公園線"
"40130608090000","地行鳥飼七隈線"
"40130608090001","地行鳥飼七隈（城－１）線"
"40130608090002","地行鳥飼七隈線"
"40130608090003","地行鳥飼七隈線"
"40130608090004","地行鳥飼七隈（城－１）線"
"40130608092000","大濠東油山線"
"40130608093000","市道鳥飼藤崎線"
"40130608095000","清水干隈線"
"40130608096000","野間花畑線"
"40130608096001","野間花畑線"
"40130608097000","柏原西山田線"
"40130608098000","東油山西山田線"
"40130608099000","野多目片江線"
"40130608102000","市道田島原線"
"40130608105000","姪の浜駅東線"
"40130608109000","原賀茂線"
"40130608110000","有田田隈線"
"40130608113000","賀茂四箇線"
"40130608118000","市道荒平古賀線"
"40130608119000","熊本西入部線（早１幹）"
"40130608124000","野方団地線"
"40130608125000","姪の浜野方線"
"40130608126000","市道生の松原拾六町線"
"40130608130000","田尻周船寺線"
"40130608131000","市道元岡元浜線"
"40130608133000","市道大原元岡線"
"40130608136000","吉塚駅東線"
"40130608138000","博多駅五十川線"
"40130608138001","博多駅五十川線"
"40130608158000","姪浜小田部（西－１）線"
"40130608158001","姪浜小田部（西－１）線"
"40130608176000","大橋駅前３号線"
"40130608178000","市道野間屋形原（南－１）線"
"40130608182000","西戸崎通り線"
"40130608184000","市道松崎吉塚（東ー２）号線"
"40130608186000","市道蒲田長者原線"
"40130608187000","千代今宿線"
"40130608191000","奈多香椎浜線"
"40130608191001","奈多香椎浜線"
"40130608193000","粕屋久山線"
"40130608195000","西新荒江線"
"40130608233000","福岡高速６号線"
"40130608233001","福岡高速６号線（入口）（複線０１）"
"40130608233002","福岡高速６号線（出口）（複線０２）"
"40130609013000","三苫奈多線"
"40130609013001","三苫奈多線"
"40130609014000","塩浜線"
"40130609014001","塩浜線"
"40130609015000","美和台北線"
"40130609017000","美和台下和白線"
"40130609018000","高美台下和白線"
"40130609019000","市道高美台（東‐２）線"
"40130609020000","市道下和白香住ヶ丘線"
"40130609028000","香椎浜団地７号線"
"40130609029000","香椎浜団地３号線"
"40130609029001","香椎浜団地３号線"
"40130609032000","香椎若宮線"
"40130609039000","市道土井多田羅線"
"40130609040000","市道土井多の津線"
"40130609041000","多の津線"
"40130609043000","東部清掃工場線"
"40130609044000","蒲田線"
"40130609046000","蒲田久山線"
"40130609048000","多田羅多の津線"
"40130609048001","多田羅多の津線（複線０１）"
"40130609050000","市道松島線"
"40130609056000","市道馬出東浜線（東２幹）"
"40130609057000","吉塚駅前線"
"40130609058000","東公園線"
"40130609059000","原田吉塚（東－１）線"
"40130609059001","原田吉塚（東－２）線"
"40130609059002","原田吉塚線"
"40130609061000","原田二又瀬線"
"40130609068000","下月隈板付線"
"40130609070000","市道立花寺金隈線"
"40130609075000","市道住吉線"
"40130609078000","市道博多駅山王線"
"40130609081000","那珂麦野線"
"40130609086000","唐人町豊浜線"
"40130609089000","舞鶴薬院（中―１）線"
"40130609089001","舞鶴薬院（中－２）線"
"40130609092000","桜坂桧原線"
"40130609094000","市道薬院南公園線"
"40130609095000","薬院平尾線"
"40130609098000","市崎高宮線"
"40130609099000","高宮長尾線"
"40130609103000","若久団地線"
"40130609107000","野多目中尾線"
"40130609109000","野多目屋形原線"
"40130609109001","野多目屋形原線"
"40130609113000","桧原柏原２号線"
"40130609118000","長住樋井川線"
"40130609120000","樋井川桧原線"
"40130609121000","駄ヶ原東油山（城－１）線"
"40130609121001","駄ヶ原東油山（城－２）線"
"40130609122000","片江東油山（城－１）線"
"40130609129000","友丘茶山線"
"40130609131000","高取飯倉線"
"40130609132000","市道鳥飼藤崎線"
"40130609137000","愛宕姪の浜線"
"40130609138000","豊浜姪の浜線"
"40130609141000","姪の浜駅南線"
"40130609144000","下山門拾六町２号線"
"40130609146000","福重石丸線"
"40130609151000","市道原拾六町線"
"40130609151001","原拾六町（西－１）線"
"40130609152000","拾六町野方線"
"40130609152001","拾六町野方線"
"40130609152002","拾六町野方線"
"40130609153000","拾六町団地線"
"40130609153001","拾六町団地線"
"40130609154000","壱岐団地線"
"40130609157000","戸切吉武線"
"40130609159000","田隈重留線"
"40130609160000","野芥田村線"
"40130609161000","飯盛吉武線"
"40130609161001","飯盛吉武線"
"40130609164000","四箇西入部線"
"40130609165000","三郎丸西入部線"
"40130609169000","市道長峰線"
"40130609177000","小笠木脇山線"
"40130609177001","小笠木脇山線"
"40130609188000","今宿徳永線"
"40130609190000","徳永２号線"
"40130609191000","宇田川原線"
"40130609193000","横浜田尻線"
"40130609202000","市道今津潟（西－１）線"
"40130609205000","市道桑原水崎線"
"40130609209000","太郎丸１号線"
"40130609216000","西浦小田線"
"40130609223000","地行百道線"
"40130609230000","市道住吉春吉線"
"40130609232000","那の川大楠線"
"40130609233000","市道鳥飼別府線"
"40130609239000","香椎花園駅前線"
"40130609239001","香椎花園駅前線"
"40130609239002","香椎花園駅前線"
"40130609240000","福岡空港西通１号線"
"40130609241000","福岡空港西通２号線"
"40130609243000","千早名島線"
"40130609245000","名島駅前線"
"40130609255000","市道香椎駅北線"
"40130609258000","吉塚通線"
"40130609259000","青葉みどりが丘線"
"40130609260000","千里太郎丸線"
"40130610094000","博多駅前９４号線"
"40130610487000","松田４８７号線"
"40130610487001","指定市道１０４８７号線複線０１"
"40130610497000","松田４９７号線"
"40130610660000","吉塚６６０号線"
"40130611171000","蒲田１１７１号線"
"40130611494000","銀天町１４９４号線"
"40130613105000","市道羽根戸１３１０号線"
"40130622371000","市道御島崎２２３７号線"
"40130640035000","塩原３５号線"
"40130681911000","奈多香椎浜線"
"40130697101005","西戸崎通り線"
"40130697101010","西戸崎通り線"
"40130697101017","西戸崎通り線"
"40130697101026","西戸崎通り線"
"40130697101030","西戸崎通り線"
"40130697101031","西戸崎通り線"
"40130697101032","西戸崎通り線"
"40130697101033","西戸崎通り線"
"40130697101035","西戸崎通り線"
"40130697110000","原田吉塚（東－２）線"
"40130697110001","吉塚２５９７号線"
"40130697110002","原田吉塚（東―２）線"
"40130697110004","吉塚通線"
"40130697110005","原田吉塚線"
"40130697110011","吉塚通線"
"40130697110016","吉塚６３９号線・吉塚６４１号線・吉塚６４４号線"
"40130697110018","吉塚６３９号線"
"40130697110021","馬出６１９号線"
"40130697110030","吉塚６３９号線・吉塚６４０号線"
"40130697110036","馬出６１９号線"
"40130697110042","吉塚６４０号線"
"40130697110043","吉塚６５４号線"
"40130697110057","吉塚６５５号線"
"40130697110058","吉塚６５４号線"
"40130697110062","吉塚６５６号線"
"40130697110076","筥松箱崎線"
"40130697110077","筥松箱崎線"
"40130697110080","吉塚６５５号線"
"40130697110088","筥松箱崎線"
"40130697110124","筥松箱崎線"
"40130697110130","社領５５２号線"
"40130697110150","吉塚６６３号線"
"40130697110161","筥松箱崎線"
"40130697110164","社領５４８号線"
"40130697110166","社領５５３号線"
"40130697110187","吉塚６６４号線"
"40130697110189","社領５３３号線"
"40130697110192","箱崎６９号線"
"40130697110196","筥松箱崎線"
"40130697110199","社領５４４号線"
"40130697110200","社領５４７号線"
"40130697110201","社領５４４号線"
"40130697110202","社領５５４号線"
"40130697110217","吉塚７３０号線"
"40130697110218","吉塚７３０号線"
"40130697110219","堅粕７５６号線"
"40130697110220","吉塚７３０号線"
"40130697110224","箱崎１号線"
"40130697110228","筥松１９５号線"
"40130697110232","社領５３６号線"
"40130697110233","社領５３３号線"
"40130697110234","社領５４５号線"
"40130697110235","社領５４６号線"
"40130697110236","社領５４５号線"
"40130697110237","社領５５５号線"
"40130697110254","堅粕７５６号線"
"40130697110258","吉塚７３０号線"
"40130697110260","箱崎１号線"
"40130697110264","社領５３７号線"
"40130697110266","社領５３３号線"
"40130697110267","社領５３５号線"
"40130697110268","社領５３５号線"
"40130697110269","社領５３４号線"
"40130697110270","社領５３４号線"
"40130697110271","社領５３４号線"
"40130697110273","社領５５６号線"
"40130697110287","筥松１９５号線"
"40130697110291","堅粕７５６号線"
"40130697110302","社領５３３号線"
"40130697110307","箱崎１号線"
"40130697110314","筥松１９５号線"
"40130697110322","堅粕７５６号線"
"40130697110329","筥松１９５号線"
"40130697110332","筥松線"
"40130697110333","市道筥松線"
"40130697110337","箱崎１号線"
"40130697110359","筥松線"
"40130697110360","筥松４０６５号線"
"40130697110369","筥松線"
"40130697110380","榎田２２５１号線"
"40130697110382","榎田２２５１号線"
"40130697110398","筥松線"
"40130697110399","筥松１７５号線"
"40130697110425","筥松１７５号線"
"40130697110436","堅粕７９６号線"
"40130697110444","筥松１７５号線"
"40130697110460","箱崎１１１号線"
"40130697110462","箱崎１１１号線"
"40130697110464","筥松１７５号線"
"40130697110486","箱崎１１１号線"
"40130697110487","箱崎１１１号線"
"40130697110490","筥松１７５号線"
"40130697110507","筥松１７５号線"
"40130697110512","箱崎１１１号線"
"40130697110513","箱崎１１１号線"
"40130697110541","箱崎１１１号線"
"40130697110551","博多駅東線"
"40130697110576","博多駅東線"
"40130697110603","博多駅東線"
"40130697110606","博多駅東２５２８号線"
"40130697110628","博多駅東２５２９号線"
"40130697110643","博多駅東２５２８号線"
"40130697110644","博多駅東２５２９号線"
"40130697110659","博多駅東２５２９号線"
"40130697110677","博多駅東２５２９号線"
"40130697110678","博多駅東２５２９号線"
"40130697110682","博多駅東２５２８号線"
"40130697110686","山王公園線"
"40130697110688","山王公園線"
"40130697110699","博多駅東２５０７号線"
"40130697110720","博多駅東２５０７号線"
"40130697110724","山王公園線"
"40130697110725","上牟田２１９４号線"
"40130697110761","博多駅東２５０７号線"
"40130697110766","山王公園線"
"40130697110782","博多駅南２４９０号線"
"40130697110808","博多駅南２４９０号線"
"40130697110816","山王公園線"
"40130697110834","博多駅南２４９２号線"
"40130697110867","山王公園線"
"40130697110889","博多駅南２４９２号線"
"40130697110900","綱場町４１０号線"
"40130697110919","山王公園線"
"40130697110944","綱場町４１０号線"
"40130697110945","綱場町４１４号線"
"40130697110960","山王公園線"
"40130697110986","綱場町４１０号線"
"40130697110999","山王公園線"
"40130697111000","博多駅南２３９７号線"
"40130697111053","博多駅南２３９７号線"
"40130697111054","山王公園線"
"40130697111114","山王公園線"
"40130697111116","博多駅南２３９７号線"
"40130697111178","博多駅南２３９７号線"
"40130697111182","市道山王公園線"
"40130697111250","博多駅南２３９７号線"
"40130697111305","中洲中島町３６８号線"
"40130697111325","東那珂２００３号線"
"40130697111380","東那珂２００３号線"
"40130697111391","博多駅前８８号線"
"40130697111431","博多駅前９２号線"
"40130697111432","博多駅前８８号線"
"40130697111433","博多駅前９２号線"
"40130697111451","博多駅前９０号線"
"40130697111465","博多駅前９９号線"
"40130697111467","博多駅前８８号線"
"40130697111468","博多駅前７２号線"
"40130697111476","博多駅前６６号線"
"40130697111477","博多駅前７２号線"
"40130697111485","天神５０号線"
"40130697111486","天神５４号線"
"40130697111487","天神５０号線"
"40130697111499","博多駅前６４号線"
"40130697111503","博多駅前６４号線"
"40130697111504","博多駅前８８号線"
"40130697111507","博多駅前６６号線"
"40130697111520","天神５５号線"
"40130697111521","天神５１号線"
"40130697111522","天神５０号線"
"40130697111523","天神５１号線"
"40130697111524","天神５２号線"
"40130697111526","天神５０号線"
"40130697111546","博多駅前５８号線"
"40130697111547","博多駅前５８号線"
"40130697111549","博多駅前５８号線"
"40130697111550","博多駅前６３号線"
"40130697111551","博多駅前５８号線"
"40130697111559","天神９号線"
