Rosen,Kyori,S_Kosaten,E_Kosaten,Kiten_Kyori,Bunri,Encho,Kudari,Nobori,Kudari_Nobori,Seigen_Left,Seigen_Right,Chisaki_Knj
1000400107000,0,6340470518,6340470022,0.0,2,1.464,3.0,3.0,0.0,0,0,室蘭市崎守町
1000400107000,0,6341400006,6340470058,0.0,2,1.281,3.0,3.0,0.0,0,0,室蘭市神代町１０６
1000400107000,0,6341400040,6341401321,0.0,2,1.7819999,3.25,3.25,0.0,0,0,室蘭市中島本町
1000400107000,0,6341400105,6341401721,0.0,2,0.58700001,5.5,5.5,0.0,0,0,室蘭市知利別町
1000400107000,0,6341400303,6341400105,0.0,2,2.4389999,5.5,5.5,0.0,0,0,室蘭市高砂町五丁目１８
1000400107000,0,6341401651,6341401653,0.0,2,0.43900001,6.5,6.5,0.0,0,0,登別市鷲別町２丁目
1000400107000,0,6341401653,6341401658,0.0,2,0.235,6.0,6.0,0.0,0,0,室蘭市高砂町１丁目
1000400107000,0,6341401658,6341400303,0.0,2,1.98,5.5,5.5,0.0,0,0,室蘭市高砂町１丁目
1000400107000,0,6341401681,6341401609,0.0,2,0.43099999,5.5,5.5,0.0,0,0,室蘭市日の出町三丁目４
1000400107000,0,6341401683,6341401681,0.0,2,0.139,5.5,5.5,0.0,0,0,室蘭市東町２丁目
1000400107000,0,6341401685,6341401683,0.0,2,0.19,6.5,6.5,0.0,0,0,室蘭市日の出町
1000400107000,0,6341401686,6341401685,0.0,2,0.034000002,6.5,6.5,0.0,0,0,室蘭市寿町
1000400107000,0,6341401688,6341401686,0.0,2,0.30000001,6.5,6.5,0.0,0,0,室蘭市寿町
1000400107000,0,6341401688,6341401686,0.0,2,0.30000001,6.5,6.5,0.0,0,0,室蘭市寿町
1000400107000,0,6341401689,6341401688,0.0,2,0.041999999,6.5,6.5,0.0,0,0,室蘭市寿町三丁目１５
1000400107000,0,6341401696,6341401689,0.0,2,0.722,6.5,6.5,0.0,0,0,室蘭市東町２丁目
1000400107000,0,6341401721,6341400040,0.0,2,0.44999999,3.25,3.25,0.0,0,0,室蘭市中島本町２丁目
1000400107000,54,6340470520,6340470518,0.054000001,2,1.011,3.0,3.0,0.0,0,0,室蘭市石川町
1000400107000,62,6341401689,6341401688,0.061999999,2,0.064000003,6.5,6.5,0.0,0,0,室蘭市寿町三丁目１５
1000400107000,83,6340470513,6340470520,0.082999997,2,0.017000001,3.25,3.25,0.0,0,0,室蘭市崎守町
1000400107000,431,6341401681,6341401609,0.43099999,1,0.029999999,3.5,3.5,0.0,0,0,室蘭市日の出町三丁目４
1000400107000,3416,6341401321,6341400006,3.4159999,2,0.022,2.75,2.75,0.0,0,0,室蘭市神代町
1000400108000,0,6741610085,6741610018,0.0,2,0.54900002,2.75,2.75,0.0,0,0,利尻富士町鴛泊
1000400108000,175,6741520003,6741610085,0.175,2,6.1149998,2.75,2.75,0.0,0,0,利尻富士町鬼脇
1000400108000,734,6741610004,6741520003,0.73400003,2,2.3080001,2.75,2.75,0.0,0,0,利尻町沓形字泉町
1000400109000,0,6443010034,6443110031,0.0,2,3.7550001,3.0,3.0,0.0,0,0,帯広市幸福町
1000400109000,0,6443010035,6443010034,0.0,2,1.734,3.0,3.0,0.0,0,0,帯広市幸福町
1000400109000,0,6443010037,6443010035,0.0,2,0.89200002,3.0,3.0,0.0,0,0,帯広市泉町西十一線
1000400109000,85,6443010088,6443010037,0.085000001,2,0.039000001,3.0,3.0,0.0,0,0,帯広市泉町
1000400110000,0,6441532242,6441531938,0.0,1,0.35800001,7.0,7.0,0.0,0,0,江別市元野幌
1000400110000,0,6441540046,6441541288,0.0,1,1.012,7.0,7.0,0.0,0,0,江別市元江別
1000400110000,0,6441540077,6441540619,0.0,2,0.375,6.5,6.5,0.0,0,0,江別市元江別
1000400110000,0,6441540081,6441540077,0.0,2,0.38,6.5,6.5,0.0,0,0,江別市高砂町
1000400110000,0,6441540619,6441540046,0.0,1,1.22,6.5,6.5,0.0,0,0,江別市元江別
1000400110000,0,6441541053,6441532242,0.0,1,0.98400003,7.0,7.0,0.0,0,0,江別市元野幌
1000400110000,0,6441541097,6441541053,0.0,1,0.67000002,7.0,7.0,0.0,0,0,江別市元野幌
1000400110000,0,6441541153,6441540081,0.0,2,0.38,6.5,6.5,0.0,0,0,江別市高砂町
1000400110000,0,6441541288,6441541097,0.0,1,0.22,7.0,7.0,0.0,0,0,江別市元野幌
1000400111000,0,6342430042,6342540002,0.0,2,9.4870005,2.75,2.75,0.0,0,0,新ひだか町静内田原
1000400111000,0,6342760001,6342760003,0.0,2,7.5830002,0.0,0.0,2.0,0,0,中札内村字上札内（通行不可区間）
1000400111000,0,634277F001,6343700010,0.0,2,10.26,2.75,2.75,0.0,0,0,中札内村字上札内
1000400111000,0,634277F002,634277F001,0.0,2,2.99,2.75,2.75,0.0,0,0,中札内村字上札内
1000400111000,0,634277F003,634277F002,0.0,2,3.3,2.75,2.75,0.0,0,0,中札内村字上札内
1000400111000,401,6342760003,634277F003,0.40099999,2,0.30899999,0.0,0.0,3.5,0,0,中札内村字上札内
1000400111000,16414,6342540002,6342760001,16.414,2,0.185,0.0,0.0,3.5,0,0,新ひだか町静内高見（通行不可区間）
1000400112000,0,6441630032,6441630042,0.0,2,1.6900001,2.75,2.75,0.0,0,0,当別町字ビトエ
1000400112000,0,6441630034,6441630032,0.0,2,0.57300001,2.75,2.75,0.0,0,0,当別町ビトエ７２５
1000400112000,0,6441630042,6441640012,0.0,2,0.829,2.75,2.75,0.0,0,0,当別町太美町１４９３
1000400112000,0,6441630094,6441630034,0.0,2,0.56,2.75,2.75,0.0,0,0,当別町ビトエ５１２３
1000400112000,12,6441630035,6441630094,0.012,2,0.546,2.75,2.75,0.0,0,0,当別町字ビトエ
1000400112001,0,6441530770,6441532234,0.0,1,0.18000001,7.5,7.5,0.0,0,0,札幌市東区伏古１０条１丁目
1000400112001,0,6441531758,6441532290,0.0,1,0.285,7.5,7.5,0.0,0,0,札幌市北三十六条東二十八丁目１
1000400112001,0,6441532050,6441532062,0.0,1,0.95499998,10.5,10.5,0.0,0,0,札幌市北区篠路町拓北
1000400112001,0,6441532062,6441532237,0.0,1,0.20299999,10.5,10.5,0.0,0,0,札幌市あいの里三条九丁目２１
1000400112001,0,6441532138,6441532147,0.0,1,0.67299998,10.5,10.5,0.0,0,0,札幌市東区北丘珠１条４丁目
1000400112001,0,6441532147,6441532210,0.0,1,2.118,10.5,10.5,0.0,0,0,札幌市東区中沼町
1000400112001,0,6441532210,6441532050,0.0,1,0.685,10.5,10.5,0.0,0,0,札幌市北区篠路町拓北
1000400112001,0,6441532233,6441532689,0.0,1,0.815,12.75,12.75,0.0,0,0,札幌市東区丘珠町
1000400112001,0,6441532234,6441531758,0.0,1,0.16599999,7.5,7.5,0.0,0,0,札幌市北三十四条東二十七丁目６
1000400112001,0,6441532290,6441532637,0.0,1,0.64099997,10.5,10.5,0.0,0,0,札幌市東区丘珠町４９７番地
1000400112001,0,6441532637,6441532233,0.0,1,1.138,10.5,10.5,0.0,0,0,札幌市東区丘珠町
1000400112001,0,6441532689,6441532138,0.0,1,0.068000004,12.75,12.75,0.0,0,0,札幌市東区丘珠町
1000400113000,0,6444330740,6444330997,0.0,2,1.33,5.0,5.0,0.0,0,0,釧路市春採
1000400113000,0,6444330997,6444331371,0.0,2,1.62,5.0,5.0,0.0,0,0,釧路市桜ヶ岡
1000400113000,0,6444331371,6444331519,0.0,2,0.82499999,5.0,5.0,0.0,0,0,釧路市桜ヶ岡
1000400113000,0,6444331519,6444331451,0.0,2,1.375,3.25,3.25,0.0,0,0,釧路市武佐
1000400113000,356,6444330445,6444330740,0.35600001,2,1.694,5.0,5.0,0.0,0,0,釧路市富士見１丁目
1000400113001,0,6444331451,6444332157,0.0,1,1.9,3.25,3.25,0.0,0,0,釧路市武佐
1000400113002,0,6444332025,6444431083,0.0,1,0.61500001,6.5,6.5,0.0,0,0,釧路市光陽町２１番１３号
1000400113002,0,6444421354,6444421358,0.0,1,0.479,6.5,6.5,0.0,0,0,釧路市昭和
1000400113002,0,6444421511,6444421578,0.0,1,1.069,7.0,7.0,0.0,0,0,釧路市鳥取北１０丁目
1000400113002,0,6444421609,6444421754,0.0,1,0.75099999,6.5,6.5,0.0,0,0,釧路市昭和南４丁目５番地先
1000400113002,0,6444421754,6444421887,0.0,1,2.0,6.5,6.5,0.0,0,0,釧路市鳥取北６丁目５番地先
1000400113002,0,6444421887,6444421511,0.0,1,0.60900003,6.5,6.5,0.0,0,0,釧路市鳥取北６丁目５番地先
1000400113002,0,6444431042,6444421354,0.0,1,0.32100001,6.5,6.5,0.0,0,0,釧路市昭和
1000400113002,0,6444431049,6444431042,0.0,1,0.50199997,6.5,6.5,0.0,0,0,釧路市東川町２２番２号
1000400113002,0,6444431083,6444431049,0.0,1,1.415,6.5,6.5,0.0,0,0,釧路市東川町１５番２９号
1000400113002,29,6444421358,6444421609,0.028999999,1,0.15000001,6.5,6.5,0.0,0,0,釧路市昭和町４丁目
1000400114000,0,6541170037,6541170575,0.0,2,1.14,3.25,3.25,0.0,0,0,奈井江町字奈井江１０８０
1000400114000,0,6541170065,6541170068,0.0,2,0.90899998,3.0,3.0,0.0,0,0,歌志内市文珠
1000400114000,0,6541170068,6541170449,0.0,2,1.261,3.0,3.0,0.0,0,0,上砂川町字上砂川町
1000400114000,0,6541170085,6541170037,0.0,2,0.48500001,3.25,3.25,0.0,0,0,奈井江町字奈井江
1000400114000,0,6541170449,6541170467,0.0,2,0.52899998,3.0,3.0,0.0,0,0,上砂川町字上砂川
1000400114000,0,6541170467,6541170563,0.0,2,0.229,3.0,3.0,0.0,0,0,上砂川町字上砂川
1000400114000,0,6542200024,6542200298,0.0,2,0.059999999,3.0,3.0,0.0,0,0,歌志内市東光
1000400114000,0,6542200031,6542200019,0.0,2,0.65700001,3.25,3.25,0.0,0,0,赤平市泉町
1000400114000,0,6542200031,6542200045,0.0,2,0.65799999,3.5,3.5,0.0,0,0,赤平市本町１丁目２番１
1000400114000,0,6542200045,6542200057,0.0,2,1.418,3.25,3.25,0.0,0,0,赤平市大町
1000400114000,0,6542200057,6542200358,0.0,2,0.2,3.0,3.0,0.0,0,0,赤平市茂尻
1000400114000,0,6542200106,6541170065,0.0,2,4.04,3.0,3.0,0.0,0,0,歌志内市神威
1000400114000,0,6542200298,6542200106,0.0,2,0.86000001,3.0,9.0,0.0,0,0,歌志内市東光（２）
1000400114000,0,6542200358,6542200024,0.0,2,3.3,3.0,3.0,0.0,0,0,赤平市茂尻
1000400114000,45,6542200232,6542200288,0.045000002,2,0.89399999,3.0,3.0,0.0,0,0,赤平市東文京町３丁目
1000400114000,158,6542200288,6542200019,0.15800001,1,0.15000001,5.0,5.5,0.0,0,0,赤平市イズミチョウ
1000400114000,554,6542200288,6542200019,0.55400002,2,0.027000001,3.0,3.0,0.0,0,0,赤平市西文京町３
1000400114000,5289,6541170563,6541170085,5.289,2,2.8610001,2.75,2.75,0.0,0,0,奈井江町字東奈井江
1000400115000,0,6541170049,6541170115,0.0,2,0.56999999,6.5,6.5,0.0,0,0,上砂川町吉野三条南四丁目２
1000400115000,0,6541170068,6541170440,0.0,2,0.49599999,3.0,3.0,0.0,0,0,上砂川町字上砂川
1000400115000,0,6541170079,6541170467,0.0,2,0.12,3.5,3.5,0.0,0,0,上砂川町字上砂川
1000400115000,0,6541170115,6541170594,0.0,2,0.63300002,6.5,6.5,0.0,0,0,砂川市吉野一条南四丁目１
1000400115000,0,6541170440,6541170049,0.0,2,1.443,3.0,3.0,0.0,0,0,上砂川町字文珠３０
1000400115000,0,6541170467,6541170614,0.0,2,0.602,3.0,3.0,0.0,0,0,上砂川町字上砂川
1000400115000,0,6541170614,6541170449,0.0,2,0.40000001,3.0,3.0,0.0,0,0,上砂川町字上砂川
1000400115000,0,6542110005,6541170079,0.0,2,0.41600001,0.0,0.0,3.5,0,0,芦別市西芦別国有林４５５林班
1000400115001,114,6542210068,6542110057,0.114,2,0.105,3.25,3.25,0.0,0,0,芦別市本町
1000400115002,0,6542110005,6542110006,0.0,2,0.35499999,3.25,3.25,0.0,0,0,芦別市西芦別国有林４５５林班
1000400116000,0,6441660174,6441661166,0.0,2,2.342,2.75,2.75,0.0,0,0,三笠市岡山
1000400116000,0,6441661080,6441661085,0.0,1,1.3,6.5,6.5,0.0,0,0,三笠市岡山
1000400116000,0,6441661085,6441661091,0.0,1,0.44800001,6.5,6.5,0.0,0,0,三笠市岡山
1000400116000,0,6441661091,6441660174,0.0,1,1.0779999,6.5,6.5,0.0,0,0,三笠市岡山５４番地
1000400116000,0,6441661166,6441770219,0.0,2,5.8070002,2.75,2.75,0.0,0,0,三笠市いちきしり７１２
1000400116000,0,6441670191,6441670229,0.0,2,1.39,3.25,3.25,0.0,0,0,三笠市西桂沢
1000400116000,0,6441670229,6442600002,0.0,2,2.5,2.75,2.75,0.0,0,0,三笠市弥生藤枝町（奔幌内橋）
1000400116000,0,6441770034,6441770158,0.0,2,2.03,2.75,2.75,0.0,0,0,三笠市弥生藤枝町（奔幌内橋）
1000400116000,0,6441770130,6441770047,0.0,2,0.15000001,3.25,3.25,0.0,0,0,三笠市幾春別
1000400116000,0,6441770158,6441770130,0.0,2,0.63499999,2.75,2.75,0.0,0,0,三笠市幾春別千住町１１１
1000400116000,0,6441770219,6441770221,0.0,2,0.74400002,2.75,2.75,0.0,0,0,三笠市東清住町２３１
1000400116000,0,6441770221,6441770034,0.0,2,0.30399999,2.75,2.75,0.0,0,0,三笠市東清住町２０９
1000400116000,50,6441770153,6441670191,0.050000001,2,0.80000001,2.75,2.75,0.0,0,0,三笠市弥生藤枝町（奔幌内橋）
1000400116000,695,6441770047,6441770153,0.69499999,2,0.16500001,2.75,2.75,0.0,0,0,三笠市幾春別
1000400117000,0,6441220021,6441230006,0.0,2,10.392,2.75,2.75,0.0,0,0,恵庭市奥漁地先
1000400117000,0,6441230006,6441240026,0.0,2,10.006,2.75,2.75,0.0,0,0,恵庭市盤尻２６６
1000400117000,0,6441240026,6441241366,0.0,2,0.68199998,2.75,2.75,0.0,0,0,恵庭市字牧場
1000400117000,0,6441241366,6441241669,0.0,1,0.30000001,6.5,6.5,0.0,0,0,恵庭市牧場
1000400117000,607,6441241669,6441241622,0.60699999,2,0.234,3.25,3.25,0.0,0,0,恵庭市茂漁
1000400118000,0,6642700003,6742000005,0.0,2,0.79100001,2.75,2.75,0.0,0,0,中川町字板谷１５５番地
1000400118000,0,6742000005,6742000006,0.0,2,0.17900001,2.75,2.75,0.0,0,0,中川町字安川４番１６
1000400118000,9442,6642720015,6642700003,9.4420004,2,0.249,0.0,0.0,3.0,0,0,美深町字小車
1000400119000,0,6741070004,6741170004,0.0,2,3.5,2.75,2.75,0.0,0,0,遠別町字清川３０７番１
1000400119000,0,6741160009,6741070003,0.0,2,0.81900001,2.75,2.75,0.0,0,0,遠別町字啓明
1000400119000,0,6741170004,6741170018,0.0,2,0.81,3.0,3.0,0.0,0,0,遠別町字清川８４３番１
1000400119000,316,6741070003,6741070004,0.31600001,2,1.008,2.75,2.75,0.0,0,0,遠別町字清川２４２－１
1000400119000,3339,6741170018,6742000005,3.339,2,1.881,3.0,3.0,0.0,0,0,中川町字安川国有林７６林班い小班
1000400120000,0,6642640003,6642740003,0.0,2,0.25299999,2.75,2.75,0.0,0,0,美深町字仁字布２１７番５
1000400120000,0,6742140004,6742230008,0.0,2,18.218,0.0,0.0,5.0,0,0,枝幸町歌登上徳志別
1000400120000,0,6742220005,6742320006,0.0,2,1.48,2.75,2.75,0.0,0,0,中頓別町字平安
1000400120000,0,6742230004,6742220005,0.0,2,0.303,2.75,2.75,0.0,0,0,枝幸町歌登檜垣
1000400120000,13069,6642740003,6742140004,13.069,2,0.059999999,0.0,0.0,5.0,0,0,枝幸町字仁宇布道有林１０１林班
1000400121000,0,6741360072,6741360064,0.0,2,0.53799999,3.25,3.25,0.0,0,0,幌延町元町
1000400121000,0,6741460018,6741460070,0.0,2,0.25299999,3.25,3.25,0.0,0,0,幌延町字元町２１番９（５２０）
1000400121000,0,6741460021,6741460022,0.0,2,0.123,2.75,2.75,0.0,0,0,幌延町三条北一丁目
1000400121000,0,6741460022,6741460018,0.0,2,0.345,2.75,2.75,0.0,0,0,幌延町三条南一丁目
1000400121000,0,6741460027,6741460036,0.0,2,0.31600001,2.75,2.75,0.0,0,0,幌延町宮園町１０番７（５２０）
1000400121000,0,6741460031,6741460027,0.0,2,6.8769999,2.75,2.75,0.0,0,0,幌延町字北進（５２０）
1000400121000,0,6741460036,6741460021,0.0,2,0.39399999,2.75,2.75,0.0,0,0,幌延町六条南一丁目
1000400121000,0,6741460070,674146F001,0.0,2,0.30000001,3.25,3.25,0.0,0,0,幌延町字元町１３（５２０）
1000400121000,0,674146F001,6741360072,0.0,2,1.7589999,3.25,3.25,0.0,0,0,幌延町元町（５２０）
1000400121000,0,6741570012,6741470006,0.0,2,8.835,2.75,2.75,0.0,0,0,豊富町字有明
1000400121000,0,6741660017,6741660025,0.0,2,0.25600001,3.0,3.0,0.0,0,0,稚内市大字声問村字沼川
1000400121000,0,6741660018,6741660037,0.0,2,10.691,2.75,2.75,0.0,0,0,豊富町字有明
1000400121000,0,6741660025,6741660018,0.0,2,0.72299999,3.0,3.0,0.0,0,0,稚内市大字声問村字沼川
1000400121000,0,6741660037,6741570012,0.0,2,4.0770001,2.75,2.75,0.0,0,0,豊富町字有明
1000400121000,0,6841060011,6841060012,0.0,2,0.25,3.0,3.0,0.0,0,0,稚内市大字声問村字コエトイ
1000400096000,0,6240650447,6240750142,0.0,1,2.358,7.0,7.0,0.0,0,0,北斗市市渡
1000400096000,0,6240650471,6240650447,0.0,1,0.41499999,7.0,7.0,0.0,0,0,北斗市市渡
1000400096000,0,6240750142,6240750098,0.0,1,0.98500001,7.0,7.0,0.0,0,0,七飯町字峠下
1000400097000,0,6340650025,6340750028,0.0,2,1.976,2.75,2.75,0.0,0,0,豊浦町字桜
1000400097000,0,6340760004,6440160017,0.0,2,0.029999999,2.75,2.75,0.0,0,0,真狩村字川崎
1000400097000,0,6340760068,6340760004,0.0,2,1.0,2.75,2.75,0.0,0,0,豊浦町字桜
1000400097000,0,6440160026,6440270051,0.0,2,4.02,3.0,3.0,0.0,0,0,喜茂別町字比羅岡
1000400097000,0,6440270003,6440270018,0.0,2,0.72299999,2.75,2.75,0.0,0,0,京極町字共明
1000400097000,0,6440270051,6440270003,0.0,2,2.48,2.75,2.75,0.0,0,0,京極町字共明
1000400097000,764,6340750028,6340760068,0.764,2,1.554,0.0,0.0,5.0,0,0,豊浦町字桜
1000400097000,1088,6340650024,6340650025,1.0880001,2,0.003,2.75,2.75,0.0,0,0,豊浦町字東雲
1000400097000,1160,6440160019,6440160026,1.16,2,0.57599998,2.75,2.75,0.0,0,0,真狩村字共明
1000400098000,0,6542500022,6542500007,0.0,2,2.678,2.75,2.75,0.0,0,0,深川市多度志町中湯内
1000400098000,0,6542510039,6542500110,0.0,2,0.82999998,3.25,3.25,0.0,0,0,深川市上湯内
1000400098000,0,6542521923,6542523554,0.0,1,0.47999999,6.5,6.5,0.0,0,0,旭川市１条１０丁目
1000400098000,0,6542523482,6542523484,0.0,2,0.141,6.5,6.5,0.0,0,0,旭川市１条９丁目
1000400098000,0,6542523482,6542524595,0.0,1,0.13500001,6.5,6.5,0.0,0,0,旭川市１条１０丁目
1000400098000,0,6542524432,6542524433,0.0,2,0.755,3.25,3.25,0.0,0,0,旭川市江丹別町嵐山
1000400098000,0,6542524433,654251F001,0.0,2,0.40000001,3.25,3.25,0.0,0,0,旭川市江丹別町
1000400098000,0,6542524595,6542521923,0.0,1,0.69499999,6.5,6.5,0.0,0,0,旭川市宮下通
1000400098000,174,6542523681,6542523444,0.17399999,2,0.25999999,6.5,6.5,0.0,0,0,旭川市神楽町（両神橋）
1000400098000,640,6542524433,654251F001,0.63999999,1,1.503,3.25,3.25,0.0,0,0,旭川市江丹別町
1000400098000,668,6542500110,6542500022,0.66799998,2,0.39199999,2.75,2.75,0.0,0,0,深川市上湯内
1000400098000,2406,6542524433,654251F001,2.4059999,1,2.309,3.25,3.25,0.0,0,0,旭川市江丹別町
1000400098000,2606,6542523423,6542524432,2.6059999,2,0.87,3.0,3.0,0.0,0,0,旭川市江丹別町嵐山
1000400098000,7371,654251F001,6542510039,7.3709998,2,0.025,0.0,0.0,4.5,0,0,深川市上湯内
1000400099000,0,6542620029,6542620014,0.0,2,1.027,2.75,2.75,0.0,0,0,鷹栖町１３線９号
1000400099000,0,6542620038,6542620029,0.0,2,1.669,2.75,2.75,0.0,0,0,鷹栖町十六線
1000400099000,0,6642030062,6542730026,0.0,2,0.55400002,3.0,3.0,0.0,0,0,和寒町字三笠
1000400099000,1702,6642030031,6642030062,1.702,2,1.715,2.75,2.75,0.0,0,0,和寒町字三笠
1000400099000,9514,6542730026,6542620038,9.5139999,2,9.8380003,2.75,2.75,0.0,0,0,鷹栖町３１７１－４８
1000400100000,0,6240552357,6240552854,0.0,1,0.264,6.5,6.5,0.0,0,0,函館市美原三丁目３６
1000400100000,0,6240552363,6240552366,0.0,1,0.39500001,6.5,6.5,0.0,0,0,函館市昭和３丁目
1000400100000,0,6240552366,6240552593,0.0,1,0.18000001,6.5,6.5,0.0,0,0,函館市昭和３丁目
1000400100000,0,6240552376,6240552379,0.0,1,0.33000001,6.5,6.5,0.0,0,0,函館市西桔梗町
1000400100000,0,6240552379,6240552381,0.0,1,0.161,6.5,6.5,0.0,0,0,北斗市七重浜
1000400100000,0,6240552381,6240552862,0.0,1,0.30000001,6.5,6.5,0.0,0,0,函館市西桔梗町
1000400100000,0,6240552551,6240552376,0.0,1,0.46599999,6.5,6.5,0.0,0,0,函館市桔梗町１８９
1000400121000,0,6841060012,6841060030,0.0,2,0.116,3.0,3.0,0.0,0,0,稚内市声問四丁目２４
1000400121000,0,6841060018,6741760011,0.0,2,0.037,2.75,2.75,0.0,0,0,稚内市大字声問村字声問
1000400121000,0,6841060030,6841060003,0.0,2,0.88,3.0,3.0,0.0,0,0,稚内市声問四丁目２４
1000400121000,155,6741760011,6741660017,0.155,2,0.064999998,2.75,2.75,0.0,0,0,稚内市大字声問村字沼川
1000400121000,3246,6841060003,6841060018,3.2460001,2,0.0049999999,2.75,2.75,0.0,0,0,稚内市大字声問村字声問
1000400122000,0,6543570109,6543570116,0.0,2,0.32699999,3.25,3.25,0.0,0,0,北見市南仲町１丁目
1000400122000,0,6543570116,6543571854,0.0,2,0.40799999,3.25,3.25,0.0,0,0,北見市泉町９０番１
1000400122000,0,6543570128,6543570143,0.0,2,0.96399999,3.25,3.25,0.0,0,0,北見市清月町１８番２
1000400122000,0,6543570143,6543571487,0.0,2,0.36000001,2.75,2.75,0.0,0,0,北見市小泉
1000400122000,0,6543570160,6543570155,0.0,2,3.0220001,2.75,2.75,0.0,0,0,北見市川東９３０
1000400122000,0,6543571487,6543571492,0.0,2,0.44999999,2.75,2.75,0.0,0,0,北見市小泉
1000400122000,0,6543571854,6543570128,0.0,2,0.098999999,3.25,3.25,0.0,0,0,北見市清月町１８番２
1000400122000,0,6543571947,6543570109,0.0,2,0.264,5.5,5.5,0.0,0,0,北見市大通西４丁目
1000400122000,0,6544500008,6544500011,0.0,2,0.071000002,2.5,2.5,0.0,0,0,美幌町字昭野
1000400122000,0,6544500011,6544600012,0.0,2,2.0109999,3.0,3.0,0.0,0,0,美幌町字昭野、字美禽
1000400122000,0,6544500474,6544500473,0.0,2,0.15700001,3.25,3.25,0.0,0,0,美幌町字豊岡
1000400122000,1046,6543571492,6543570160,1.046,2,0.082999997,2.75,2.75,0.0,0,0,北見市川東
1000400122000,2820,6543570155,6544500474,2.8199999,2,6.7589998,2.75,2.75,0.0,0,0,北見市端野町川向
1000400122000,2899,6544500473,6544500008,2.8989999,2,0.60799998,2.5,2.5,0.0,0,0,美幌町字昭野
1000400122001,0,6544500088,6544500077,0.0,2,0.36300001,3.25,3.25,0.0,0,0,美幌町字新町１丁目
1000400122001,0,6544600083,6544500088,0.0,2,0.36000001,3.25,3.25,0.0,0,0,美幌町字鳥里
1000400122002,0,6544600155,6544600084,0.0,2,0.74199998,2.75,2.75,0.0,0,0,美幌町字瑞治
1000400122002,0,6544600156,6544600168,0.0,2,0.018999999,3.0,3.0,0.0,0,0,美幌町字鳥里
1000400122002,0,6544600168,6544600155,0.0,2,0.41999999,3.0,3.0,0.0,0,0,美幌町字瑞治
1000400123000,0,6444460043,6444460123,0.0,2,0.59899998,3.0,3.0,0.0,0,0,厚岸町港町一丁目４３
1000400123000,0,6444460049,6444460043,0.0,2,0.221,3.0,3.0,0.0,0,0,厚岸町字真栄町
1000400123000,0,6444460053,6444460049,0.0,2,0.094999999,3.25,3.25,0.0,0,0,厚岸町港町二丁目１４３
1000400123000,0,6444460058,6444460053,0.0,2,0.119,3.25,3.25,0.0,0,0,厚岸町港町五丁目１４
1000400123000,0,6444460061,6444460058,0.0,2,0.114,3.25,3.25,0.0,0,0,厚岸町港町四丁目８６
1000400123000,0,6444460064,6444460061,0.0,2,0.11,3.25,3.25,0.0,0,0,厚岸町港町五丁目３
1000400123000,0,6444460066,6444460064,0.0,2,0.041999999,3.25,3.25,0.0,0,0,厚岸町松葉４丁目
1000400123000,0,6444460068,6444460055,0.0,2,1.484,2.75,2.75,0.0,0,0,浜中町奔渡六丁目１６７
1000400123000,0,6444460123,6444460011,0.0,2,0.294,3.0,3.0,0.0,0,0,厚岸町真栄一丁目２２
1000400123000,0,6444460157,6444460068,0.0,2,1.6059999,2.75,2.75,0.0,0,0,浜中町奔渡六丁目３１１
1000400123000,0,6445400011,6445400014,0.0,2,0.51099998,2.75,2.75,0.0,0,0,浜中町大字浜中村字暮帰別１番地
1000400123000,0,6445400014,6445400030,0.0,2,0.73100001,2.75,2.75,0.0,0,0,浜中町新川東二丁目
1000400123000,0,6445400030,6444460157,0.0,2,30.517,2.75,2.75,0.0,0,0,浜中町新川東二丁目
1000400123000,0,6445500016,6445500020,0.0,2,3.3299999,2.75,2.75,0.0,0,0,浜中町大字散布村字火散布６番地
1000400123000,0,6445500020,6445400011,0.0,2,5.0960002,2.75,2.75,0.0,0,0,浜中町榊町
1000400123000,0,6445600011,6445600009,0.0,2,11.424,2.75,2.75,0.0,0,0,別海町熊牛西三線
1000400123000,0,6445700011,6445600011,0.0,2,2.4070001,2.75,2.75,0.0,0,0,別海町上風連
1000400123000,0,6545000021,6545000022,0.0,2,2.01,3.25,3.25,0.0,0,0,別海町別海
1000400123000,87,6444460055,6444460066,0.086999997,2,0.588,3.25,3.25,0.0,0,0,厚岸町松葉４丁目
1000400123000,1861,6545000022,6445700011,1.8609999,2,0.83600003,2.75,2.75,0.0,0,0,別海町別海
1000400123000,2376,6445500013,6445500016,2.3759999,2,0.458,2.75,2.75,0.0,0,0,浜中町字熊牛原野
1000400124000,0,6441420832,6441420903,0.0,2,0.51599997,7.5,7.5,0.0,0,0,札幌市西町北十四丁目１
1000400124000,0,6441421198,6441421321,0.0,2,0.391,7.5,7.5,0.0,0,0,札幌市西区琴似１条５丁目
1000400124000,0,6441421321,6441426183,0.0,2,0.493,7.5,7.5,0.0,0,0,札幌市山の手一条一丁目４
1000400124000,0,6441421672,6441421819,0.0,2,0.48899999,7.5,7.5,0.0,0,0,札幌市中央区北６条西２７丁目
1000400124000,0,6441421819,6441421849,0.0,2,0.461,7.5,7.5,0.0,0,0,札幌市中央区北４条西２５丁目
1000400124000,0,6441421849,6441422087,0.0,2,0.43599999,5.4000001,5.4000001,0.0,0,0,札幌市中央区北１条西２５丁目
1000400124000,0,6441422087,6441422162,0.0,2,0.13,7.5,7.5,0.0,0,0,札幌市北一条西二十一丁目２
