S_Kosaten,E_Kosaten,Shitei,Kubun,Fukuin,Jyoukuu,Kyokusen,Kyoryo,Spncho,KanrishaCode,Yuryo_No,TsukoKiseiCount,TsukoKisei,Kosoku_Santei_K,Yudo,Fuyo,Line
6340370080,6341300074,2,3,1,0,0,0,0.40000001,201205,0,0,,0.0,0,1,"[{'Lat': 42.3240074843622, 'Lon': 140.995775006515}, {'Lat': 42.3240241673077, 'Lon': 140.996349952701}, {'Lat': 42.3240283403649, 'Lon': 140.996566599213}, {'Lat': 42.3244116256001, 'Lon': 140.996516581654}, {'Lat': 42.3257822879784, 'Lon': 140.996370682494}]"
6340370096,6341300019,2,3,1,0,0,0,2.063,201205,0,0,,0.0,0,1,"[{'Lat': 42.3287485358271, 'Lon': 140.994520681068}, {'Lat': 42.3290568225998, 'Lon': 140.994233189673}, {'Lat': 42.3296525711746, 'Lon': 140.993841524568}, {'Lat': 42.330131671481, 'Lon': 140.993583187283}, {'Lat': 42.3305732719606, 'Lon': 140.993187364806}, {'Lat': 42.3307565746946, 'Lon': 140.992924878338}, {'Lat': 42.3309357090129, 'Lon': 140.992591565291}, {'Lat': 42.3311565026878, 'Lon': 140.992187423013}, {'Lat': 42.3314439574601, 'Lon': 140.99186243627}, {'Lat': 42.3317730776894, 'Lon': 140.991658269343}, {'Lat': 42.3321646940484, 'Lon': 140.991570754745}, {'Lat': 42.3326812974947, 'Lon': 140.991554059742}, {'Lat': 42.3330895851287, 'Lon': 140.991674858359}, {'Lat': 42.3335936980486, 'Lon': 140.991908141093}, {'Lat': 42.3339436653951, 'Lon': 140.992216425846}, {'Lat': 42.3341894755313, 'Lon': 140.992424725812}, {'Lat': 42.3344227912956, 'Lon': 140.992762181294}, {'Lat': 42.3346019443132, 'Lon': 140.993016314235}, {'Lat': 42.334722770147, 'Lon': 140.993241286563}, {'Lat': 42.3348061001332, 'Lon': 140.993453762209}, {'Lat': 42.3349185955019, 'Lon': 140.99373706299}, {'Lat': 42.3349935948902, 'Lon': 140.994003700804}, {'Lat': 42.335076927662, 'Lon': 140.994303668406}, {'Lat': 42.3351102646437, 'Lon': 140.994545310927}, {'Lat': 42.3351477693782, 'Lon': 140.994836948612}, {'Lat': 42.3351477777345, 'Lon': 140.99509942448}, {'Lat': 42.3351519604756, 'Lon': 140.995620209691}, {'Lat': 42.3351394698182, 'Lon': 140.995866021148}, {'Lat': 42.3351103125267, 'Lon': 140.996049339314}, {'Lat': 42.3350394973383, 'Lon': 140.99634931583}, {'Lat': 42.3348145567386, 'Lon': 140.997357569479}, {'Lat': 42.3345896156089, 'Lon': 140.998349157994}, {'Lat': 42.3342980254528, 'Lon': 140.999640722789}, {'Lat': 42.3342230450323, 'Lon': 140.999969863534}, {'Lat': 42.3341272379186, 'Lon': 141.000428160277}, {'Lat': 42.3336357073172, 'Lon': 141.002827968096}, {'Lat': 42.3335690659852, 'Lon': 141.003369588827}, {'Lat': 42.3334940986991, 'Lon': 141.004111191657}, {'Lat': 42.3334691143356, 'Lon': 141.004506990051}, {'Lat': 42.3334857967576, 'Lon': 141.0050652711}, {'Lat': 42.3335233070668, 'Lon': 141.005531892702}, {'Lat': 42.333664982947, 'Lon': 141.00636097496}]"
6340370183,6340370474,0,3,1,0,0,0,0.012,201205,0,0,,0.0,0,0,"[{'Lat': 42.3350549262193, 'Lon': 140.957515386056}, {'Lat': 42.3351299206953, 'Lon': 140.957627871376}]"
6340370183,6340470364,0,3,4,0,1,0,0.27399999,201205,0,0,,0.0,0,0,"[{'Lat': 42.3350549262193, 'Lon': 140.957515386056}, {'Lat': 42.3351632419001, 'Lon': 140.95737372616}, {'Lat': 42.3354298649405, 'Lon': 140.957019576663}, {'Lat': 42.3357548126448, 'Lon': 140.956615428394}, {'Lat': 42.3358547971959, 'Lon': 140.956511265531}, {'Lat': 42.3363172329832, 'Lon': 140.956257095524}, {'Lat': 42.3366380222117, 'Lon': 140.956094591935}, {'Lat': 42.3369171746102, 'Lon': 140.956711185753}]"
6340370187,6340370190,3,3,1,0,0,0,0.059,201054,0,0,,0.0,1,1,"[{'Lat': 42.3356298825434, 'Lon': 140.958336110676}, {'Lat': 42.3354965717522, 'Lon': 140.958536099984}, {'Lat': 42.3352924374165, 'Lon': 140.958773589936}]"
6340370188,6340370190,0,3,1,0,0,0,0.048,201205,0,0,,0.0,0,0,"[{'Lat': 42.3350257881377, 'Lon': 140.958302815312}, {'Lat': 42.3351216152739, 'Lon': 140.958473627397}, {'Lat': 42.3352924374165, 'Lon': 140.958773589936}]"
6340370188,6340370474,0,3,1,0,0,0,0.057999998,201205,0,0,,0.0,0,0,"[{'Lat': 42.3350257881377, 'Lon': 140.958302815312}, {'Lat': 42.3350424436381, 'Lon': 140.958015340792}, {'Lat': 42.3350507709246, 'Lon': 140.95785702154}, {'Lat': 42.3350715984167, 'Lon': 140.95775286325}, {'Lat': 42.3351299206953, 'Lon': 140.957627871376}]"
6340370190,6340370401,3,3,1,0,0,0,1.374,201054,0,0,,0.0,1,1,"[{'Lat': 42.3352924374165, 'Lon': 140.958773589936}, {'Lat': 42.3341926394225, 'Lon': 140.960927622032}, {'Lat': 42.3338801978872, 'Lon': 140.961573414023}, {'Lat': 42.3335885825187, 'Lon': 140.962073384889}, {'Lat': 42.3334802672354, 'Lon': 140.962227543637}, {'Lat': 42.3333427890901, 'Lon': 140.962390036636}, {'Lat': 42.3327470511227, 'Lon': 140.963115004383}, {'Lat': 42.3315930701053, 'Lon': 140.96454827258}, {'Lat': 42.3301891281699, 'Lon': 140.966256529934}, {'Lat': 42.329951666267, 'Lon': 140.966548183499}, {'Lat': 42.3297350334464, 'Lon': 140.966785674176}, {'Lat': 42.329501735584, 'Lon': 140.967010666965}, {'Lat': 42.3293309274866, 'Lon': 140.967152330474}, {'Lat': 42.329089295579, 'Lon': 140.967323162058}, {'Lat': 42.3289101537016, 'Lon': 140.96741899693}, {'Lat': 42.328747675143, 'Lon': 140.967473168002}, {'Lat': 42.328197747979, 'Lon': 140.967664848815}, {'Lat': 42.3278311297809, 'Lon': 140.967789858501}, {'Lat': 42.3271728832234, 'Lon': 140.968006543272}]"
6340370240,6340370404,0,3,1,0,0,0,0.101,201205,0,0,,0.0,0,0,"[{'Lat': 42.3196155508835, 'Lon': 140.970644237282}, {'Lat': 42.3196572242888, 'Lon': 140.971015034116}, {'Lat': 42.3197030649157, 'Lon': 140.971419160979}, {'Lat': 42.3197447343457, 'Lon': 140.971664969305}, {'Lat': 42.3197739011842, 'Lon': 140.971781623562}, {'Lat': 42.3197905678165, 'Lon': 140.971844116854}]"
6340370243,6340370240,0,3,1,0,0,0,0.14300001,201205,0,0,,0.0,0,0,"[{'Lat': 42.3196155508835, 'Lon': 140.970644237282}, {'Lat': 42.3183407141936, 'Lon': 140.970915119336}]"
6340370243,6340370269,0,2,1,0,0,0,0.138,201054,0,0,,0.0,0,0,"[{'Lat': 42.3183407141936, 'Lon': 140.970915119336}, {'Lat': 42.3183823785877, 'Lon': 140.971002608886}, {'Lat': 42.3184657253985, 'Lon': 140.971744202557}, {'Lat': 42.3185490744626, 'Lon': 140.972556623049}]"
6340370269,6340370405,0,2,1,0,0,0,0.025,201054,0,0,,0.0,0,0,"[{'Lat': 42.3185490744626, 'Lon': 140.972556623049}, {'Lat': 42.3185865793219, 'Lon': 140.97285242702}]"
6340370276,6340370033,0,3,1,0,1,0,0.097999997,201054,0,0,,0.0,0,0,"[{'Lat': 42.3163618187966, 'Lon': 140.971894310258}, {'Lat': 42.3162410137726, 'Lon': 140.972323444447}, {'Lat': 42.3161618646619, 'Lon': 140.972573426035}, {'Lat': 42.3161243749098, 'Lon': 140.972752578397}, {'Lat': 42.3161035494048, 'Lon': 140.972919230945}, {'Lat': 42.3160952226482, 'Lon': 140.973094215339}]"
6340370279,6340370276,0,3,1,0,0,0,0.074000001,201205,0,0,,0.0,0,0,"[{'Lat': 42.3160952226482, 'Lon': 140.973094215339}, {'Lat': 42.315899412942, 'Lon': 140.973090060361}, {'Lat': 42.3157119364855, 'Lon': 140.973115068889}, {'Lat': 42.3154244728241, 'Lon': 140.973160914607}]"
6340370279,6340370292,0,3,1,0,0,0,0.071000002,201205,0,0,,0.0,0,0,"[{'Lat': 42.3154244728241, 'Lon': 140.973160914607}, {'Lat': 42.3155119895069, 'Lon': 140.974019163985}]"
6340370280,6340370279,0,3,1,0,0,0,0.054000001,201205,0,0,,0.0,0,0,"[{'Lat': 42.3154244728241, 'Lon': 140.973160914607}, {'Lat': 42.3149453664122, 'Lon': 140.97322760281}]"
6340370292,634037F001,0,3,1,0,0,0,0.075999998,201205,0,0,,0.0,0,0,"[{'Lat': 42.3155119895069, 'Lon': 140.974019163985}, {'Lat': 42.3155369962803, 'Lon': 140.97432746753}, {'Lat': 42.3155911759884, 'Lon': 140.974944074382}]"
6340370295,6340370245,0,3,1,0,0,0,0.078000002,201205,0,0,,0.0,0,0,"[{'Lat': 42.3208113511094, 'Lon': 140.974164677869}, {'Lat': 42.3210071710197, 'Lon': 140.974489636681}, {'Lat': 42.3213029855566, 'Lon': 140.975027070181}]"
6340370299,6340370295,0,3,1,0,0,0,0.086000003,201205,0,0,,0.0,0,0,"[{'Lat': 42.3213029855566, 'Lon': 140.975027070181}, {'Lat': 42.3217862890076, 'Lon': 140.975931125809}]"
6340370321,6340370080,2,3,1,0,0,0,1.651,201205,0,0,,0.0,0,1,
6340370321,6340370376,3,3,1,0,0,0,0.19400001,1040810033,0,0,,0.0,1,1,"[{'Lat': 42.3169789031708, 'Lon': 140.987376184716}, {'Lat': 42.3168455699726, 'Lon': 140.98687207209}, {'Lat': 42.316816395709, 'Lon': 140.986522105945}, {'Lat': 42.3168246783206, 'Lon': 140.984959749082}, {'Lat': 42.3169704703661, 'Lon': 140.984218142166}]"
6340370373,6340370031,3,3,1,0,0,0,0.354,1040810033,0,0,,0.0,1,1,"[{'Lat': 42.3228151616887, 'Lon': 140.970614888504}, {'Lat': 42.3225235378329, 'Lon': 140.970848217228}, {'Lat': 42.3215861807396, 'Lon': 140.971764853759}, {'Lat': 42.3209071190077, 'Lon': 140.972473161192}, {'Lat': 42.3202572196077, 'Lon': 140.97315646924}]"
6340370376,6340370379,3,3,1,0,0,0,0.33399999,1040810033,0,0,,0.0,1,1,"[{'Lat': 42.3169704703661, 'Lon': 140.984218142166}, {'Lat': 42.3170787680219, 'Lon': 140.983509867683}, {'Lat': 42.3171454117543, 'Lon': 140.983043240063}, {'Lat': 42.3171745658689, 'Lon': 140.982759931088}, {'Lat': 42.3171745564577, 'Lon': 140.982464124948}, {'Lat': 42.3171162157534, 'Lon': 140.982010003397}, {'Lat': 42.3171078823706, 'Lon': 140.981976673609}, {'Lat': 42.3170703814856, 'Lon': 140.981805858145}, {'Lat': 42.3170162109192, 'Lon': 140.981476724863}, {'Lat': 42.3169495429298, 'Lon': 140.981180922574}, {'Lat': 42.316932875104, 'Lon': 140.981080932728}, {'Lat': 42.316874537979, 'Lon': 140.980739300837}, {'Lat': 42.3168412013998, 'Lon': 140.98051015716}, {'Lat': 42.3167828585756, 'Lon': 140.979989375071}, {'Lat': 42.3167745112761, 'Lon': 140.9795185855}]"
6340370379,6340370373,3,3,1,0,1,5,0.69099998,1040810033,0,0,,0.0,1,1,"[{'Lat': 42.3202572196077, 'Lon': 140.97315646924}, {'Lat': 42.3196323203545, 'Lon': 140.973939766651}, {'Lat': 42.319382360494, 'Lon': 140.974248086075}, {'Lat': 42.3191449009722, 'Lon': 140.974614732749}, {'Lat': 42.3189532688254, 'Lon': 140.974968877925}, {'Lat': 42.3188157969057, 'Lon': 140.975327186256}, {'Lat': 42.3186949932089, 'Lon': 140.975797983284}, {'Lat': 42.3185325362505, 'Lon': 140.976531258587}, {'Lat': 42.3182201165768, 'Lon': 140.977864487397}, {'Lat': 42.3180409959025, 'Lon': 140.97862692765}, {'Lat': 42.3178993566291, 'Lon': 140.978947739672}, {'Lat': 42.317736883369, 'Lon': 140.97916856209}, {'Lat': 42.3175910721026, 'Lon': 140.979306057872}, {'Lat': 42.3174160959851, 'Lon': 140.979389393651}, {'Lat': 42.3171744611565, 'Lon': 140.979468566997}, {'Lat': 42.3167745112761, 'Lon': 140.9795185855}]"
6340370380,6340370379,3,3,1,0,0,0,0.090000004,201054,0,0,,0.0,0,0,"[{'Lat': 42.3167745112761, 'Lon': 140.9795185855}, {'Lat': 42.3167286532844, 'Lon': 140.978568675473}, {'Lat': 42.3167161411497, 'Lon': 140.978139548979}, {'Lat': 42.3166369192792, 'Lon': 140.976102240848}]"
6340370382,6340370276,0,3,1,0,1,0,0.15700001,201054,0,0,,0.0,0,0,"[{'Lat': 42.3160952226482, 'Lon': 140.973094215339}, {'Lat': 42.3160993946402, 'Lon': 140.973277531578}, {'Lat': 42.3161952382122, 'Lon': 140.973964962844}, {'Lat': 42.3163160800769, 'Lon': 140.974694055503}, {'Lat': 42.316341080622, 'Lon': 140.974806543718}, {'Lat': 42.3165327257574, 'Lon': 140.974860694338}]"
6340370382,6340370380,1,3,1,0,0,0,0.30399999,201054,0,0,,0.0,0,0,"[{'Lat': 42.3166369192792, 'Lon': 140.976102240848}, {'Lat': 42.3165410775611, 'Lon': 140.975473137551}, {'Lat': 42.3164952369334, 'Lon': 140.975069010686}, {'Lat': 42.3165327257574, 'Lon': 140.974860694338}]"
6340370382,634037F001,0,3,1,0,0,0,0.082999997,201205,0,0,,0.0,0,0,"[{'Lat': 42.3165327257574, 'Lon': 140.974860694338}, {'Lat': 42.3155911759884, 'Lon': 140.974944074382}]"
6340370398,6340370399,0,3,1,0,0,0,0.249,201205,0,0,,0.0,1,0,"[{'Lat': 42.329444097751, 'Lon': 140.98864618092}, {'Lat': 42.3294525217056, 'Lon': 140.991525082425}, {'Lat': 42.3293941983673, 'Lon': 140.991616744037}, {'Lat': 42.3292108863497, 'Lon': 140.991587590649}]"
6340370401,6340370219,0,3,1,0,0,0,0.134,201205,0,0,,0.0,0,0,"[{'Lat': 42.3274103803805, 'Lon': 140.968823121127}, {'Lat': 42.3272312137193, 'Lon': 140.968139860976}, {'Lat': 42.3271728832234, 'Lon': 140.968006543272}]"
6340370401,6340370402,3,3,1,0,1,0,0.43900001,201054,0,0,,0.0,1,1,"[{'Lat': 42.3271728832234, 'Lon': 140.968006543272}, {'Lat': 42.325418947831, 'Lon': 140.968585758004}, {'Lat': 42.325110655489, 'Lon': 140.968698265468}, {'Lat': 42.3248690209291, 'Lon': 140.968785771381}, {'Lat': 42.3247440372892, 'Lon': 140.968823275152}, {'Lat': 42.3245190645904, 'Lon': 140.968823288147}, {'Lat': 42.3243732488199, 'Lon': 140.968819130287}, {'Lat': 42.3242440966333, 'Lon': 140.968781641195}, {'Lat': 42.3239899608069, 'Lon': 140.968781655874}, {'Lat': 42.3237691562568, 'Lon': 140.968844162881}, {'Lat': 42.3235733493359, 'Lon': 140.968927499862}, {'Lat': 42.3234525329171, 'Lon': 140.96899833366}]"
6340370402,6340370403,1,3,1,0,0,0,0.13,201054,0,0,,0.0,1,0,"[{'Lat': 42.3234525329171, 'Lon': 140.96899833366}, {'Lat': 42.3232192324015, 'Lon': 140.969140000777}, {'Lat': 42.3229692677715, 'Lon': 140.96929833399}, {'Lat': 42.3226026531487, 'Lon': 140.969535833329}, {'Lat': 42.3224651736755, 'Lon': 140.969656663494}]"
6340370402,6340370406,2,3,1,0,0,0,0.064000003,201205,0,0,,0.0,0,1,"[{'Lat': 42.3234525329171, 'Lon': 140.96899833366}, {'Lat': 42.3235775298096, 'Lon': 140.969377458246}, {'Lat': 42.3236066958527, 'Lon': 140.969469114801}, {'Lat': 42.3236400285872, 'Lon': 140.969577436248}, {'Lat': 42.3236525315764, 'Lon': 140.969719089168}]"
6340370403,6340370371,0,3,1,0,0,0,0.041000001,201205,0,0,,0.0,1,0,"[{'Lat': 42.3227359923028, 'Lon': 140.970227428703}, {'Lat': 42.3224651736755, 'Lon': 140.969656663494}]"
6340370403,6340370404,1,3,2,0,0,0,0.34599999,201054,0,0,,0.0,0,0,"[{'Lat': 42.3224651736755, 'Lon': 140.969656663494}, {'Lat': 42.3215569738786, 'Lon': 140.97038998186}, {'Lat': 42.3197905678165, 'Lon': 140.971844116854}]"
6340370404,6340370405,1,3,1,0,0,0,0.15700001,201054,0,0,,0.0,0,0,"[{'Lat': 42.3197905678165, 'Lon': 140.971844116854}, {'Lat': 42.3185865793219, 'Lon': 140.97285242702}]"
6340370404,6340370430,0,3,1,0,0,0,0.064000003,201205,0,0,,0.0,0,0,"[{'Lat': 42.3197905678165, 'Lon': 140.971844116854}, {'Lat': 42.3198072385571, 'Lon': 140.972035764936}, {'Lat': 42.3198280733384, 'Lon': 140.972160752241}, {'Lat': 42.3198697399855, 'Lon': 140.972319068613}, {'Lat': 42.3199614037468, 'Lon': 140.972577372902}]"
6340370405,6340370382,1,3,1,0,0,0,0.285,201054,0,0,,0.0,0,0,"[{'Lat': 42.3165327257574, 'Lon': 140.974860694338}, {'Lat': 42.316645204687, 'Lon': 140.974627375959}, {'Lat': 42.3168493386316, 'Lon': 140.974377387152}, {'Lat': 42.317136793016, 'Lon': 140.974039901578}, {'Lat': 42.3174034185824, 'Lon': 140.973764911461}, {'Lat': 42.3179533388651, 'Lon': 140.973356583908}, {'Lat': 42.3185865793219, 'Lon': 140.97285242702}]"
6340370405,6340370429,0,3,2,0,1,0,0.061000001,201205,0,0,,0.0,0,0,"[{'Lat': 42.3185865793219, 'Lon': 140.97285242702}, {'Lat': 42.3186490786301, 'Lon': 140.973069070159}, {'Lat': 42.3186740786449, 'Lon': 140.973164893239}, {'Lat': 42.3186907473977, 'Lon': 140.973294047069}, {'Lat': 42.3186824197138, 'Lon': 140.973439867476}, {'Lat': 42.3186532602966, 'Lon': 140.973556525102}]"
6340370428,6340370298,0,3,1,0,0,0,0.204,201205,0,0,,0.0,0,0,"[{'Lat': 42.3200656581011, 'Lon': 140.975731243581}, {'Lat': 42.3189491220139, 'Lon': 140.975577155574}, {'Lat': 42.3188991275501, 'Lon': 140.975560493327}, {'Lat': 42.3187783072869, 'Lon': 140.975510504901}, {'Lat': 42.318661652787, 'Lon': 140.975448017384}, {'Lat': 42.3186241562766, 'Lon': 140.975414689281}, {'Lat': 42.3185408301382, 'Lon': 140.975323035853}, {'Lat': 42.318482501099, 'Lon': 140.975235547265}, {'Lat': 42.3183825076655, 'Lon': 140.975060569128}]"
6340370428,6340370429,0,3,3,0,0,0,0.134,201205,0,0,,0.0,0,0,"[{'Lat': 42.3183825076655, 'Lon': 140.975060569128}, {'Lat': 42.3183450071791, 'Lon': 140.974902252516}, {'Lat': 42.3183200000076, 'Lon': 140.974581450121}, {'Lat': 42.3183283264987, 'Lon': 140.974398133159}, {'Lat': 42.3183616515468, 'Lon': 140.974264810159}, {'Lat': 42.3184241380001, 'Lon': 140.974077323787}, {'Lat': 42.3184991238645, 'Lon': 140.973919000679}, {'Lat': 42.3185741107891, 'Lon': 140.973794007839}, {'Lat': 42.3186324318764, 'Lon': 140.97363151941}, {'Lat': 42.3186532602966, 'Lon': 140.973556525102}]"
6340370474,6340370187,0,3,1,0,0,0,0.079999998,201205,0,0,,0.0,0,0,"[{'Lat': 42.3356298825434, 'Lon': 140.958336110676}, {'Lat': 42.3351299206953, 'Lon': 140.957627871376}]"
6340400003,6339470023,0,3,1,0,1,0,1.603,201053,0,0,,0.0,0,0,"[{'Lat': 42.4092528312167, 'Lon': 139.985384467497}, {'Lat': 42.4092403350718, 'Lon': 139.985459461217}, {'Lat': 42.4090945775197, 'Lon': 139.987325962255}, {'Lat': 42.4087239454162, 'Lon': 139.992346348901}, {'Lat': 42.4085781842484, 'Lon': 139.994096194155}, {'Lat': 42.4085282436865, 'Lon': 139.995812703763}, {'Lat': 42.4085407512235, 'Lon': 139.996104342558}, {'Lat': 42.4085449210067, 'Lon': 139.996220998122}, {'Lat': 42.408549093897, 'Lon': 139.996437644374}, {'Lat': 42.4085782704689, 'Lon': 139.996870935698}, {'Lat': 42.4085949404099, 'Lon': 139.997041752178}, {'Lat': 42.4086199482344, 'Lon': 139.997391718166}, {'Lat': 42.4086574564758, 'Lon': 139.997804177626}, {'Lat': 42.4086949592796, 'Lon': 139.998041653385}, {'Lat': 42.4087657903135, 'Lon': 139.998245797028}, {'Lat': 42.408924114943, 'Lon': 139.998587422916}, {'Lat': 42.4090991032993, 'Lon': 139.99889988391}, {'Lat': 42.4097615559925, 'Lon': 139.999978912585}, {'Lat': 42.4105490002965, 'Lon': 140.00127874695}, {'Lat': 42.4112072877406, 'Lon': 140.002386939806}, {'Lat': 42.4117614165685, 'Lon': 140.003345152525}]"
6340400005,6340400003,0,3,1,0,0,0,1.3200001,201053,0,0,,0.0,0,0,"[{'Lat': 42.4117614165685, 'Lon': 140.003345152525}, {'Lat': 42.4147737069661, 'Lon': 140.008427841921}, {'Lat': 42.4150111919732, 'Lon': 140.008877786566}, {'Lat': 42.4151820175423, 'Lon': 140.009298571035}, {'Lat': 42.4154070106809, 'Lon': 140.009960996597}]"
6340400005,6340500048,0,3,1,0,0,1,0.99699998,201053,0,0,,0.0,0,0,"[{'Lat': 42.4154070106809, 'Lon': 140.009960996597}, {'Lat': 42.4166735177294, 'Lon': 140.009798440019}, {'Lat': 42.4182608179218, 'Lon': 140.009602535044}, {'Lat': 42.4185191185651, 'Lon': 140.009565023909}, {'Lat': 42.4191482059935, 'Lon': 140.009485828991}, {'Lat': 42.4207521695178, 'Lon': 140.009248260276}, {'Lat': 42.4210479651954, 'Lon': 140.009198248181}, {'Lat': 42.4231893601418, 'Lon': 140.008864824611}, {'Lat': 42.4233393409296, 'Lon': 140.008835652166}, {'Lat': 42.423764286862, 'Lon': 140.008764801361}, {'Lat': 42.4244142039107, 'Lon': 140.008648108747}]"
6340400029,6340500040,0,3,1,0,1,3,4.8099999,201053,0,0,,0.0,0,0,"[{'Lat': 42.3930419518735, 'Lon': 140.10782398919}, {'Lat': 42.3938085482879, 'Lon': 140.108569709701}, {'Lat': 42.3943626619178, 'Lon': 140.10903630155}, {'Lat': 42.3947792895886, 'Lon': 140.109415409333}, {'Lat': 42.3955083859032, 'Lon': 140.110011145912}, {'Lat': 42.397620674646, 'Lon': 140.111498387788}, {'Lat': 42.3983206036964, 'Lon': 140.111960805078}, {'Lat': 42.3985622438794, 'Lon': 140.112056615794}, {'Lat': 42.3988288807541, 'Lon': 140.112144092533}, {'Lat': 42.3994538055773, 'Lon': 140.112177387318}, {'Lat': 42.3999037492737, 'Lon': 140.112131532724}, {'Lat': 42.4001828798197, 'Lon': 140.112064856423}, {'Lat': 42.4005703262037, 'Lon': 140.111860686764}, {'Lat': 42.4010244239833, 'Lon': 140.111427367971}, {'Lat': 42.4018492901387, 'Lon': 140.11036075371}, {'Lat': 42.4024116967442, 'Lon': 140.109564962487}, {'Lat': 42.4026158321509, 'Lon': 140.109360803228}, {'Lat': 42.4028158032167, 'Lon': 140.109214972113}, {'Lat': 42.4032365805548, 'Lon': 140.109064962193}, {'Lat': 42.4036823562721, 'Lon': 140.108960779924}, {'Lat': 42.4041031347783, 'Lon': 140.108848266516}, {'Lat': 42.4048988656039, 'Lon': 140.108673237647}, {'Lat': 42.4051571680816, 'Lon': 140.108694054388}, {'Lat': 42.4057904293704, 'Lon': 140.108860669623}, {'Lat': 42.4060695630299, 'Lon': 140.10889398402}, {'Lat': 42.4063153645649, 'Lon': 140.108835642164}, {'Lat': 42.4064986729428, 'Lon': 140.108752306181}, {'Lat': 42.406690309483, 'Lon': 140.108535648793}, {'Lat': 42.4074984937279, 'Lon': 140.10691492036}, {'Lat': 42.407698457781, 'Lon': 140.106544110174}, {'Lat': 42.4078817614844, 'Lon': 140.106310788143}, {'Lat': 42.4081025628216, 'Lon': 140.106148290729}, {'Lat': 42.4084316831111, 'Lon': 140.105948290658}, {'Lat': 42.4103230888159, 'Lon': 140.104977440305}, {'Lat': 42.4111146484114, 'Lon': 140.104639926781}, {'Lat': 42.4122478266389, 'Lon': 140.104098246195}, {'Lat': 42.412493628301, 'Lon': 140.104044070618}, {'Lat': 42.41274359729, 'Lon': 140.104027391316}, {'Lat': 42.4136184918671, 'Lon': 140.104069004454}, {'Lat': 42.4146891982283, 'Lon': 140.104185599499}, {'Lat': 42.4156682478035, 'Lon': 140.104260536953}, {'Lat': 42.4171222390517, 'Lon': 140.104322948607}, {'Lat': 42.4174846960054, 'Lon': 140.104360424543}, {'Lat': 42.4191511641876, 'Lon': 140.104514482266}, {'Lat': 42.4223757757483, 'Lon': 140.104672617791}]"
6340420012,6340420013,0,3,1,0,1,1,0.85699999,201346,0,0,,0.0,0,0,"[{'Lat': 42.3745082684562, 'Lon': 140.291128848995}, {'Lat': 42.3745832547575, 'Lon': 140.290983024921}, {'Lat': 42.3746874061284, 'Lon': 140.29089969339}, {'Lat': 42.3758330813756, 'Lon': 140.290308016401}, {'Lat': 42.3763080158235, 'Lon': 140.29006217884}, {'Lat': 42.3765496464035, 'Lon': 140.2898496848}, {'Lat': 42.3766246334867, 'Lon': 140.289728858408}, {'Lat': 42.3767246125705, 'Lon': 140.289449711948}, {'Lat': 42.3767995971766, 'Lon': 140.289249726234}, {'Lat': 42.3769537382844, 'Lon': 140.289033070893}, {'Lat': 42.3770287222387, 'Lon': 140.288812253779}, {'Lat': 42.3773036453265, 'Lon': 140.28742486685}, {'Lat': 42.3777285209415, 'Lon': 140.285104224646}, {'Lat': 42.3777410084684, 'Lon': 140.284754256407}, {'Lat': 42.3777035007825, 'Lon': 140.284362628212}, {'Lat': 42.377536821438, 'Lon': 140.283308568833}, {'Lat': 42.3774451522505, 'Lon': 140.28287111464}]"
6340420012,6340420014,3,3,1,0,0,1,3.418,1040810032,0,0,,0.0,1,1,"[{'Lat': 42.3745082684562, 'Lon': 140.291128848995}, {'Lat': 42.3746332546644, 'Lon': 140.291174670962}, {'Lat': 42.3759456108271, 'Lon': 140.291687048722}, {'Lat': 42.3772912957401, 'Lon': 140.292182759458}, {'Lat': 42.3775912624565, 'Lon': 140.292286899386}, {'Lat': 42.3781828635709, 'Lon': 140.292495179714}, {'Lat': 42.3799368376817, 'Lon': 140.293170017238}, {'Lat': 42.3805909311817, 'Lon': 140.293378294003}, {'Lat': 42.3814491729976, 'Lon': 140.293794873148}, {'Lat': 42.3831573237882, 'Lon': 140.294611366783}, {'Lat': 42.3854737428032, 'Lon': 140.295715299091}, {'Lat': 42.388702564609, 'Lon': 140.297264971372}, {'Lat': 42.3910231506897, 'Lon': 140.29839806735}, {'Lat': 42.3929812759725, 'Lon': 140.299372865318}, {'Lat': 42.3974516312952, 'Lon': 140.301501579667}, {'Lat': 42.4003471557928, 'Lon': 140.302905450989}, {'Lat': 42.4014303738409, 'Lon': 140.30343867308}, {'Lat': 42.4022261210442, 'Lon': 140.303784428954}, {'Lat': 42.4036884599531, 'Lon': 140.304330128259}]"
