面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
7.48,24,0009,None,None,0,11,00,2,133,None,99240000140009,None,24014090,0014,None,99.0,12,18,143.583525,43.631045
16.64,24,0020,None,None,3,11,00,2,133,None,99240000140020,None,24014200,0014,None,99.0,12,18,143.57876,43.627472
10.99,24,0020,None,None,2,11,00,2,133,None,99240000150020,None,24015200,0015,None,99.0,12,18,143.592181,43.62551
0.42,24,0051,None,None,0,11,00,1,64,None,99240000190051,None,24019510,0019,None,23.0,12,1,143.598351,43.651401
7.59,24,0022,None,None,2,11,00,2,133,None,99240000190022,None,24019220,0019,None,99.0,12,1,143.593989,43.650152
5.76,24,0023,None,None,2,11,00,2,133,None,99240000190023,None,24019230,0019,None,39.0,12,1,143.596933,43.649387
18.04,24,0002,None,None,0,11,00,2,133,None,99240000150002,None,24015020,0015,None,99.0,12,18,143.592472,43.628187
3.39,24,0025,None,None,2,11,00,2,133,None,99240000150025,None,24015250,0015,None,99.0,12,18,143.590991,43.629038
2.61,24,0052,None,None,2,11,00,1,69,None,99240000190052,None,24019520,0019,None,23.0,12,1,143.596038,43.65162
20.19,24,0027,None,None,3,11,00,2,133,None,99240000150027,None,24015270,0015,None,99.0,12,18,143.590849,43.630216
4.24,24,0057,None,None,0,11,00,1,50,None,99240000190057,None,24019570,0019,None,23.0,12,1,143.590225,43.643364
5.85,24,0006,None,None,2,11,00,2,133,None,99240000150006,None,24015060,0015,None,99.0,12,18,143.594563,43.630998
13.75,24,0021,None,None,3,11,00,2,133,None,99240000140021,None,24014210,0014,None,99.0,12,18,143.576215,43.629908
2.89,24,0023,None,None,2,11,00,2,133,None,99240000140023,None,24014230,0014,None,99.0,12,18,143.589084,43.629805
15.38,24,0001,None,None,0,11,00,2,133,None,99240000150001,None,24015010,0015,None,99.0,12,18,143.591473,43.630944
51.85,24,0024,None,None,2,11,00,2,133,None,99240000190024,None,24019240,0019,None,99.0,12,1,143.595577,43.647609
2.6,24,0005,None,None,0,11,00,2,133,None,99240000140005,None,24014050,0014,None,99.0,12,18,143.587962,43.630339
7.48,24,0009,None,None,0,11,00,2,133,None,99240000140009,None,24014090,0014,None,99.0,12,18,143.584885,43.631835
