交差点番号,管理者名,交差点名,地先名,緯度,経度,整理番号,備考
6441422821,札幌市,,札幌市大通西八丁目２,43.05998342,141.3456345,,
6441422824,札幌市,,札幌市中央区北５条西７丁目,43.06612882,141.3458061,,
6441422829,札幌市,南５条線,札幌市中央区南５条西９丁目,43.05333566,141.3458061,,
6441422836,札幌市,,札幌市大通西七丁目１,43.0593563,141.3459778,,
6441422842,札幌市,,札幌市北区北１５条西５丁目,43.07791622,141.3459778,,
6441422852,札幌市,,札幌市北三条西七丁目５,43.06500012,141.3461494,,
6441422890,札幌市,,札幌市中央区北２条西７丁目,43.06261724,141.3466644,,
6441422904,札幌市,,札幌市南区南３５条西１０丁目,43.00916625,141.3470078,,
6441422932,札幌市,,札幌市大通西六丁目４,43.05948173,141.3475227,,
6441422941,札幌市,真駒内本町４,札幌市南区真駒内本町４丁目,43.00753438,141.3476944,,
6441422949,札幌市,,札幌市北四条西六丁目１,43.06512553,141.3476944,,
6441422952,札幌市,,札幌市北十四条西四丁目２,43.07766545,141.3476944,,
6441422961,札幌市,,札幌市北十四条西四丁目１,43.07703851,141.3478661,,
6441422969,札幌市,,札幌市南二条西六丁目１４,43.05722406,141.3480377,,
6441422972,札幌市,,札幌市北区北８条西５丁目,43.0700164,141.3480377,,
6441422973,札幌市,,札幌市北十三条西四丁目２,43.07641157,141.3480377,,
6441422976,北海道開発局 札幌開発建設部,真駒内本町４,札幌市南区真駒内本町６丁目,43.00524011,141.3480398,,
6441422983,札幌市,,札幌市北十三条西四丁目１,43.07591001,141.3482094,,
6441422994,札幌市,西５丁目線,札幌市中央区北５条西５丁目,43.06876237,141.348381,,
6441422995,札幌市,,札幌市北十二条西四丁目２,43.07528306,141.348381,,
6441423004,札幌市,,札幌市北十一条西三丁目２,43.07478149,141.348381,,
6441423007,札幌市,南４西７,札幌市中央区南４条西７丁目,43.05509175,141.3485527,,
6441423017,札幌市,,札幌市北十一条西三丁目２,43.07415453,141.3485527,,
6441423023,札幌市,,札幌市北十条西三丁目１５,43.07365295,141.3487244,,
6441423030,札幌市,,札幌市北十条西三丁目２７,43.07302598,141.348896,,
6441423032,札幌市,,札幌市中央区北５条西５丁目,43.06650505,141.348896,,
6441423039,札幌市,,札幌市大通西六丁目６,43.05973257,141.3490677,,
6441423042,札幌市,,札幌市北十条西四丁目１,43.07252439,141.3490677,,
6441423050,札幌市,,札幌市北九条西四丁目５,43.0718974,141.3492393,,
6441423053,札幌市,,札幌市北四条西五丁目１,43.06537635,141.3492393,,
6441423062,札幌市,,札幌市北八条西四丁目１８,43.07127041,141.3492393,,
6441423066,札幌市,,札幌市北八条西三丁目３２,43.07076881,141.349411,,
6441423074,札幌市,,札幌市南二条西五丁目２９,43.05747492,141.3495827,,
6441423078,札幌市,,札幌市北七条西三丁目１８,43.0701418,141.3495827,,
6441423089,札幌市,,札幌市北二条西五丁目１,43.06299349,141.3497543,,
6441423101,札幌市,,札幌市南二十条西七丁目３,43.03250973,141.3500977,,
6441423118,札幌市,,札幌市中央区北５条西４丁目,43.06675586,141.350441,,
6441423125,札幌市,南５条線,札幌市中央区南５条西６丁目,43.05396284,141.350441,,
6441423128,北海道開発局 札幌開発建設部,中央区北１８条西１丁目,札幌市中央区北１８条西１丁目,43.08217919,141.350441,,
6441423138,札幌市,,札幌市大通西五丁目１０,43.05998342,141.3506126,,
6441423168,札幌市,,札幌市南二条西四丁目３６,43.05760035,141.3511276,,
6441423198,札幌市,,札幌市南二十条西六丁目３,43.03263521,141.3518143,,
6441423206,札幌市,,札幌市東区北１８条東１丁目,43.08230457,141.3519859,,
6441423212,札幌市,,札幌市中央区南２１条西７丁目,43.03125493,141.3519859,,
6441423214,札幌市,,札幌市北三条西三丁目１,43.06449847,141.3518143,,
6441423230,札幌市,,札幌市北一条西三丁目３,43.06336974,141.3521576,,
6441423235,札幌市,,札幌市北四条西三丁目１,43.06575259,141.3523293,,
6441423240,札幌市,,札幌市北八条西一丁目１,43.07177201,141.3525009,,
6441423249,札幌市,,札幌市北三条西三丁目１,43.06462388,141.3526726,,
6441423263,札幌市,,札幌市北一条西二丁目１６,43.06336974,141.3530159,,
6441423273,札幌市,,札幌市北四条西二丁目１,43.065878,141.3531876,,
6441423284,札幌市,,札幌市東区北１３条東１丁目,43.07666235,141.3533592,,
6441423288,札幌市,,札幌市北二条西二丁目２３,43.06474929,141.3533592,,
6441423296,札幌市,,札幌市南十三条西五丁目１,43.04279812,141.3535309,,
6441423297,札幌市,,札幌市南十四条西五丁目２,43.04154353,141.3535309,,
6441423298,北海道開発局 札幌開発建設部,北１３西１,札幌市東区北１３条東１丁目,43.07653696,141.3528442,,
6441423303,札幌市,,札幌市大通西二丁目１,43.06035969,141.3537025,,
6441423305,札幌市,,札幌市北一条西二丁目１８,43.06349515,141.3537025,,
6441423309,札幌市,,札幌市中央区南２２条西５丁目,43.03037655,141.3538742,,
6441423313,札幌市,,札幌市北四条西一丁目１,43.06600341,141.3538742,,
6441423327,札幌市,,札幌市南二条西二丁目１６,43.05810205,141.3543892,,
6441423328,札幌市,,札幌市北三条西一丁目１,43.0648747,141.3542175,,
6441423330,北海道開発局 札幌開発建設部,北７西１,札幌市北区北８条西１丁目,43.07089421,141.3545609,,
6441423345,札幌市,,札幌市北一条西二丁目２,43.06362057,141.3545609,,
6441423346,北海道開発局 札幌開発建設部,,札幌市北八条西一丁目１,43.0720228,141.3542175,,
6441423350,札幌市,,札幌市北十三条東一丁目３,43.07791622,141.3545609,,
6441423357,札幌市,,札幌市北十三条東一丁目２,43.07741468,141.3547325,,
6441423362,札幌市,,札幌市北十二条東二丁目３,43.07678774,141.3549042,,
6441423366,札幌市,,札幌市南五条西三丁目７,43.05521718,141.3550758,,
6441423368,札幌市,,札幌市北十二条東二丁目２,43.07628618,141.3550758,,
6441423371,札幌市,,札幌市大通西二丁目１,43.06136305,141.3550758,,
6441423372,札幌市,,札幌市南五条西三丁目７,43.05459001,141.3550758,,
6441423374,札幌市,,札幌市北十二条東一丁目２,43.07565923,141.3552475,,
6441423380,札幌市,,札幌市大通西一丁目１４,43.06061053,141.3552475,,
6441423384,札幌市,,札幌市北十一条東二丁目１,43.07453071,141.3554192,,
6441423389,北海道開発局 札幌開発建設部,,札幌市北三条東一丁目２,43.06625423,141.3557625,,
6441423394,北海道開発局 札幌開発建設部,中央区北５条西１丁目,札幌市中央区北５条西１丁目,43.0673829,141.3554192,,
6441423399,札幌市,,札幌市北九条東一丁目３,43.07340216,141.3557625,,
6441423401,北海道開発局 札幌開発建設部,北２西１,札幌市北三条西一丁目１１,43.06500012,141.3561058,,
6441423405,札幌市,,札幌市南十六条西一丁目１,43.04016345,141.3561058,,
6441423410,札幌市,,札幌市北八条東一丁目３,43.0722736,141.3561058,,
6441423415,札幌市,,札幌市大通西一丁目１５,43.06073595,141.3561058,,
6441423418,札幌市,,札幌市豊平区中の島１条７丁目,43.02899622,141.3562775,,
6441423425,札幌市,,札幌市豊平区中の島２条１１丁目,43.0209646,141.3562775,,
6441423427,札幌市,,札幌市北八条東一丁目１,43.07114501,141.3564491,,
6441423431,札幌市,,札幌市南十一条西一丁目５,43.04681264,141.3562775,,
6441423436,北海道開発局 札幌開発建設部,,札幌市北一条東一丁目２,43.0638714,141.3564491,,
6441423441,札幌市,,札幌市南五条西一丁目２,43.05546804,141.3566208,,
6441423442,札幌市,,札幌市中島公園１,43.04405269,141.3564491,,
6441423446,札幌市,,札幌市東区北７条東２丁目,43.0700164,141.3566208,,
6441423448,札幌市,南５条線,札幌市南五条西一丁目２,43.05484088,141.3567924,,
6441423451,札幌市,,札幌市大通東一丁目２,43.06161389,141.3569641,,
6441423453,札幌市,,札幌市南十六条西一丁目１,43.03978706,141.3567924,,
6441423455,札幌市,,札幌市南六条西一丁目２,43.05421371,141.3569641,,
6441423465,札幌市,大通西１・大通東１・南１東１,札幌市大通西一丁目１６,43.06086137,141.3571358,,
6441423469,札幌市,,札幌市南六条西一丁目６,43.05371197,141.3571358,,
6441423472,札幌市,,札幌市南十条西二丁目１,43.04907069,141.3571358,,
6441423473,札幌市,,札幌市中央区大通東１丁目,43.06186473,141.3567924,,
6441423487,札幌市,,札幌市中央区北５条東２丁目,43.06763372,141.3573074,,
6441423497,札幌市,,札幌市北二条東一丁目１,43.06399681,141.3574791,,
6441423512,札幌市,,札幌市北四条東二丁目１,43.06650505,141.3574791,,
6441423518,札幌市,,札幌市南九条西二丁目１,43.05032512,141.3576508,,
6441423530,札幌市,,札幌市南六条西一丁目３,43.05383741,141.3578224,,
6441423532,札幌市,,札幌市大通東一丁目３,43.06199015,141.3578224,,
6441423533,札幌市,北７東２・北８東３,札幌市東区北８条東２丁目,43.07127041,141.3579941,,
6441423536,札幌市,北３東１,札幌市中央区北３条東２丁目,43.06525094,141.3578224,,
6441423548,札幌市,,札幌市東区北７条東３丁目,43.07026721,141.3581657,,
6441423552,札幌市,,札幌市北一条東一丁目６,43.06412222,141.3581657,,
6441423558,札幌市,,札幌市北四条東二丁目１,43.06663045,141.3583374,,
6441423561,札幌市,,札幌市豊平区中の島２条７丁目,43.02786684,141.3585091,,
6441423563,札幌市,,札幌市南八条西一丁目２,43.05183041,141.3585091,,
6441423572,札幌市,,札幌市中央区南９条西１丁目,43.04894524,141.3585091,,
6441423581,札幌市,,札幌市中央区大通東２丁目,43.06211557,141.3586807,,
6441423584,札幌市,,札幌市中央区北５条東３丁目,43.06788453,141.3588524,,
6441423591,札幌市,南５条線×真駒内篠路線,札幌市中央区南５条西１丁目,43.05509175,141.3585091,,
6441423594,札幌市,,札幌市北一条東二丁目５,43.06424764,141.3588524,,
6441423595,札幌市,,札幌市南七条西一丁目３,43.05270848,141.3588524,,
6441423599,札幌市,,札幌市北五条東三丁目１,43.06675586,141.359024,,
6441423621,札幌市,北２東３,札幌市中央区北３条東３丁目,43.06550176,141.3593674,,
6441423644,札幌市,,札幌市北二条東三丁目２,43.06437305,141.3597107,,
6441423653,札幌市,,札幌市北四条東三丁目１,43.06675586,141.3598824,,
6441423669,札幌市,,札幌市中央区大通東３丁目,43.0623664,141.3602257,,
6441423670,札幌市,,札幌市中央区南７条東２丁目,43.05295935,141.360054,,
6441423693,札幌市,,札幌市北四条東四丁目１,43.06688127,141.360569,,
6441423720,札幌市,,札幌市東区北８条東５丁目,43.07177201,141.361084,,
6441423749,札幌市,,札幌市北三条東四丁目５,43.06700668,141.361599,,
6441423759,札幌市,,札幌市東区北６条東５丁目,43.06938939,141.361599,,
6441423761,札幌市,北７東５,札幌市東区北８条東５丁目,43.07177201,141.361599,,
6441423765,札幌市,,札幌市中央区大通東４丁目,43.06249182,141.3617706,,
6441423770,札幌市,南５条線,札幌市中央区南５条東２丁目,43.05559347,141.3619423,,
6441423779,札幌市,,札幌市豊平区水車町２丁目,43.04856891,141.362114,,
6441423807,札幌市,,札幌市北三条東五丁目５,43.0672575,141.3629723,,
6441423819,札幌市,,札幌市豊平区平岸１条１９丁目,43.01996057,141.3631439,,
6441423822,札幌市,,札幌市豊平区平岸１条２丁目,43.04016345,141.3631439,,
6441423843,札幌市,,札幌市豊平区水車町１丁目,43.05208129,141.3636589,,
6441423870,札幌市,,札幌市北三条東六丁目３５６,43.0673829,141.3640022,,
6441423894,札幌市,北１３東８・北１２東７,札幌市東区北１３条東８丁目,43.07816699,141.3643456,,
6441423901,札幌市,水車町２,札幌市豊平区旭町３丁目,43.04869435,141.3645172,,
6441423934,札幌市,澄川３－６・澄川４－６,札幌市南区澄川３条６丁目,43.00816203,141.3650322,,
6441423945,札幌市,北７東８・北８東７,札幌市東区北８条東８丁目,43.0722736,141.3652039,,
6441423999,札幌市,,札幌市豊平区豊平５条２丁目,43.05157953,141.3662338,,
6441424000,札幌市,澄川４－３,札幌市南区澄川３条３丁目,43.01556776,141.3662338,,
6441424009,札幌市,北１東７・北２東７,札幌市中央区北２条東７丁目,43.06525094,141.3664055,,
6441424010,札幌市,,札幌市北三条東七丁目３４３,43.06700668,141.3665771,,
6441424019,札幌市,北３東７・北２東７,札幌市中央区北３条東７丁目,43.06650505,141.3665771,,
6441424031,札幌市,,札幌市豊平区平岸３条１８丁目,43.01945855,141.3669205,,
6441424393,札幌市,,札幌市南十条西二丁目１,43.04831801,141.3567924,,
6441424441,札幌市,,札幌市西野十条六丁目４,43.06324432,141.2604904,,
6441424448,札幌市,,札幌市西野十条六丁目４,43.06299349,141.2610054,,
6441424559,札幌市,,札幌市宮の森四条十三丁目４,43.05471545,141.2939644,,
6441424567,札幌市,,札幌市宮の森二条十五丁目２,43.04969791,141.295681,,
6441424591,札幌市,,札幌市宮の森三条十三丁目５,43.05045057,141.2979126,,
6441424804,札幌市,,札幌市北九条西十五丁目２８,43.06888777,141.3313866,,
6441424875,札幌市,,札幌市北十四条東二丁目２,43.07829238,141.3545609,,
6441424965,札幌市,,札幌市中央区北１０条西１５丁目,43.07026721,141.3310432,,
6441424969,札幌市,,札幌市南区南３０条西８丁目,43.01719941,141.3519859,,
6441424973,札幌市,,札幌市南七条東一丁目４,43.05321023,141.3591957,,
6441424974,札幌市,東区北６条東７丁目,札幌市東区北６条東７丁目,43.0700164,141.3657188,,
6441425035,札幌市,八軒２条東５丁目３号線,札幌市八軒２条東５丁目,43.07816699,141.3176537,,
6441425043,札幌市,,札幌市北八条西十五丁目２８,43.06901318,141.3322449,,
6441425057,札幌市,,札幌市北一条西十丁目１,43.06136305,141.3422012,,
