面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
5.67,23,0051,None,None,0,11,00,1,47,None,99230002160051,None,23216510,0216,None,23.0,26,11,142.921741,44.474427
29.14,23,0001,None,None,0,11,00,2,133,None,99230002550001,None,23255010,0255,None,99.0,26,11,142.767521,44.509754
11.33,23,0052,None,None,0,11,00,1,25,None,99230002090052,None,23209520,0209,None,26.0,26,18,142.929956,44.449955
22.9,23,0001,None,None,0,11,00,2,133,None,99230002160001,None,23216010,0216,None,99.0,26,11,142.915931,44.467315
35.49,23,0016,None,None,0,11,00,2,133,None,99230002150016,None,23215160,0215,None,99.0,26,11,142.914907,44.474301
2.82,23,0006,None,None,0,11,00,2,133,None,99230002400006,None,23240060,0240,None,98.0,26,18,142.79092,44.553879
26.85,23,0009,None,None,0,11,00,2,133,None,99230002520009,None,23252090,0252,None,99.0,26,12,142.790656,44.550885
44.1,23,0009,None,None,0,11,00,2,133,None,99230003090009,None,23309090,0309,None,99.0,26,12,142.707957,44.585587
1.24,23,0032,None,None,2,11,00,2,133,None,99230002380032,None,23238320,0238,None,98.0,26,12,142.786985,44.521461
7.86,23,0036,None,None,2,11,00,2,133,None,99230002540036,None,23254360,0254,None,99.0,26,11,142.787498,44.523226
52.06,23,0001,None,None,0,11,00,2,92,None,99230002090001,None,23209010,0209,None,98.0,26,18,142.938786,44.44933
1.49,23,0010,None,None,0,11,00,2,93,None,99230002110010,None,23211100,0211,None,98.0,26,11,142.95965,44.493751
16.44,23,0051,None,None,0,11,00,1,57,None,99230002140051,None,23214510,0214,None,23.0,26,11,142.927675,44.512386
9.6,23,0005,None,None,0,11,00,2,133,None,99230002120005,None,23212050,0212,None,99.0,26,11,142.948868,44.502257
4.83,23,0056,None,None,0,11,00,1,50,None,99230002120056,None,23212560,0212,None,26.0,26,11,142.946861,44.502079
15.76,23,0065,None,None,0,11,00,1,57,None,99230002130065,None,23213650,0213,None,23.0,26,11,142.927195,44.508677
10.84,23,0058,None,None,0,11,00,1,61,None,99230002130058,None,23213580,0213,None,23.0,26,11,142.930202,44.510709
