面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
11.41,18,0014,None,None,0,09,00,2,133,None,99180000030014,None,18003140,0003,54.0,98.0,01,12,141.463892,43.821482
24.12,18,0032,None,None,2,09,00,2,133,None,99180000020032,None,18002320,0002,None,99.0,01,12,141.467246,43.81082
4.42,18,0002,None,None,0,09,00,2,133,None,99180000020002,None,18002020,0002,None,98.0,01,12,141.465765,43.813597
2.23,18,0001,None,None,0,09,00,2,133,None,99180000030001,None,18003010,0003,None,98.0,01,54,141.463167,43.819979
1.75,18,0053,None,None,0,09,00,1,61,None,99180000030053,None,18003530,0003,None,23.0,01,54,141.461437,43.82059
0.63,18,0052,None,None,0,09,00,1,63,None,99180000030052,None,18003520,0003,None,23.0,01,54,141.462495,43.82029
2.08,18,0031,None,None,2,09,00,2,133,None,99180000030031,None,18003310,0003,None,98.0,01,12,141.46289,43.804618
10.55,18,0008,None,None,0,09,00,2,102,None,99180000990008,None,18099080,0099,None,98.0,06,12,141.824193,44.582718
32.99,18,0003,None,None,0,09,00,2,133,None,99180000990003,None,18099030,0099,None,99.0,06,12,141.824173,44.589907
12.03,18,0001,None,None,0,09,00,2,102,None,99180000990001,None,18099010,0099,None,98.0,06,12,141.821608,44.577233
3.64,18,0039,None,None,3,09,00,2,102,None,99180000990039,None,18099390,0099,None,98.0,06,12,141.823744,44.580502
6.28,18,0064,None,None,0,09,00,1,49,None,99180000990064,None,18099640,0099,None,23.0,06,12,141.822711,44.586579
7.08,18,0070,None,None,0,09,00,1,43,None,99180000990070,None,18099700,0099,None,23.0,06,12,141.827748,44.579801
0.76,18,0054,None,None,0,09,00,1,66,None,99180000990054,None,18099540,0099,None,23.0,06,12,141.824745,44.589079
4.16,18,0058,None,None,0,09,00,1,47,None,99180001000058,None,18100580,0100,None,23.0,06,12,141.8682,44.582678
3.64,18,0039,None,None,3,09,00,2,102,None,99180000990039,None,18099390,0099,None,98.0,06,12,141.82584,44.578379
6.28,18,0064,None,None,0,09,00,1,49,None,99180000990064,None,18099640,0099,None,23.0,06,12,141.825895,44.587673
18.23,18,0056,None,None,0,09,00,1,49,None,99180001000056,None,18100560,0100,None,23.0,06,12,141.853117,44.590951
4.16,18,0058,None,None,0,09,00,1,47,None,99180001000058,None,18100580,0100,None,23.0,06,12,141.870139,44.583165
2.94,18,0067,None,None,0,09,00,1,48,None,99180000990067,None,18099670,0099,None,26.0,06,12,141.854265,44.582253
7.08,18,0070,None,None,0,09,00,1,43,None,99180000990070,None,18099700,0099,None,23.0,06,12,141.831081,44.580408
2.82,18,0022,None,None,3,09,00,2,133,None,99180000990022,None,18099220,0099,None,98.0,06,12,141.858316,44.581938
0.81,18,0013,None,None,0,09,00,2,133,None,99180001000013,None,18100130,0100,None,99.0,06,1,141.855275,44.588738
2.98,18,0014,None,None,0,09,00,2,133,None,99180001000014,None,18100140,0100,None,99.0,06,1,141.868011,44.581786
11.79,18,0003,None,None,0,09,00,2,102,None,99180001000003,None,18100030,0100,None,98.0,06,12,141.838412,44.592677
2.67,18,0055,None,None,0,09,00,1,49,None,99180001000055,None,18100550,0100,None,23.0,06,12,141.836928,44.587669
5.0,18,0057,None,None,2,09,00,1,62,None,99180000990057,None,18099570,0099,None,23.0,06,12,141.836031,44.583485
18.23,18,0056,None,None,0,09,00,1,49,None,99180001000056,None,18100560,0100,None,23.0,06,12,141.856584,44.588216
2.87,18,0062,None,None,0,09,00,1,58,None,99180000990062,None,18099620,0099,None,23.0,06,12,141.83846,44.586001
4.05,18,0065,None,None,0,09,00,1,49,None,99180000990065,None,18099650,0099,None,23.0,06,12,141.856875,44.58134
2.01,18,0041,None,None,2,09,00,2,133,None,99180000990041,None,18099410,0099,None,98.0,06,12,141.839671,44.585327
4.83,18,0032,None,None,2,09,00,2,133,None,99180001000032,None,18100320,0100,None,99.0,06,12,141.840252,44.594673
3.53,18,0068,None,None,0,09,00,1,48,None,99180000990068,None,18099680,0099,None,23.0,06,12,141.841274,44.585456
2.98,18,0014,None,None,0,09,00,2,133,None,99180001000014,None,18100140,0100,None,99.0,06,1,141.87466,44.582115
3.26,18,0063,None,None,0,09,00,1,51,None,99180000990063,None,18099630,0099,None,23.0,06,12,141.839994,44.582209
15.17,18,0041,None,None,2,09,00,2,133,None,99180001000041,None,18100410,0100,None,98.0,06,12,141.842229,44.595602
9.47,18,0009,None,None,0,09,00,2,133,None,99180001000009,None,18100090,0100,None,99.0,06,12,141.863526,44.586153
45.01,18,0040,None,None,2,09,00,2,133,None,99180000990040,None,18099400,0099,None,99.0,06,12,141.842341,44.580749
2.67,18,0055,None,None,0,09,00,1,49,None,99180001000055,None,18100550,0100,None,23.0,06,12,141.843601,44.588341
