面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
0.9,13,0055,None,None,0.0,04,00,1.0,72.0,None,99130000090055,None,13009550,0009,None,23.0,13,12.0,142.061201,42.679621
0.5,13,0081,None,None,0.0,04,00,1.0,88.0,None,99130000080081,None,13008810,0008,None,51.0,13,12.0,142.056611,42.680462
2.15,13,0056,None,None,0.0,04,00,1.0,72.0,None,99130000090056,None,13009560,0009,None,88.0,13,12.0,142.05979,42.678066
4.34,13,0051,None,None,0.0,04,00,1.0,78.0,None,99130000090051,None,13009510,0009,None,23.0,13,12.0,142.066135,42.672261
4.34,13,0051,None,None,0.0,04,00,1.0,78.0,None,99130000090051,None,13009510,0009,None,23.0,13,12.0,142.063547,42.673001
2.7,13,0053,None,None,0.0,04,00,1.0,75.0,None,99130000090053,None,13009530,0009,None,23.0,13,12.0,142.060668,42.677626
11.47,13,0051,None,None,0.0,04,00,1.0,41.0,None,99130000100051,None,13010510,0010,None,23.0,13,12.0,142.070246,42.686032
0.99,13,0086,None,None,0.0,04,00,1.0,83.0,None,99130000080086,None,13008860,0008,None,51.0,13,12.0,142.053067,42.686555
0.79,13,0059,None,None,0.0,04,00,1.0,83.0,None,99130000080059,None,13008590,0008,None,25.0,13,12.0,142.051652,42.68662
11.47,13,0051,None,None,0.0,04,00,1.0,41.0,None,99130000100051,None,13010510,0010,None,23.0,13,12.0,142.069913,42.684948
11.47,13,0051,None,None,0.0,04,00,1.0,41.0,None,99130000100051,None,13010510,0010,None,23.0,13,12.0,142.071664,42.68859
2.76,13,0085,None,None,0.0,04,00,1.0,83.0,None,99130000080085,None,13008850,0008,None,51.0,13,12.0,142.051901,42.688029
15.63,13,0002,None,None,0.0,04,00,2.0,101.0,None,99130000080002,None,13008020,0008,None,98.0,13,12.0,142.055277,42.685614
1.16,13,0082,None,None,0.0,04,00,1.0,86.0,None,99130000080082,None,13008820,0008,None,51.0,13,12.0,142.053397,42.684829
1.14,13,0053,None,None,0.0,04,00,1.0,86.0,None,99130000080053,None,13008530,0008,None,23.0,13,12.0,142.053001,42.684012
44.48,13,0004,None,None,0.0,04,00,2.0,103.0,None,99130000120004,None,13012040,0012,None,98.0,13,12.0,142.082869,42.703344
2.59,13,0057,None,None,0.0,04,00,1.0,64.0,None,99130000120057,None,13012570,0012,None,23.0,13,12.0,142.086633,42.702544
4.34,13,0061,None,None,2.0,04,00,1.0,62.0,None,99130000120061,None,13012610,0012,None,17.0,13,12.0,142.097885,42.692946
22.96,13,0002,None,None,0.0,04,00,2.0,133.0,None,99130000120002,None,13012020,0012,None,98.0,13,12.0,142.087184,42.69463
43.52,13,0006,None,None,0.0,04,00,2.0,133.0,None,99130000110006,None,13011060,0011,None,98.0,13,12.0,142.08241,42.692986
12.22,13,0062,None,None,2.0,04,00,1.0,61.0,None,99130000120062,None,13012620,0012,None,17.0,13,12.0,142.087559,42.704494
6.64,13,0081,None,None,0.0,04,00,1.0,66.0,None,99130000120081,None,13012810,0012,None,51.0,13,12.0,142.091691,42.70084
2.71,13,0064,None,None,2.0,04,00,1.0,56.0,None,99130000120064,None,13012640,0012,None,10.0,13,12.0,142.092712,42.703568
3.26,13,0063,None,None,2.0,04,00,1.0,56.0,None,99130000120063,None,13012630,0012,None,10.0,13,12.0,142.088806,42.703377
0.49,13,0054,None,None,0.0,04,00,1.0,59.0,None,99130000130054,None,13013540,0013,None,5.0,13,12.0,142.106294,42.704288
7.13,13,0055,None,None,0.0,04,00,1.0,64.0,None,99130000060055,None,13006550,0006,None,17.0,13,12.0,142.066438,42.720023
39.04,13,0001,None,None,0.0,04,00,2.0,133.0,None,99130000120001,None,13012010,0012,None,98.0,13,12.0,142.086924,42.698333
5.58,13,0053,None,None,0.0,04,00,1.0,67.0,None,99130000120053,None,13012530,0012,None,17.0,13,12.0,142.095158,42.701096
1.03,13,0051,None,None,0.0,04,00,1.0,42.0,None,99130000110051,None,13011510,0011,None,23.0,13,12.0,142.069947,42.701475
49.0,13,0009,None,None,0.0,04,00,2.0,133.0,None,99130000110009,None,13011090,0011,None,98.0,13,12.0,142.062818,42.700976
5.58,13,0053,None,None,0.0,04,00,1.0,67.0,None,99130000120053,None,13012530,0012,None,17.0,13,12.0,142.098743,42.698932
0.6,13,0080,None,None,0.0,04,00,1.0,67.0,None,99130000120080,None,13012800,0012,None,51.0,13,12.0,142.097507,42.699846
4.27,13,0082,None,None,0.0,04,00,1.0,66.0,None,99130000120082,None,13012820,0012,None,51.0,13,12.0,142.101895,42.698178
5.58,13,0053,None,None,0.0,04,00,1.0,67.0,None,99130000120053,None,13012530,0012,None,17.0,13,12.0,142.097181,42.698741
53.85,13,0001,None,None,0.0,07,00,2.0,133.0,None,99130001370001,None,13137010,0137,None,98.0,01,12.0,142.020952,42.872322
49.0,13,0009,None,None,0.0,04,00,2.0,133.0,None,99130000110009,None,13011090,0011,None,98.0,13,12.0,142.063201,42.698972
49.0,13,0009,None,None,0.0,04,00,2.0,133.0,None,99130000110009,None,13011090,0011,None,98.0,13,12.0,142.065608,42.695441
4.34,13,0061,None,None,2.0,04,00,1.0,62.0,None,99130000120061,None,13012610,0012,None,17.0,13,12.0,142.092883,42.69574
4.34,13,0061,None,None,2.0,04,00,1.0,62.0,None,99130000120061,None,13012610,0012,None,17.0,13,12.0,142.094992,42.69538
1.46,13,0060,None,None,0.0,04,00,1.0,41.0,None,99130000110060,None,13011600,0011,None,23.0,13,12.0,142.077623,42.69788
9.69,13,0067,None,None,0.0,04,00,1.0,36.0,None,99130001510067,None,13151670,0151,None,22.0,09,18.0,141.892154,42.898742
2.57,13,0081,None,None,0.0,04,00,1.0,71.0,None,99130001510081,None,13151810,0151,None,51.0,09,18.0,141.891469,42.897319
12.85,13,0062,None,None,0.0,04,00,1.0,51.0,None,99130001510062,None,13151620,0151,None,17.0,09,18.0,141.894745,42.895916
0.58,13,0080,None,None,0.0,04,00,1.0,59.0,None,99130001510080,None,13151800,0151,None,51.0,09,18.0,141.886341,42.891243
5.61,13,0066,None,None,0.0,04,00,1.0,37.0,None,99130001510066,None,13151660,0151,None,22.0,09,18.0,141.885295,42.897393
2.68,13,0053,None,None,0.0,04,00,1.0,71.0,None,99130001510053,None,13151530,0151,None,17.0,09,18.0,141.886121,42.897087
1.88,13,0083,None,None,0.0,04,00,1.0,62.0,None,99130001510083,None,13151830,0151,None,17.0,09,11.0,141.892441,42.884173
5.4,13,0072,None,None,0.0,04,00,1.0,62.0,None,99130001510072,None,13151720,0151,None,17.0,09,11.0,141.891454,42.884557
1.48,13,0095,None,None,0.0,04,00,6.0,122.0,None,99130001510095,None,13151950,0151,None,None,09,11.0,141.913767,42.889843
5.01,13,0057,None,None,0.0,04,00,1.0,59.0,None,99130001510057,None,13151570,0151,None,17.0,09,18.0,141.886972,42.891044
9.69,13,0067,None,None,0.0,04,00,1.0,36.0,None,99130001510067,None,13151670,0151,None,22.0,09,18.0,141.892001,42.896506
72.65,13,0001,None,None,0.0,07,00,2.0,133.0,None,99130001200001,None,13120010,0120,None,98.0,03,11.0,141.936142,42.895114
1.16,13,0067,None,None,0.0,07,00,1.0,36.0,None,99130001210067,None,13121670,0121,None,22.0,03,11.0,141.936521,42.894158
1.57,13,0065,None,None,0.0,04,00,1.0,46.0,None,99130001510065,None,13151650,0151,None,23.0,09,18.0,141.897012,42.890811
4.14,13,0064,None,None,0.0,04,00,1.0,51.0,None,99130001510064,None,13151640,0151,None,17.0,09,18.0,141.893007,42.89078
2.68,13,0053,None,None,0.0,04,00,1.0,71.0,None,99130001510053,None,13151530,0151,None,17.0,09,18.0,141.890389,42.895522
7.81,13,0052,None,None,0.0,04,00,1.0,56.0,None,99130000190052,None,13019520,0019,None,17.0,13,12.0,142.093954,42.739203
23.69,13,0006,None,None,0.0,04,00,2.0,133.0,None,99130000190006,None,13019060,0019,None,98.0,13,12.0,142.095269,42.734592
18.53,13,0011,None,None,0.0,04,00,2.0,101.0,None,99130000730011,None,13073110,0073,None,98.0,11,11.0,142.070329,42.75879
28.98,13,0001,None,None,0.0,04,00,2.0,133.0,None,99130000050001,None,13005010,0005,None,98.0,13,12.0,142.069164,42.737584
7.81,13,0052,None,None,0.0,04,00,1.0,56.0,None,99130000190052,None,13019520,0019,None,17.0,13,12.0,142.090503,42.742439
8.17,13,0012,None,None,0.0,04,00,2.0,103.0,None,99130000190012,None,13019120,0019,None,98.0,13,12.0,142.072007,42.751043
12.04,13,0007,None,None,0.0,07,00,2.0,133.0,None,99130001240007,None,13124070,0124,None,98.0,03,11.0,141.963408,42.873213
0.92,13,0061,None,None,0.0,07,00,1.0,44.0,None,99130001270061,None,13127610,0127,None,23.0,03,11.0,141.984645,42.84786
0.73,13,0053,None,None,0.0,04,00,1.0,63.0,None,99130000220053,None,13022530,0022,None,17.0,13,12.0,142.099524,42.764913
10.06,13,0006,None,None,0.0,04,00,2.0,133.0,None,99130000220006,None,13022060,0022,None,98.0,13,12.0,142.090902,42.759037
1.98,13,0051,None,None,0.0,04,00,1.0,64.0,None,99130000210051,None,13021510,0021,None,17.0,13,12.0,142.087905,42.759626
2.57,13,0054,None,None,0.0,07,00,1.0,44.0,None,99130001260054,None,13126540,0126,None,23.0,03,11.0,141.985743,42.8531
6.09,13,0057,None,None,0.0,07,00,1.0,29.0,None,99130001260057,None,13126570,0126,None,23.0,03,11.0,141.986418,42.85146
33.79,13,0001,None,None,0.0,04,00,2.0,133.0,None,99130000240001,None,13024010,0024,None,98.0,13,12.0,142.115115,42.740695
13.22,13,0051,None,None,2.0,04,00,1.0,64.0,None,99130000230051,None,13023510,0023,None,17.0,13,12.0,142.099448,42.740514
6.31,13,0062,None,None,0.0,04,00,1.0,37.0,None,99130000370062,None,13037620,0037,None,23.0,13,12.0,142.117699,42.849486
14.64,13,0046,None,None,0.0,04,00,2.0,122.0,None,99130000370046,None,13037460,0037,None,98.0,13,12.0,142.116396,42.845407
1.0,13,0057,None,None,0.0,04,00,1.0,52.0,None,99130000370057,None,13037570,0037,None,23.0,13,12.0,142.116472,42.849439
13.11,13,0049,None,None,0.0,04,00,2.0,122.0,None,99130000410049,None,13041490,0041,None,98.0,13,12.0,142.112541,42.856188
169.75,13,0001,None,None,0.0,04,00,2.0,133.0,None,99130000790001,None,13079010,0079,26.0,98.0,11,11.0,142.063031,42.802899
7.35,13,0042,None,None,2.0,04,00,2.0,133.0,None,99130000370042,None,13037420,0037,None,98.0,13,12.0,142.110204,42.842536
1.0,13,0057,None,None,0.0,04,00,1.0,52.0,None,99130000370057,None,13037570,0037,None,23.0,13,12.0,142.118146,42.848137
1.86,13,0055,None,None,0.0,04,00,1.0,70.0,None,99130000170055,None,13017550,0017,None,17.0,13,12.0,142.101501,42.727602
8.21,13,0061,None,None,0.0,04,00,1.0,51.0,None,99130000370061,None,13037610,0037,None,23.0,13,12.0,142.109014,42.848593
1.09,13,0045,None,None,2.0,04,00,2.0,133.0,None,99130000370045,None,13037450,0037,None,98.0,13,12.0,142.11221,42.849334
38.03,13,0003,None,None,0.0,04,00,2.0,133.0,None,99130000180003,None,13018030,0018,None,98.0,13,12.0,142.074104,42.730211
1.53,13,0056,None,None,0.0,04,00,1.0,52.0,None,99130000370056,None,13037560,0037,None,23.0,13,12.0,142.120643,42.847793
24.86,13,0043,None,None,2.0,07,00,2.0,133.0,None,99130001370043,None,13137430,0137,None,98.0,01,12.0,142.012445,42.865511
6.31,13,0062,None,None,0.0,04,00,1.0,37.0,None,99130000370062,None,13037620,0037,None,23.0,13,12.0,142.119859,42.847293
1.53,13,0056,None,None,0.0,04,00,1.0,52.0,None,99130000370056,None,13037560,0037,None,23.0,13,12.0,142.119353,42.846404
1.85,13,0044,None,None,2.0,04,00,2.0,133.0,None,99130000370044,None,13037440,0037,None,98.0,13,12.0,142.10471,42.846111
11.92,13,0002,None,None,0.0,04,00,2.0,103.0,None,99130000550002,None,13055020,0055,12.0,98.0,13,11.0,142.135548,42.874553
5.09,13,0059,None,None,0.0,04,00,1.0,51.0,None,99130000370059,None,13037590,0037,None,23.0,13,12.0,142.107453,42.845717
6.47,13,0002,None,None,0.0,04,00,2.0,133.0,None,99130000370002,None,13037020,0037,None,99.0,13,12.0,142.103766,42.845567
