面積,管理区,小班,森林の種類６コード,森林の種類３コード,複層区分,振興局,枝番,林種,林齢,森林の種類５コード,KEYCODE,森林の種類４コード,RINSYO_ID,林班,森林の種類２コード,樹種,市町村,森林の種類１コード,center_lng,center_lat
94.0,16,0001,None,None,0.0,07,00,2.0,133.0,None,99160003290001,None,16329010,0329,None,98.0,12,11.0,141.768449,43.525501
8.55,16,0051,None,None,0.0,07,00,1.0,72.0,None,99160003360051,None,16336510,0336,None,23.0,12,11.0,141.785453,43.514871
8.98,16,0056,None,None,0.0,07,00,1.0,51.0,None,99160003290056,None,16329560,0329,None,23.0,12,11.0,141.778957,43.531483
5.41,16,0053,None,None,0.0,07,00,1.0,53.0,None,99160003290053,None,16329530,0329,None,23.0,12,11.0,141.793735,43.535388
10.18,16,0057,None,None,0.0,07,00,1.0,51.0,None,99160003290057,None,16329570,0329,None,23.0,12,11.0,141.791442,43.536603
14.9,16,0031,None,None,2.0,07,00,2.0,133.0,None,99160003360031,None,16336310,0336,None,98.0,12,11.0,141.78907,43.520539
2.75,16,0006,None,None,0.0,07,00,2.0,133.0,None,99160003360006,None,16336060,0336,None,98.0,12,11.0,141.786994,43.516547
11.93,16,0054,None,None,0.0,07,00,1.0,62.0,None,99160003360054,None,16336540,0336,None,23.0,12,11.0,141.78368,43.516413
56.66,16,0006,None,None,0.0,07,00,2.0,133.0,None,99160003290006,None,16329060,0329,None,98.0,12,11.0,141.77572,43.521509
2.19,16,0052,None,None,0.0,07,00,1.0,54.0,None,99160003290052,None,16329520,0329,None,23.0,12,11.0,141.793535,43.533544
1.62,16,0057,None,None,0.0,07,00,1.0,71.0,None,99160003360057,None,16336570,0336,None,88.0,12,11.0,141.779333,43.510446
0.6,16,0053,None,None,0.0,07,00,1.0,72.0,None,99160003360053,None,16336530,0336,None,47.0,12,11.0,141.786579,43.513669
45.64,16,0008,None,None,0.0,07,00,2.0,133.0,None,99160003360008,None,16336080,0336,None,98.0,12,11.0,141.781922,43.511541
11.93,16,0054,None,None,0.0,07,00,1.0,62.0,None,99160003360054,None,16336540,0336,None,23.0,12,11.0,141.781273,43.513293
